Page,Label,Text
25,1," The Court assumes, for the purposes of this order, that this declaration is admissible even though it is dated December 12, 
2013, which was after the deadline to exchange expert reports."
25,2," Even if the challenged restraint did affect recruiting in other sports, it is undisputed that the restraint does not uniformly affect 
the recruiting market in all sports. Indeed, the NCAA's assertion that its restrictions on student-athlete pay enable Division I 
schools to redistribute resources to women's sports and less prominent men's sports rests on the assumption that certain sports 
generate more revenue than others. By restricting the benefits that schools may offer recruits in high-revenue sports, the 
challenged rules necessarily have a greater impact on certain recruits than others, even if the rules technically apply across all 
sports. "
26,3," The NCAA's motion appears to focus on Dr. Rubinfeld's analysis of the college education market. However, to the extent the 
NCAA contends that Dr. Rubinfeld's analysis of the ""group licensing"" market also justifies its request for leave to seek 
reconsideration, that contention is also rejected."
26,4," In its motion, the NCAA highlights evidence presented at summary judgment showing that Division I schools are ""required to 
provide a minimum amount of financial aid for [student-athletes] in sports other than football and men's basketball."" NCAA Mot. 
Reconsid. 6. This evidence, however, does not establish that the relevant market includes student-athletes from other sports 
and, even if it did, the NCAA could not justify the challenged restraint in this case simply by asserting that it must follow other 
rules of its own creation. "
27,5," Even if the NCAA subscribed to this questionable understanding of Title IX, it would still be able to require its member 
conferences to redistribute their Division I football and basketball revenue to less prominent men's sports. "
30,1," The Court consolidated these cases pursuant to Rule 42 of the Federal Rules of Civil Procedure on August 21, 2012. (Order 
dated August 31, 2012.) The consolidated cases were reassigned to me on the parties' consent in accordance with 28 U.S.C. § 
636(c). (Order dated October 31, 2013.)"
30,2," FC requested a stay of this action because it filed a petition to cancel SBI's trademark registration of ""skee-ball,"" with the United 
States Patent & Trademark Office's Trademark Trial and Appeal Board (""TTAB"") on May 1, 2014 and expects the TTAB to hold 
a trial in July 2015. (ECF No. 41.) FC's request is denied. FC's complaint states that ""[a] judicial determination is necessary and 
appropriate at this time"" and that the parties' ""controversy is incapable of resolution without judicial adjudication."" (Compl. ¶ 35.) 
The Court finds that FC's pending petition does not warrant a stay of this action. With the parties' cooperation, this action shall 
be expedited. "
32,3," The Court notes that SBI filed the first action, albeit in an improper venue, and appears to argue that it will be prejudiced if its 
case is not the lead case. The Court notes that these cases were originally deemed consolidated by the Clerk of Court, prior to a 
judicial determination. Several months after the fact, the Court determined that the cases should be consolidated. (Order dated 
August 31, 2012.) At this juncture, the Court need not reconsider the consolidation or lead case designation. "
34,4," To the extent FC proposes new factual bases for its breach of contract claim in its opposition brief, the Court shall not consider 
these additional facts. See generally Halebian v. Berv, 644 F.3d 122, 130 (2d Cir. 2011) (the court ""does not ordinarily look 
beyond the complaint and attached documents in deciding a motion to dismiss brought under [Rule 12(b)(6)]."") As the pleading 
stands, it is ""insufficient to make the requisite plausible factual demonstration of the basis of [FC's breach of contract] claim."" 
Fink v. Time Warner Cable, 810 F. Supp. 2d 633, 645 (S.D.N.Y. 2011)."
34,5," For its proposition that the Statute of Frauds is inapplicable because there was no express stipulation not to perform the 
contract in a year, FC relies on a 1978 Second Circuit decision that states that ""[t]he practice of the New York courts has been to 
construe this one-year provision of the statute narrowly"" and ""the one-year provision has been held to bar enforcement of oral "
35,," contracts only in those cases where the contract is by express stipulation not to be performed within a year"" and not to cases ""in 
which the performance of the agreement depends upon a contingency which may or may not happen within the year."" (FC Opp'n 
at 14 (quoting Weisse v. Engelhard Minerals & Chem. Corp., 571 F.2d 117, 119 (2d Cir. 1978)(internal quotation marks 
omitted)). However, this 1978 case does not reflect the current state of the law. In 2009, the Circuit stated, ""[t]he principle that 
this aspect of the Statute of Frauds encompasses only those contracts that 'by their very terms have absolutely no possibility in 
fact and law of full performance within one year,... has not, however, been applied literally."" South Cherry Street, LLC, 573 F.3d 
at 105 (internal quotation marks and citation omitted). "
36,6," Notably, SBI does not move to dismiss on the grounds that FC fails to allege how SBI misappropriated the information FC 
disclosed or that this claim is duplicative of any other claims. "
37,7," The statute provides: Every person who shall monopolize, or attempt to monopolize, or combine or conspire with any other person or persons, to 
monopolize any part of the trade or commerce among the several States, or with foreign nations, shall be deemed guilty of 
a felony, and, on conviction thereof, shall be punished by fine not exceeding $100,000,000 if a corporation, or, if any other 
person, $1,000,000, or by imprisonment not exceeding 10 years, or by both said punishments, in the discretion of the court."
