Page,Label,Text
23,1," A ""list drug"" refers to ""the particular FDA-approved brand drug at issue."" Compl. ¶31, §§ 355(j)(7)."
23,2," Statement from FDA Commissioner Scott Gottlieb, M. D., on new agency actions to further deter 'gaming' of the generic drug 
approval 
process 
by 
the 
use 
of 
citizen 
petitions, 
U.S. 
FOOD 
& 
DRUG 
ADMIN. 
(Oct. 
2, 
2018), https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm622252.htm."
23,3," Martin H. Redish and Sopan Joshi, Litigating Article IIII Standing: A Proposed Solution to the Serious (But Unrecognized) 
Separation of Powers Problem, 162 U. Penn. L. Rev. 1373, 1381 (2014). "
24,4," See id. at 1376 (arguing that in the interest of avoiding pressuring defendants to settle before a case or controversy has been 
conclusively established, ""it is critical to resolve disputes over subject matter jurisdiction (both legal and factual) at the very 
outset of litigation."" Waiting to resolve standing until as late as trial is permissible under the Supreme Court's approach to 
standing analyses as set forth in Lujan v. Defenders of Wildlife, 504 U.S. 555, 560-61, 112 S. Ct. 2130, 119 L. Ed. 2d 351 
(1992). However, ""[b]y deferring resolution of the standing issue, courts force defendants into a Hobson's choice—either incur 
the expense of litigation or settle the case—without having conclusively established the existence of a valid case or 
controversy."")."
24,5," See Ethypharm S.A. Fr., 707 F.3d at 232 n.17 (quoting Palmyra Park Hosp. Inc. v. Phoebe Putney Mem'l Hosp., 604 F.3d 
1291, 1299 (11th Cir. 2010)) (noting that the Third Circuit is persuaded by the Eleventh Circuit's view that antitrust standing 
requires a plaintiff ""do more than meet the basic 'case or controversy' requirement that would satisfy constitutional standing; "
25,," instead, the party must show that it satisfies a number of prudential considerations aimed at preserving the effective 
enforcement of the antitrust laws.""). "
27,6," See Redish and Joshi, 162 U. Penn. L. Rev. at 1378 (""The Court should instruct lower courts to resolve questions about Article 
III standing as soon as its existence is put into doubt. Specifically, courts should address all factual issues relevant to standing 
by conducting limited discovery and making credibility determinations without inferences in favor of the plaintiff. This proposal 
requires all issues of standing to be raised on a Rule 12(b)(1) motion to dismiss.""). "
30,1," The Court also concluded that, to the extent Dakota was asserting a claim for money damages against the County, that claim 
was barred by the Local Government Antitrust Act. (Doc. 69 at 3-4.) "
33,2," Specifically, the alleged murky circumstances were that ""early in 1960 the Authority, acting through one of its members, 
contacted [the competitor] and as a result of subsequent meetings the Authority and [the competitor] entered into a conspiracy 
under which the Authority would refuse to allow the plaintiff to remain at Logan . . . and that [the competitor] would then take over 
their operations and become the sole and exclusive fixed base operator at Logan."" Id. at 54-55. "
36,3," Additionally, although the County didn't raise the issue of Parker immunity in its renewed motion for judgment on the pleadings, 
it seems to the Court that the County would have an even stronger claim under Parker than SOCAA. As noted infra, one of 
Plaintiffs' arguments here is that SOCAA doesn't qualify for immunity because it's a non-governmental entity. That argument 
obviously wouldn't apply to the County. "
37,4," The County also seeks judgment on the pleadings because (1) Plaintiffs fail to allege it possessed monopoly power in the 
relevant market, as required for a section 2 claim and (2) Plaintiffs fail to allege a plausible ""antitrust injury,"" as required for both 
a section 1 and section 2 claim. (Doc. 79 at 7-13.) Additionally, the County argues that Plaintiffs' request for injunctive relief is 
improper because (1) Plaintiffs have not stated a valid claim under the Sherman Act and (2) the amended complaint doesn't 
identify any ongoing conduct by the County that is causing or threatens to cause future harm. (Id. at 13.) The Court declines to 
reach these arguments because it is ruling in the County's favor on alternative grounds. "
45,1," Nicolosi's reliance on CACI 3414, see Opp. at 5, is misplaced, as that jury instruction pertains to defining the geographic 
market, not the product market. "
54,1," Nagin was the Mayor of the City of New Orleans from May 2002 to May 2010. In 2013, a federal grand jury returned a 21-count 
indictment against Nagin, charging him with one count of conspiracy to commit honest-services wire fraud and bribery; six 
counts of bribery; nine counts of honest-services wire fraud; one count of conspiracy to commit money laundering; and four 
counts of filing false tax returns. After trial, the jury returned guilty verdicts on all counts of the indictment, except for one count of 
bribery. The district court sentenced Nagin to ten years in prison. See United States v. Nagin, 810 F.3d 348 (5th Cir. 2016)."
54,2," Under Louisiana election law, donating to campaigns ""through or in the name of another, directly or indirectly"" is illegal. LA. 
R.S. § 18:1505.2(A)(1). Moreover, the campaign contribution limit per individual in this election was $5,000. See id. § 18:1505.2. "
55,3," On February 25, 2011, Mouton was charged with one count of conspiracy to receive illegal payoffs by an agent of a program 
receiving federal funds, in violation of 18 U.S.C. § 371; three counts of receipt of illegal payoffs by an agent of a program 
receiving federal funds, in violation of 18 U.S.C. § 666(a)(1)(B); and four counts of making false statements to federal agents, in 
violation of 18 U.S.C. § 1001(a)(2). On June 1, 2011, Mouton pled guilty to conspiracy to receive illegal payoffs, pursuant to a 
plea agreement with the Government. See United States v. Mouton, No. 11-CR-48, 2013 U.S. Dist. LEXIS 79070, 2013 WL 
2455934, at *1-2 (E.D. La. June 5, 2013). "
56,4," Wampler v. Sw. Bell Tel. Co., 597 F.3d 741, 744 (5th Cir. 2010)."
56,5," Id. (quoting Bell Atl. Corp. v. Twombly, 550 U.S. 544, 570, 127 S. Ct. 1955, 167 L. Ed. 2d 929 (2007))."
56,6," Our discussion below fleshes out in more detail how Mouton's involvement is important to the determination of Defendants' 
liability under RICO."
56,7," See Whitley v. BP. P.L.C., 838 F.3d 523, 526 (5th Cir. 2016); Burnett Ranches, Ltd. v. United States, 753 F.3d 143, 146 (5th 
Cir. 2014)."
56,8," See Turner v. Baylor Richardson Med. Ctr., 476 F.3d 337, 343 (5th Cir. 2007)."
56,9," Reingold v. Swiftships, Inc., 126 F.3d 645, 646 (5th Cir. 1997) (citing Fed. R. Civ. P. 56)."
56,10, Id. (citation omitted).
56,11," Koerner v. CMR Constr. & Roofing, L.L.C., 910 F.3d 221, 227 (5th Cir. 2018) (quoting Richardson v. Oldham, 12 F.3d 1373, 
1379 (5th Cir. 1994)). "
57,12," Int'l Shortstop, Inc. v. Rally's, Inc., 939 F.2d 1257, 1265 (5th Cir. 1991)."
57,13," See Dev. Corp. v. Benison, No. 7:15-CV-02160-LSC, 2018 U.S. Dist. LEXIS 184408, 2018 WL 5537766, at *5 (N.D. Ala. Oct. 
29, 2018) (citation omitted); Sebago, Inc. v. Beazer E., Inc., 18 F. Supp. 2d 70, 79 (D. Mass. 1998) (citation omitted)."
57,14, 18 U.S.C. § 1961(1).
57,15, LA. R.S. § 14:118 (A)(1).
57,16," See State v. Hingle, 677 So. 2d 603, 607 (La. Ct. App. 2d Cir. 1996) (""Specific intent is a state of mind and need not be proved 
as a fact, but may be inferred from the circumstances of the transaction and the actions of the defendant. Specific intent exists 
when the circumstances indicate that the offender actively desired the prescribed criminal consequences to follow his act."") 
(citations omitted); State v. Kyzar, 509 So. 2d 147, 151 (La. Ct. App. 1st Cir. 1987) (""All that the [public bribery] statute requires 
is the 'intent to influence,'"" and ""[t]he action induced need not be corrupt or illegal."") (citing State v. Ponthier, 391 So. 2d 1138, 
1139 (La. 1980))."
57,17," United States v. L'Hoste, 609 F.2d 796, 807 (5th Cir. 1980) (applying Louisiana law); see also State v. Smith, 252 LA. 636, 
212 So. 2d 410, 412 (La. 1968)."
57,18," See L'Hoste, 609 F.2d at 808."
57,19, 18 U.S.C. § 1964(c).
57,20, Id. § 1962(c).
57,21, Id. § 1962(d). 
58,22," Torres v. S.G.E. Mgmt., L.L.C., 838 F.3d 629, 636 (5th Cir. 2016) (en banc) (citing Bridge v. Phoenix Bond & Indem. Co., 553 
U.S. 639, 654, 128 S. Ct. 2131, 170 L. Ed. 2d 1012 (2008))."
58,23," Id. (citing Hemi Grp., LLC v. City of New York, 559 U.S. 1, 9, 130 S. Ct. 983, 175 L. Ed. 2d 943 (2010))."
58,24," Id. (citing Anza v. Ideal Steel Supply Corp., 547 U.S. 451, 461, 126 S. Ct. 1991, 164 L. Ed. 2d 720 (2006))."
58,25," See Holmes v. Sec. Inv'r Prot. Corp., 503 U.S. 258, 268, 112 S. Ct. 1311, 117 L. Ed. 2d 532 (1992)."
58,26," Bridge, 553 U.S. at 657."
58,27," See United States v. Jones, 873 F.3d 482, 490 (5th Cir. 2017) (permitting jury to find RICO enterprise by circumstantial 
evidence); United States v. Griffin, 324 F.3d 330, 357-58 (5th Cir. 2003). "
59,28," On April 6, 2006, Mouton sent this letter and notice of intention to file a citizen's suit regarding the Chef Menteur landfill, 
alleging violations of the Clean Water Act, 33 U.S.C. § 1251 et seq. This letter was addressed to the Administrator of the 
Environmental Protection Agency and forwarded to, among others, the Regional Administrator of the EPA, the U.S. Attorney 
General, the Louisiana Attorney General, Secretary of LDEQ, U.S. Attorney for the Eastern District of Louisiana, and Criminal 
Division of the Internal Revenue Service."
59,29," Koerner, 910 F.3d at 227."
59,30," HN8[
] Federal Rule of Evidence 404(b)(1) provides: ""Evidence of a crime, wrong, or other act is not admissible to prove a person's character in order to show that on a particular occasion the person acted in accordance with the character."""
59,31," 607 F.3d 133, 141 (5th Cir. 2010)."
59,32," Id. (quoting United States v. Williams, 900 F.2d 823, 825 (5th Cir. 1990)). "
60,33, Id. (citations omitted).
60,34," Id. (quoting United States v. Garcia, 27 F.3d 1009, 1014 (5th Cir. 1994)) (bracket original); see also United States v. Freeman, 
434 F.3d 369, 374 (5th Cir. 2005) (holding ""[i]ntrinsic evidence is generally admissible"" and its ""admission is not subject to [R]ule 
404(b)."")."
60,35," See, e.g., Elliot v. Turner Const. Co., 381 F.3d 995, 1004 (10th Cir. 2004) (holding evidence intrinsic to plaintiff's negligence 
claim admissible because it was ""part of the same tortious event"" and essential to illustrate events leading up to plaintiff's 
injuries)."
60,36," See St. Paul Mercury Ins. Co. v. Williamson, 224 F.3d 425, 446 n.15 (5th Cir. 2000). Civil-RICO liability arises under RICO. 18 
U.S.C. § 1964(c); see also Anza, 547 U.S. at 453 (""One of RICO's enforcement mechanisms is a private right of action. . . ."")."
60,37," To be clear, we do not intend to preempt the district court's right to rule on any evidentiary objection that this evidence is not 
intrinsic. The district court must rule on the objection, if raised, based on the evidence at trial."
60,38, See LA. R.S. § 18:1505.2(a)(1).
60,39, See supra note 1 for description of Nagin's criminal conviction. 
61,40," See United States v. Elliott, 571 F.2d 880, 898 (5th Cir. 1978) (""Like a criminal conspiracy, a RICO enterprise cannot be 
expected to maintain a high profile in the community. Its affairs are likely to be conducted in secrecy and to involve a minimal 
amount of necessary contact between participants."")."
61,41," See United States v. Garza, 574 F.2d 298, 304-05 (5th Cir. 1978) (""[I]t is the jury's duty to draw whatever permissible 
inferences it may from circumstantial evidence that usually forms the basis for finding criminal intent, and to find a verdict 
founded on whatever permissible inferences the jury chooses to draw."") (citation omitted); Crowe v. Henry, 115 F.3d 294, 298 
(5th Cir. 1997). "
62,42, See LA. R.S. § 29:721 et seq.
62,43," 475 U.S. 574, 106 S. Ct. 1348, 89 L. Ed. 2d 538 (1986)."
62,44, Id. at 577-78.
62,45, Id. at 588.
62,46, Id. at 594-95.
62,47, Id. at 587-88 (citation omitted).
62,48, Id. at 588. 
63,49, Id. at 596-97.
63,50, Id. at 588.
