Page,Label,Text
22,1," The background facts are drawn from the allegations of the complaint and counter-complaint, which are accepted as true for 
purposes of the motion to dismiss. Reese v. BP Exploration (Alaska) Inc., 643 F.3d 681, 690 (9th Cir. 2011). "
31,2," Although the Court has denied Cisco's motion to dismiss the UCL claim under the unlawful prong based on sufficient 
allegations of Lanham Act violations, the Court GRANTS the motion as to Defendants' § 369-b theory. As discussed above, the 
New York law applies only to sales in New York and the UCL applies only to conduct in California. Sullivan v. Oracle Corp., 51 
Cal. 4th 1191, 1209, 127 Cal. Rptr. 3d 185, 254 P.3d 237 (2011). "
45,1," Because this opinion overrules circuit precedent and creates a circuit split, we circulated it under Circuit Rule 40(e) to all 
judges in active service. A majority did not favor rehearing en banc. "
54,2," Shortly before Singer, the Fifth Circuit held that section 13(b)'s preliminary-injunction provision implicitly authorizes asset 
freezes. See FTC v. Sw. Sunsites, Inc., 665 F.2d 711, 718 (5th Cir. 1982). But its holding appeared to preclude the possibility of 
restitution in section 13(b), pointing instead to § 57b for monetary remedies. Id. at 719 (""[T]he exhortation in [Mitchell] to 
preserve the possibility of complete relief ... makes it appropriate to consider that the final, complete relief in this case may entail 
consumer redress through a [§ 57b] proceeding.""). Predictably, no circuit has materially relied on Southwest Sunsites to support 
an implied restitution award. "
55,3," Chief Judge Wood's dissent from the denial of rehearing en banc relies heavily on FTC v. Bronson Partners, LLC, 654 F.3d 359 
(2d Cir. 2011), but there the Second Circuit summarily followed the lead of other circuits in reading section 13(b) to include an 
implied power to order restitution. Id. at 365. The court quickly moved on to, and thoroughly considered, a wholly different 
question: whether the implied restitution remedy is equitable or legal. The lengthy passages quoted in the chief judge's dissent 
relate to that second-order question. Moreover, Bronson rejected the view that the plain meaning of ""injunction"" encompasses 
restitution. Id. at 367 (approving restitution because ""section 13(b) does not limit the district court to awarding only injunctions"") 
(emphasis added). "
60,4," Because we hold that section 13(b) doesn't authorize monetary relief, we have no need to consider Brown's alternative 
arguments that the Commission can't pursue penalties or legal—as distinct from equitable—restitution under section 13(b). See 
FTC v. AMG Capital Mgmt., LLC, 910 F.3d 417, 429 (9th Cir. 2018) (O'Scannlain, J., concurring) (discussing these arguments). 
We also don't need to consider the district court's asset-freeze determinations. "
70,1," UGI Corporation; AmeriGas Partners, LP; AmeriGas Propane, Inc.; and AmeriGas Propane, LP will be collectively referred to 
as ""AmeriGas."""
70,2," Ferrellgas Partners, L.P. and Ferrellgas, L.P. will be collectively referred to as ""Ferrellgas."" Ferrellgas does business under the 
name Blue Rhino. "
71,3, This case will be referred to as Orr. 
73,4," The applicable date on which the Indirect Purchaser Plaintiffs can seek damages varies based on the length of each state's 
statute of limitations. Kansas, Mississippi, New Hampshire, and Tennessee have three-year statutes of limitation. Kan. Stat. 
Ann. § 60-512(2); Miss. Code Ann. § 15-1-49(1); N.H. Rev. Stat. Ann. § 508:4; Tenn. Code. Ann. § 28-3-105(3). Arizona, 
California, the District of Columbia, Florida, Iowa, Massachusetts, Michigan, Minnesota, Nebraska, Nevada, New Mexico, New 
York, North Carolina, North Dakota, South Dakota, Utah, and West Virginia all have four-year statutes of limitation. Ariz. Rev. 
Stat. Ann. § 44-1410; Cal. Bus. & Prof. Code § 16750.1; D.C. Code § 28-4511; Fla. Stat. § 95.11(3)(f); Iowa Code § 553.16; 
Mass. Gen. Laws ch. 93 § 13; Mich. Comp. Laws § 445.781; Minn. Stat. § 325D.64; Neb. Rev. Stat. § 25-206; Nev. Rev. Stat. § 
598A.220; N.M. Stat. Ann. § 57-1-2; N.Y. Gen. Bus. Law § 340.5; N.C. Gen. Stat. § 75-16.2; N.D. Cent. Cent. Code § 51-08.1-
10; S.D. Codified Laws § 37-1-14.4; Utah Code Ann. § 76-10-3117; W. Va. Code § 47-18-11. Maine, Vermont, and Wisconsin 
have six-year statutes of limitation. Me. Stat. tit. 14 § 752; Vt. Stat. Ann. tit. 12 § 511; Wis. Stat. § 133.18."
73,5," The eleven states, discussed below in greater detail, are Florida, Iowa, Kansas, Massachusetts, Michigan, Nebraska, Nevada, 
New Mexico, Utah, Vermont, and West Virginia. While these states all have mandatory harmonization provisions, there are 
differences in the wording of these statutes that the Court will take into consideration when analyzing each state's precedent."
73,6," The four jurisdictions with codified permissive harmonization statutes are Arizona, District of Columbia, New Hampshire, and 
South Dakota."
73,7," Those ten states are California, Maine, Minnesota, Mississippi, New York, North Carolina, North Dakota, Tennessee, and 
Wisconsin. "
75,8," The Court recognizes that the Indirect Purchaser Plaintiffs did not assert claims under Massachusetts and New Hampshire law 
in their CAC. (See Master Docket Doc. # 105). Rather, these claims were asserted for the first time in the Orr Complaint. (Case 
No. 16-00809-CV-MDGAF, Doc. # 1, p. 40). This indicates that the Indirect Purchaser Plaintiffs would only be able to claim 
damages dating back from 2016 within those two states' statute of limitations period. However, for the reasons discussed below, 
this does not impact the outcome as the Court finds that neither state would adopt the continuing violations doctrine. "
77,9," As previously discussed, only these claims remain against Ferrellgas, as the named representative from Maine failed to 
establish he purchased any propane tanks filled by AmeriGas."
77,10," Fla. Stat. § 501.204(2); Iowa Code § 553.2; Kan. Stat. Ann. § 50-163(b); Mass. Gen. Law. ch. 93 § 1; Mich. Comp. Laws § 
445.784(2); Neb. Rev. Stat. § 59-829; Nev. Rev. Stat. § 598A.050; N.M. Stat. Ann. § 57-1-15; Utah Code Ann. § 76-10-3118; Vt. 
Stat. Ann tit 9 § 2453(b); W. Va. Code § 47-18-16. "
81,11, Ariz. Rev. Stat. Ann. § 44-1412; D.C. Code § 28-4515; N.H. Rev. Stat. Ann. § 356:14; S.D. Codified Laws § 37-1-22. 
90,1," Plaintiffs describe an MLS as ""a database of properties listed for sale in a particular geographic region."" (Doc. #38, p. 3). 
Plaintiffs state that if brokers are members of an MLS, they ""are required to list all properties on the MLS."" (Doc. #38, p. 3)."
90,2," Plaintiff states that ""[t]he Class Period for the MMPA Class is April 29, 2014 (or earlier) until the Present."" (Doc. #38, p. 1) "
101,1," By letter dated May 23, 2019, ICSC again wrote to the Court in response to the May 21 Letter and Edwards Declaration. (See 
""May 23 Letter,"" Dkt. No. 68.) However, because the Court never authorized ICSC to file a reply letter, the Court indicated that it 
would not consider the May 23 Letter, and if it were to do so, that it would provide Caruso an opportunity to respond. (See Dkt. 
No. 69.) The Court did not consider the May 23 Letter with respect to this Order, and thus did not give Caruso an opportunity to 
respond. "
102,2," Of course, the Court notes that another approach to avoiding ""protracted litigation"" is to eschew reflexive and needless motion 
practice and proceed expeditiously to a trial on the merits. "
104,3," The Court notes that, although ICSC limited its arguments described here to Count I, its arguments apply equally to Count II 
because both counts allege Sherman Act Section One violations and require Caruso to demonstrate the existence of an 
agreement or concerted action. "
107,4," ""There are three product markets that are relevant to this case: (a) the market for shopping center trade associations; (b) the 
market for meeting with customers during RECon; and (c) the market for holding offsite meetings with customers at the Wynn."" 
(Amended Complaint ¶ 40.)"
107,5," ""[T]here exists a relevant product market for meeting space during the RECon conference, where the relevant geographic 
market is the area subjected to that price effect (the geographic area in Las Vegas covered by the RECon conference)."" 
(""Levinson Report,"" Def. Ex. 37 ¶ 217.) "
114,1," All of the motions by both Yardi and Entrata are based upon the reports submitted by the experts and their depositions and 
supporting materials. None of the parties requested an evidentiary hearing to proffer the proposed expert testimony or to subject 
their opinions to voir dire examination. Thus, the motions must be based on the disclosures of the proposed opinions in the 
reports in anticipation of what the evidence received at trial will support. Certain assumptions made by the experts may or may 
not be supported by the actual evidence. Thus, a failure in the evidence to support an assumption necessary for an opinion may 
preclude the opinion at the time of trial."
114,2," Dr. Kearl explained that: ""A relevant market is a set of products over which a hypothetical single seller of those products could 
profitably exercise a price increase. If the GUPPI indicates that a merger of two firms—which would then be the single seller of 
the firms' merged products—could profitably increase the price of the products sold by those firms, then the products sold by the 
two merging firms is a relevant antitrust product market."" (ECF No. 461-21 at 44.)"
114,3," ""The rate at which sales lost by one firm go to another firm is known as the 'diversion ratio.'"" (ECF No. 461-21 at 43.) "
115,4," See also ECF No. 526-2 at 162 (Q. ""Okay. When you were doing your GUPPI analysis, and correct me if I'm wrong, you 
assumed that the price of Yardi Voyager would be approximately equal to the price of RealPage, OneSite and MRI residential 
management; is that fair?"" A. ""That's correct."").)"
115,5," Yardi cites Dr. Kearl's deposition testimony, where he provided that ""[i]f we had a homogenous product that a dominant firm 
was pricing at, then the other firms would price under the umbrella—all right?—that that dominant firm sets. The only issue here 
is that these are not homogenous products."""
115,6," ""And two, there's been criticisms of the simple SSNIP test that were evidenced in the revision of the guidelines, the latest 
revision of the guidelines, which I think is 2010, in that if you have heterogenous products and/or heterogenous consumers, the 
SSNIP test may not work as well or may be harder to implement. And that led to a variant of the SSNIP test called the GUPPI."" 
(ECF No. 526-2 at 44.) "
126,1," In Aluminum I, the district court also initially dismissed the complaints of the IPs and the FLPs. Aluminum I, 2014 U.S. Dist. 
LEXIS 121435, 2014 WL 4277510, at *40. "
127,2," Because the FLPs relied on evidence outside the complaints, the district court converted the defendants' motion to dismiss the 
complaint under Fed. R. Civ. P. 12(c) to a motion for summary judgment under Fed. R. Civ. P. 56, giving the FLPs and the 
Defendants notice and opportunity to supplement their submissions. MDL Docket Nos. 1059, 1062. "
129,3," Although the district court had converted the defendants' motion for judgment on the pleadings against the FLPs to a motion for 
summary judgment (because the FLPs referred in their answering papers to factual matters outside the complaint), the district 
court's opinions dismissing the claims relied primarily on the conclusion that the plaintiffs' theory of antitrust injury was legally 
deficient—rather than on the inadequacy of the plaintiffs' evidence. HN4[
] ""Where . . . the burden of persuasion at trial would be on the non-moving party . . . the party moving for summary judgment may satisfy his burden of production under Rule 56 in 
either of two ways: (1) by submitting evidence that negates an essential element of the non-moving party's claim, or (2) by 
demonstrating that the non-moving party's evidence is insufficient to establish an essential element of the non-moving party's 
claim."" Nick's Garage, 875 F.3d at 114 (quoting Farid v. Smith, 850 F.2d 917, 924 (2d Cir. 1988)). Having moved against the 
FLPs for judgment on the pleadings and not for summary judgment (and having made no motion at all against the IPs and 
Reynolds/Southwire), defendants had not undertaken to demonstrate the satisfaction of either option. In ruling on the plaintiffs' 
appeal from the district court's grant of summary judgment against them, we, like the district court, will focus on the sufficiency of 
the plaintiffs' legal theory, rather than on their evidence. "
132,4," Additional evidence underscores the extent to which maximizing profits from premiums was central to the defendants' business 
strategy. For example, an internal overview of J.P. Morgan's physical trading business states: ""Physical Trading is driven by 
anticipation of market structures. Buy metal for low premiums in times of over-supply. Sell metal for high premiums in times of 
scarcity."" Id. at 891. Scott Evans, a Goldman Sachs trader, said in his deposition that ""the key to valuing [a] trade from a mark-
to-market perspective is really the premium . . ."" id. at 830, and that ""the money you earn as a trader is primarily earned around 
the premium, being able to organize logistics, deliveries to customers, financing for those customers at an amount less than the 
premium rebates to you."" Id. at 479. And Patrick Wilson, a Glencore trader, explained at his deposition that ""the idea was always 
to try and buy at a cheaper premium than the premium you sell at. So once you purchase the aluminum at whatever premium it 
is, taking into account the cost associated with moving that from A to B, the payment—the financing costs, any sort of insurance 
costs, you would try and sell it for a premium that would make all that money back and give you a margin as well."" Id. at 434. "
150,1," The parties have consented to the jurisdiction of the undersigned magistrate judge for all purposes pursuant to 28 U.S.C. § 
636(c). Responsibility for the delay in holding a hearing and resolving the present motions lies in large part with the Court, both 
due to health issues arising around the time of the date originally planned for the hearing and due to the Court's docket. The 
Court apologizes to the parties for the delay. "
152,2," OptumInsight's briefs repeatedly distinguish between OptumInsight and Symmetry, arguing that it should not be held 
responsible for the conduct of its ""then-adversary."" See, e.g., Def.'s Merits MSJ at 25 n.6. In the Court's view, for the reasons 
discussed in the Court's previous orders addressing the sufficiency of CCGroup's complaint and waiver of privilege, Symmetry 
and Ingenix are both predecessors to OptumInsight, and the post-merger OptumInsight is as much a successor to Symmetry as 
it is to Ingenix. See Cave Consulting Grp., Inc. v. OptumInsight, Inc., No. 15-cv-03424-JCS, 2016 U.S. Dist. LEXIS 179966, 2016 
WL 7475820, at *11 (N.D. Cal. Dec. 29, 2016); Cave Consulting Grp., Inc. v. OptumInsight, Inc., No. 15-cv-03424-JCS, 2016 
U.S. Dist. LEXIS 123382, 2016 WL 4744165, at *15 (N.D. Cal. Sept. 12, 2016)."
152,3," For subsequent references, this order uses the final three digits of each patent at issue—e.g., the ""'897 patent."" "
153,4," As discussed further below, previous litigation between the parties included claims related to five of the Dang Patents. This 
order uses the term ""Dang Patents"" in some instances to refer only to those five patents, with the intent that context should 
make clear whether those five patents or all eight patents are the subject of discussion. "
154,5," Cave Consulting Grp., Inc. v. OptumInsight, Inc., No. 15-cv-03424-JCS, 2016 U.S. Dist. LEXIS 54367, 2016 WL 1611042 (N.D. 
Cal. Apr. 22, 2016)."
154,6," Cave Consulting Grp., Inc. v. OptumInsight, Inc., No. 15-cv-03424-JCS, 2016 U.S. Dist. LEXIS 123382, 2016 WL 4744165 
(N.D. Cal. Sept. 12, 2016). "
155,7," Cave Consulting Grp., Inc. v. OptumInsight, Inc., No. 15-cv-03424-JCS, 2016 U.S. Dist. LEXIS 179966, 2016 WL 7475820 
(N.D. Cal. Dec. 29, 2016). "
156,8," The Court also notes that CCGroup's counsel has shied away from implicating the physician efficiency market in past phases of 
this case. At a hearing on a discovery dispute, addressing whether any recovery in this case might be duplicative of CCGroup's 
ongoing royalties awarded (but since vacated) in Cave I, counsel acknowledged that a royalty rate could constitute double 
recovery, but asserted that ""the product that was the issue in that case is a physician efficiency scoring product,"" while ""[t]he 
issue in this case involves the grouping product."" Apr. 27, 2017 Hearing Tr. (dkt. 193) at 7:21-23; see also id. at 8:8-10 (""There "
157,," were grouper patents going our way, and we defeated those. That's the product and the technology at issue in this current 
case."")."
157,9," It is not clear from Dr. Sullivan's report how OptumInsight determined this number, the degree of OptumInsight's confidence in 
it, or whether it is in fact reliable. "
158,10," If, as Dr. Sullivan concludes, CCGroup's market share increased in the years after 2011, then his model's use of 2011 
numbers would tend to overestimate the VARs' share for those years, and would also overstate damages for those years. See 
Sullivan Report attach. E-9. "
159,11," As discussed above, Dr. Sullivan calculated this number based on OptumInsight's physician efficiency revenue in 2011 and its 
estimate of its own market share for that year."
159,12," Dr. Sullivan uses ""but-for"" revenue in the grouper market. See Sullivan Report attachs. D-6, E-3. The Court assumes for the 
sake of argument and for the purpose of this analysis that Dr. Sullivan's determination of the size of the grouper market rests on 
sufficient evidence and reliable principles."
159,13," Many of the assumptions in Dr. Sullivan's analysis fill gaps resulting from CCGroup's failure in discovery to develop a factual 
record of the nature of the market. HN4[
] While CCGroup is correct that ""a defendant whose wrongful conduct has rendered 
difficult the ascertainment of the precise damages suffered by the plaintiff, is not entitled to complain that they cannot be 
measured with the same exactness and precision as would otherwise be possible,"" see Eastman Kodak Co. of N.Y. v. S. Photo 
Materials Co., 273 U.S. 359, 379, 47 S. Ct. 400, 71 L. Ed. 684 (1927), no purported wrongdoing by OptumInsight prevented 
CCGroup from taking discovery from other market participants regarding their actual revenue and market share for the products 
at issue. Regardless, ""even where the defendant by his own wrong has prevented a more precise computation, the jury may not 
render a verdict based on speculation or guesswork."" Bigelow v. RKO Radio Pictures, 327 U.S. 251, 264, 66 S. Ct. 574, 90 L. 
Ed. 652 (1946). "
160,14," OptumInsight's rebuttal expert Dr. Paul Godek criticizes Dr. Sullivan's reliance on accounting profit margins, which Dr. Godek 
contends are widely recognized by economists as not reflecting true economic costs of production and thus are not a valid basis 
for establishing the existence of market power. Godek Report ¶¶ 26-34. OptumInsight's motion, however, does not argue that 
Dr. Sullivan's use of accounting profits is a reason to exclude his testimony, and the Court declines to reach an issue not raised 
in the motion. See Defs.' Mot. to Exclude at 4-14. "
161,15," OptumInsight also argues that Dr. Sullivan cannot show damages to CCGroup in the grouper market because CCGroup would 
have benefited from the purportedly monopolistic price increase that Dr. Sullivan identifies in that market. See Def.'s Mot. to 
Exclude at 9-10. Because a jury could credit Dr. Cave's testimony that CCGroup avoided this market as a result of 
OptumInsight's practices at issue, and because Dr. Sullivan has sufficient grounds for his conclusion that OptumInsight 
dominated the market due to its patents, CCGroup's and Dr. Sullivan's theory of antitrust injury is not undermined by artificially 
inflated prices in a market in which CCGroup was not able to compete for customers."
161,16," Even if Dr. Sullivan were to estimate damages based on CCGroup's actual performance in the physician efficiency market, 
rather than a benchmark share of the market—an alternative that neither Dr. Sullivan's report nor CCGroup's briefs suggest—the 
analysis would still rest on the assumption that OptumInsight's estimate of its market share in a single year can be used to 
calculate the total value of the physician efficiency market for each year over a period of fifteen years. CCGroup has not shown 
that such an assumption is founded on any accepted economic principle or method."
