Page,Label,Text
23,1," Specifically, Plaintiff alleges that Defendant falsely represented to the Superior Court that UF EVA was a protected trade secret 
when, in reality, it knew that one of its manufacturers had been publicly displaying and marketing UF EVA overseas. Plaintiff 
raised these concerns before the Superior Court in July 2010, and the court flatly rejected them, stating that Plaintiff was simply 
attempting ""to relitigate before this court that which this court has already decided"" and ""to mount yet another legal attack on the 
court's findings and rulings."" (Dkt. No. 17, Ex. M)."
23,2," The email advises a customer not to consider a product ""made with STR's stolen IP"" and immediately thereafter cautions the 
customer that ""I can only say that we have good cause to believe that Jim and his new company, JPS, misappropriated our "
24,," technology, as we have not yet proven that in a courtroom."" (Dkt. No. 26, Ex. E.) This statement cannot form the basis for a 
claim under the Lanham Act. "
28,1," The Complaint erroneously refers to ""§ 1985(c)"" as opposed to ""§ 1985(3)."" Compl. at 25. Plaintiff acknowledges this obvious 
error in her opposition brief. Pl.'s Opp'n at 7. "
30,2," Section 1 of the Sherman Act provides, in relevant part, that, ""Every person who shall make any contract or engage in any 
combination or conspiracy hereby declared to be illegal shall be deemed guilty of a felony...."" 15 U.S.C. § 1. "
31,3," Plaintiff does not dispute her failure to allege state action, but contends that under Scott, state action is not required to state a 
claim under § 1985(3). Pl.'s Opp'n at 10-11. This is a misinterpretation of Scott, which holds that state action may be required 
depending on the nature of the underlying right being asserted. See Scott, 463 U.S. at 833. "
33,4," The entirely speculative nature of her defamation claim is underscored by Plaintiff in her opposition, wherein  [*29] she argues 
as follow: ""Provided that Registrar Defendant BENDER did not take it upon himself to invent the grades Plaintiff received in 
those courses after Winter quarter, or to change them unilaterally, it is possible or even likely that Defendants GEISSBERGER, 
LABARRE, and GIUSTI published to [Bender] that Plaintiff either failed or did not take those courses."" Pl.'s Opp'n at 18. "
34,5," In  [*35] their moving papers, Defendants argued that a claim for the negligent provision of educational services is not 
actionable under California law. In her opposition, Plaintiff responded that such rule applied only to public, not private, 
educational institutions, Defendants fail to respond to this purported distinction in their reply, and instead, propose that Plaintiff 
amend her complaint to direct her negligence claim against the University only. It thus appears that Defendants have abandoned 
the argument presented in their moving papers. "
46,1," Abbott's comparison of the price of daily doses of Norvir and Kaletra and ""average daily boosted doses"" of other PIs, such as 
Reyataz, Lexiva and Prezista,  [**7] is misleading. See Calamari Decl. ¶ 44 and tbl.1. What is relevant is the cost of therapies 
based on Reyataz, Lexiva and Prezista, not these drugs' individual prices. For instance, in December, 2003, Abbott compares 
the price of Reyataz, which was $22.08, to the price of Kaletra, which was $18.78. This comparison suggests that a Reyataz-
based therapy cost eighteen percent more than one based on Kaletra. However, the price of Reyataz does not include the price 
of Norvir, which Abbott acknowledges is required to be taken if Reyataz serves as a boosted PI. With Norvir's price included, the 
cost of a Reyataz-based therapy, which required only 100 milligrams of Norvir, jumps to $30.65, or sixty-three percent above the 
cost to take Kaletra. The increase in the price of a Lexiva-based therapy, which required 200 milligrams of Norvir, was all the 
more substantial. "
48,2," HN12[
] Courts have used the terms ""monopoly power"" and ""market power"" interchangeably. See, e.g., Cost Mgmt. Servs., Inc. v. Wash. Natural Gas Co., 99 F.3d 937, 950 n.15 (9th Cir. 1996). However, monopoly power is best understood to be the 
substantial degree of market power necessary to support liability under Section 2. See Eastman Kodak Co., 504 U.S. at 481 
(""Monopoly power under § 2 requires, of course, something greater than market power under § 1.""); Cal. ex rel. Brown v. 
Safeway, Inc., 615 F.3d 1171, 1187 n.6 (9th Cir. 2010); see also 3B P. Areeda, H. Hovenkamp & J. Solow, Antitrust Law ¶ 801, 
at 382 (3d ed. 2007) (hereinafter, Areeda & Hovenkamp). In this Order,  [**17] the Court uses the term ""monopoly power"" to 
refer to substantial market power. "
49,3," Plaintiffs nevertheless continue to argue that evidence of restricted output is not required because raising prices necessarily 
depresses sales. This is incorrect. Take for example a market in which demand outstrips supply. In such a hypothetical market, 
a firm could raise prices — up to a certain point — without necessarily causing a commensurate reduction in sales. In re ATM 
Fee Antitrust Litigation, 2010 U.S. Dist. LEXIS 61160, 2010 WL 2557519 (N.D. Cal.), is both factually and procedurally 
distinguishable. There, the plaintiffs alleged that several banks and an ATM network exercised monopoly power in the ""ATM 
Networks"" market by charging supracompetitive ATM fees over two decades. 2010 U.S. Dist. LEXIS 61160, [WL] at *9-*10. They 
did not expressly plead restricted output. 2010 U.S. Dist. LEXIS 61160, [WL] at *10. The court stated that this did not warrant 
dismissal of their complaint, finding that ""because price and output are inversely correlated, the fact that Star, the market leader, 
 [**20] has charged supracompetitive interchange fees for two decades implies that marketwide output . . . has been lower than 
it would have been had Star charged a competitive interchange fee."" Id. Plaintiffs do not allege that Abbott priced Kaletra above 
a competitive level for an extended period of time, a factor the ATM Fee court emphasized in its ruling. Furthermore, to oppose a 
summary judgment motion, Plaintiffs are required to proffer evidence supporting a reasonable inference of restricted output. "
51,4," The variation arises from whether ritonavir, as provided in Norvir or as a component of Kaletra, should be considered as part of 
Abbott's share of the boosted market. Direct Purchasers' expert, Dr. Singer, includes ritanovir in his calculation, whereas GSK's 
expert, Dr. Noll, does not. If ritanovir is included, Abbott's market share was seventy-five percent in Q3 2007; if it is excluded, 
Abbott's share is below fifty percent. "
52,5," Abbott does not contend that, to seek liability under the ""monopoly leveraging plus"" and Conwood theories, Direct Purchasers 
must amend their complaints. "
55,6," Even if a unilateral change in a cooperative venture is required, Plaintiffs provide evidence of such a change. Abbott does not 
dispute that, prior to the Norvir price hike, it participated in co-marketing agreements with its competitors and followed a practice 
of increasing Norvir's price based on the rate of inflation. Thus, a jury could view Abbott as having unilaterally changed the 
nature of its cooperative ventures with its competitors. "
56,7," In its original opposition, GSK claimed that Abbott's publication of misleading price comparisons is analogous to the false 
information in Conwood. However, in its supplemental opposition, GSK clarified that its Conwood theory is based solely on the 
announcement and timing of the Norvir price increase. "
58,8," The parties' agreement, which has been filed under seal, contains a choice-of-law provision that designates New York law as 
controlling. Calamari Decl., Ex. 23 ¶ 11.4. "
60,9," Abbott does not appear to contest that GSK could recover monies it paid under the terms of the Norvir license. Abbott appears 
to seek only summary adjudication that GSK cannot recover the other, more substantial, form of consideration. "
61,10," The parties do not dispute that Abbott would face liability under the UDTPA for monopolization and attempted monopolization 
if and only if GSK prevailed on its Section 2 claim. See generally S.B. 843, 1996 Gen. Assemb., Reg. Sess. (N.C. 1996) 
(indicating that § 75-2.1 was intended to ensure UDTPA is consistent with federal antitrust laws). "
69,1," Inexplicably, the dissent also states that plaintiff asserts that by concentrating claims-handling responsibility in Equitas, 
""competition in the [non-life retrocessional reinsurance] market [was affected] on a prospective basis"" (emphasis added). In fact, 
however, plaintiff asserts that an essential attribute of the alleged scheme is that on a prospective basis the syndicates would 
compete in that market just as they historically had, freely and without restraint. "
70,2," Because plaintiff apparently has been in runoff at all relevant times since Equitas was established, its claims under pre-1993 
business arguably would have been subjected to the same unfavorable treatment even if Equitas had not been established. Its 
retrocessionaires, after all, would not have been motivated by competitive considerations to accord it the favorable treatment 
they accorded to retrocedents  [***14] who were or might be purchasing coverage on an ongoing basis. Equitas does not make 
this causality argument, however, and it could not in any event be resolved on the pleadings. "
71,3," As plaintiff also argues, HN5[
] market power need not be pleaded where actual adverse effects on competition are alleged 
(see FTC v Indiana Fed. of Dentists, 476 US 447, 460-461, 106 S Ct 2009, 90 L Ed 2d 445 [1986] [""Since the purpose of … 
inquiries into market definition and market power is to determine whether an arrangement has the potential for genuine adverse 
effects on competition, proof of actual detrimental effects … can obviate the need for an inquiry into market power, which is but a 
surrogate for detrimental effects"" (internal quotation marks omitted)]). Accordingly, plaintiff also argues that a ""naked agreement 
among the Names to coordinate claims handling of pre-1993 claims so as to reduce payment on those claims, followed by 
coordinated unreasonable claims handling[,] [is] subject to 'quick look' condemnation."" Given the conclusion that the allegations 
of market power  [***17] are sufficient, we need not address plaintiff's argument that it has adequately pleaded an unreasonable 
restraint of trade independent of the existence of market power. Nor need we address the dispute arising from that argument 
over whether ""quick look"" analysis is precluded by Texaco, Inc. v Dagher (547 U.S. 1, 126 S Ct 1276, 164 L Ed 2d 1 [2006])."
71,4," In the typical case, that is surely the appropriate definition of market power. As the unreasonable restraint alleged in this case 
has nothing to do with concerted action raising the price for purchasers, it is not obvious that whether an antitrust violation can 
be established should depend on whether the Names could do what they did not try to do, significantly raise the price above the 
competitive level without losing all their business. The parties appear to agree, however, that to the extent plaintiff relies on 
market power, it must show market power in this sense. Presumably, such a showing would tend to satisfy the requirement 
under the rule of reason test of ""an actual adverse effect on competition as a whole in the relevant market"" (Capital Imaging 
Assoc., P.C. v Mohawk Val. Med. Assoc., Inc., 996 F2d 537 [2d Cir 1993], cert denied 510 US 947, 114 S Ct 388, 126 L Ed 2d 
337 [1993] [emphasis omitted]). At one point in its brief, however, Equitas suggests that the appropriate market power 
 [***20] show-ing in this case ""would be the ability to drive down payments to reinsurers below the payments that would prevail in 
a competitive market"" (internal quotation marks omitted). Of course, that is precisely what plaintiff alleges that Equitas was able 
to do with respect to pre-1993 business. "
74,1," The Donnelly Act, or ""Little Sherman Act,"" should generally be construed in light of federal precedent and given a different 
interpretation only where state policy, differences in the statutory language or the legislative history justify such a result (see 
Anheuser-Busch, Inc. v Abrams, 71 NY2d 327, 335, 520 NE2d 535, 525 NYS2d 816 [1988] [citations omitted]). "
75,2," The allegations found wanting in these cases are virtually indistinguishable from the allegations in the amended complaint. For 
example, in Intel, the plaintiff alleged that ""[i]n maintaining its monopoly by unlawfully denying rivals a competitive opportunity to achieve minimum levels of efficient 
scale, Intel must necessarily exclude them from the product market worldwide. As the domestic U.S. market is but an 
integral part of the world market, successful monopolization of the U.S. market is dependent on world market exclusion, lest 
foreign sales vitalize a rival's U.S. competitive potential."" (452 F Supp 2d at 560.) The court rejected these allegations, reasoning ""[plaintiff] places great weight on its allegations that it is an American company 
engaged in a world-wide market; however, such allegations do not create jurisdiction without substantial, direct effects on the 
domestic market."" (Id. at 561.) "
78,1," Pollard also claims that Oberthur prosecuted patent applications for the invention that is the subject of the '991 patent, with the 
Canadian and European Patent Offices. Scientific Games opposed these applications on the basis of McMurry's opinion that the 
invention is obvious and unpatentable. These allegations are not in the Complaint and are not considered in deciding the Motion 
to Dismiss."
78,2," Plaintiff has named Scientific Games International, Inc., Scientific Games Corp., and Oberthur Gaming Technologies, Inc. as 
Defendants in this case. The Complaint generally asserts an antitrust claim against all of the Defendants without specifically 
identifying the conduct in which each Defendant has engaged. While this pleading strategy presents its own pleading issues, for 
the purposes of this Order the Court generally will refer to the Defendants collectively as ""Scientific Games"" unless the Court 
refers to specific conduct asserting a specific Defendant in which case that Defendant will be identified."
78,3," The rights are not indentified. Pollard does not allege whether any or all of such ""certain rights"" were transferred to any other 
company, including Defendant Scientific Games Corporation. "
79,4, Pollard uses this term as a defined term for secure instant-win scratch-off lottery tickets.
79,5," The Supreme Court explicitly rejected its earlier formulation for the Rule 12(b)(6) pleading standard: ""'[T]he accepted rule [is] 
that a complaint should not be dismissed for failure to state a claim unless it appears beyond doubt that the plaintiff can prove no 
set of facts in support of his claim which would entitle him to relief.'"" Twombly, 550 U.S. at 555 (quoting Conley v. Gibson, 355 
U.S. 41, 45-46, 78 S. Ct. 99, 2 L. Ed. 2d 80 (1957). The Court decided that ""this famous observation has earned its retirement."" 
Id. at 563. "
80,6," Federal Rule of Civil Procedure 8(a)(2) requires the Plaintiff to state ""a short and plain statement of the claim showing that the 
pleader is entitled to relief."" Fed. R. Civ. P. 8(a)(2). In Twombly, the Supreme Court recognized the liberal minimal standards 
imposed by Federal Rule 8(a)(2) but also acknowledged that ""[f]actual allegations must be enough to raise a right to relief above 
the speculative level . . . ."" Twombly, 550 U.S. at 555. "
81,7," Pollard alleges that Federal Circuit authority controls here. The Federal Circuit is, of course, obligated to apply Eleventh Circuit 
precedent in evaluating antitrust claims alleged in our circuit. Loctite Corp. v. Ultraseal Ltd., 781 F.2d 861, 875 (Fed. Cir. 1985). "
82,8," The only lottery Pollard alleges has engaged in a contract with this royalty payment term is the New York lottery. Pollard 
conclusorily alleges that it ""believes that other lottery customers also have been required to pay such a fee to Scientific Games."""
82,9," Pollard alleges that by ""mid-2002, if not sooner, Scientific Games concluded, believed and/or knew that the '991 patent was 
invalid."" Pollard does not allege the '991 patent was fraudulently obtained and does not allege the patent was unenforceable, 
invalid or wrongfully asserted by any person prior to mid-2002. Rather, Pollard claims that at a point in mid-2002 Scientific 
Games reached a conclusion, or formed a belief or otherwise knew about the validity of the '991 patent and thus committed an 
antitrust violation in asserting the patent in negotiations with the New York and certain other unidentified state lotteries, even if a 
court later decided that Scientific Games conclusion, belief or knowledge was wrong. "
83,10," The Court observes that the Valley Drug court also stated: ""[w]e note further that some lower courts have extended Walker 
Process to permit antitrust claims against patentees for the anticompetitive effects of infringement lawsuits when the antitrust 
claimant proves that the patentee knew that the patent was invalid, Handgards, 601 F.2d at 994-96, or knew that the patent was 
not infringed, Loctite Corp. v. Ultraseal Ltd., 781 F.2d 861, 876-77 (Fed. Cir. 1985) (case history omitted). To the extent that the 
appellees have demonstrated nothing more than subsequent invalidity, we hold that this alone is insufficient to render the 
patent's potential exclusionary effects irrelevant to the antitrust analysis."" 344 F.3d at 1309. To the extent our circuit court might 
consider a cause of action for bad faith assertion of a patent to demand a license, this observation in Valley Drug does not 
support a cause of action in the present circumstances, where the patent, if assessed at all, is asserted against someone other 
than the plaintiff."
83,11," Pollard cites our circuit's opinion in Schering-Plough Corp. v. FTC, 402 F.3d 1056 (11th Cir. 2005) to support its bad faith 
assertion of an invalid patent license demand theory. In Schering-Pough the Eleventh Circuit stated that a patent ""does not give 
the patentee any exemption from the provisions of the Sherman Act beyond the limits of the patent monopoly."" (citing United 
States v. Singer Mfg. Co., 374 U.S. 174, 196-97, 83 S. Ct. 1773, 10 L. Ed. 2d 823, 1963 Dec. Comm'r Pat. 547 (1963)). Our 
circuit noted further: ""If the challenged activity simply serves as a device to circumvent antitrust law, then that activity is 
susceptible to an antitrust suit."" Schering-Plough, 402 F.3d at 1067 (citing Asahi Glass Co., v. Pentech Pharms., Inc., 289 F. 
Supp. 2d 986, 991 (N.D. Ill. 2003) (Posner, J.)). The Schering-Pough court noted an example offered by Judge Posner in Asahi 
v. Pentech regarding activity that transcends the confines of the patent and should be subject to antitrust law: Suppose a seller obtains a patent that it knows is almost certainly invalid (that is, almost certain not to survive a judicial 
challenge), sues its competitors, and settles the suit by licensing them to use its patent in exchange for their agreeing not to 
sell the patented product for less than the price specified in the license. In such a case, the patent, the suit, and the 
settlement would be devices-masks-for fixing prices, in violation of antitrust law. Id. (quoting Asahi, 289 F. Supp. 2d at 991). Even the hypothetical noted by Judge Posner is consistent with the Walker Process 
requirement that assertion of a patent may run afoul of the antitrust laws when action to enforce an invalid patent occurs and is "
84,," the foundational basis for the later demand for a license. A licensing fee to practice an invalid patent that is not tied to litigation or 
a threat of litigation is not enough to implicate the prohibitions of Section 2 the Sherman Act."
84,12," Jacobs [*21]  states our circuit's position regarding the sufficiency of relevant product and geographic markets to meet 
pleading requirements of Twombly in an antitrust case. Although Jacobs was a Section 1 case, its market allegation discussion 
applies also to cases brought under Section 2 of the Sherman Act. Spanish Broad. Sys. of Fl., Inc. v. Clear Channel Commc's, 
Inc., 376 F.3d 1065, 1074 (11th Cir. 2004)."
84,13," The Court notes that all but seven states in the United States have lotteries, many, if not most, of which offer scratch-off 
games. ""Lotteries in the United States,"" (Jan 3, 2011),Wikipedia, http://en.wikipedia.org/wiki/lotteries_in_the_United_States 
Pollard has noted only six states in which it alleged unlawful conduct, constituting only about 14% of the states that have 
lotteries. If Pollard contends these six states constitute some sort of relevant submarket, the scant information alleged is hardly 
enough to meet the pleading requirement of Twombly. Jacobs, 626 F.3d 1327, 2010 WL 4880864 at *5. The Court also notes 
that Pollard does not respond, in its opposition to Defendant's Motion to Dismiss, to Defendants' claim that the Complaint fails 
adequately to allege relevant product or geographic markets. "
85,14," The Complaint does not ever define which of the Defendants' are included when it uses the names ""Scientific Games"" in the 
Complaint."
85,15," Pollard submitted a declaration indicating that Defendants hold 76% of the relevant market, Pollard holds 21% and GTECH 
holds 3%. Defendants object to the consideration of these facts because they were not alleged in the Complaint. The Court's 
evaluation in this matter is limited to the allegations in the Complaint."
85,16," The Court will allow Plaintiff to file an Amended Complaint. The Court allows only amendments to Pollard's antitrust claim. If 
an amendment is filed, Pollard shall also file a red-lined copy of the Amended Complaint so that the Court and Defendants' can 
readily identify the amendment offered. "
86,17," Pollard does not allege specific facts regarding any other state, including the six unidentified states mentioned in the 
Complaint, or the conduct of any other lottery as it impacts Pollard."
