頁碼,內容類型,內容
For STATE OF FLORIDA, Plaintiff (2:16-cv-05073): RACHEL S. BRACKETT, LEAD ATTORNEY, OFFICE OF FL 
ATTY GENERAL, PL-01 THE CAPITOL, TALLAHASSEE, FL; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF HAWAII, Plaintiff (2:16-cv-05073): RODNEY I. KIMURA, LEAD ATTORNEY, DEPT OF THE 
ATTORNEY GENERAL STATE OF HAWAII, HONOLULU, HI; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE [*4]  CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF ILLINOIS, Plaintiff (2:16-cv-05073): ANGELINA M. WHITFIELD, LEAD ATTORNEY, STATE OF 
ILLINOIS ATTORNEY GENERAL'S OFFICE, Antitrust Bureau, CHICAGO, IL; ELIZABETH L. MAXEINER, LEAD 
ATTORNEY, OFFICE OF THE ILLINOIS ATTY GEN, CHICAGO, IL; DAVID N. SONNENREICH, UTAH OFFICE 
OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF IOWA, Plaintiff (2:16-cv-05073): MAX M. MILLER, LEAD ATTORNEY, OFFICE OF THE 
ATTORNEY GENERAL OF IOWA, DES MOINES, IA; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF KANSAS, Plaintiff (2:16-cv-05073): LYNETTE R. BAKKER, LEAD ATTORNEY, OFFICE OF THE 
KANSAS ATTORNEY GENERAL, TOPEKA, KS; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY 
GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF 
WISCONSIN, MADISON, WI.
For COMMONWEALTH OF KENTUCKY, Plaintiff (2:16-cv-05073): CHARLES W. ROWLAND, JONATHAN E. 
FARMER, LEAD ATTORNEYS, KENTUCKY ATTORNEY GENERAL, FRANKFORT, [*5]  KY; LEEANNE 
APPLEGATE, LEAD ATTORNEY, KENTUCKY OFFICE OF THE ATTORNEY GENERAL, FRANKFORT, KY; 
DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, 
UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF LOUSIANA, Plaintiff (2:16-cv-05073): STACIE LAMBERT DEBLIEUX, LEAD ATTORNEY, 
LOUISIANA DEPT OF JUSTICE, BATON ROUGE, LA; DAVID N. SONNENREICH, UTAH OFFICE OF THE 

 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF MAINE, Plaintiff (2:16-cv-05073): CHRISTINA M. MOYLAN, LEAD ATTORNEY, MAINE 
ATTORNEY GENERAL, AUGUSTA, ME; LINDA J CONTI, LEAD ATTORNEY, MAINE ATTONREY GENERAL, 
AUGUSTA, ME; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, 
SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF MARYLAND, Plaintiff (2:16-cv-05073): GARY HONICK, LEAD ATTORNEY, OFFICE OF MD 
ATTORNEY GENERAL, BALTIMORE, MD; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY 
GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF 
WISCONSIN, MADISON, WI.
For COMMONWEALTH OF MASSACHUSETTS, [*6]  Plaintiff (2:16-cv-05073): WILLIAM T. MATLACK, LEAD 
ATTORNEY, MASSACHUSETTS OFFICE OF THE ATTORNEY GENERAL, BOSTON, MA; DAVID N. 
SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; 
GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF MICHIGAN, Plaintiff (2:16-cv-05073): CARL J HAMMAKER, III, LEAD ATTORNEY, MICHIGAN 
DEPARTMENT OF ATTORNEY GENERAL, LANSING, MI; DARRIN FRANK FOWLER, LEAD ATTORNEY, MI 
DEPT OF ATTORNEY GENERAL, LANSING, MI; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY 
GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF 
WISCONSIN, MADISON, WI.
For STATE OF MINNESOTA, Plaintiff (2:16-cv-05073): JUSTIN MOOR, LEAD ATTORNEY, OFFICE OF THE 
ATTORNEY GENERAL OF MINNESOTA, SAINT PAUL, MN; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF MISSISSIPPI, Plaintiff (2:16-cv-05073): CRYSTAL UTLEY SECOY, LEAD ATTORNEY, MS 
ATTORNEY GENERAL'S OFFICE, POBOX 22947, JACKSON, MS; DAVID N. SONNENREICH, UTAH OFFICE 
OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. [*7]  COOLEY, 
ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF MISSOURI, Plaintiff (2:16-cv-05073): AMY C. HAYWOOD, LEAD ATTORNEY, OFFICE OF 
MISSOURI ATTY GEN, POBOX 861, ST. LOUIS, MO; MICHAEL SCHWALBERT, LEAD ATTORNEY, OFFICE OF 
MISSOURI ATTORNEY GENERAL, ST LOUIS, MO; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF NEBRASKA, Plaintiff (2:16-cv-05073): SHEREECE DENDY-SANDERS, LEAD ATTORNEY, 
NEBRASKA ATTORNEY GENERAL'S OFFICE, LINCOLN, NE; DAVID N. SONNENREICH, UTAH OFFICE OF 
THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI; JOSEPH STEPHEN BETSKO, PA OFFICE OF ATTORNEY 
GENERAL, STRAWBERRY SQUARE 14TH FL, HARRISBURG, PA.
For STATE OF NEW YORK, Plaintiff (2:16-cv-05073): AMY E. MCFARLANE, LEAD ATTORNEY, NEW YORK 
STATE OFFICE OF THE ATTORNEY GENERAL, NEW YORK, NY; SAAMI ZAIN, LEAD ATTORNEY, ATTORNEY 
GENERAL OF NEW YORK, NEW YORK, NY; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY 
GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF 
WISCONSIN, MADISON, WI.
For STATE [*8]  OF NORTH CAROLINA, Plaintiff (2:16-cv-05073): JESSICA V. SUTTON, LEAD ATTORNEY, 
NORTH CAROLINA DEPT OF JUSTICE, RALEIGH, NC; KIMBERLEY A. D'ARRUDA, LEAD ATTORNEY, NORTH 
CAROLINA DEPT OF JUSTICE, POBOX 629, RALEIGH, NC; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.

 
For STATE OF OHIO, Plaintiff (2:16-cv-05073): BETH A. FINNERTY, MATTHEW K. MCKINLEY, LEAD 
ATTORNEYS, OFFICE OF THE OHIO ATTORNEY GENERAL ANTITRUST SECTION, COLUMBUS, OH; BRIAN 
F. JORDAN, LEAD ATTORNEY, OFFICE OF THE OHO ATTORNEY GENERAL ANTITRUST SECTION, 
COLUMBUS, OH; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, 
SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI; 
JOSEPH STEPHEN BETSKO, PA OFFICE OF ATTORNEY GENERAL, STRAWBERRY SQUARE 14TH FL, 
HARRISBURG, PA.
For STATE OF OKLAHOMA, Plaintiff (2:16-cv-05073): CALEB J. SMITH, LEAD ATTORNEY, OKLAHOMA OFFICE 
OF THE ATTORNEY GENERAL, OKLAHOMA CITY, OK; JULIE A. BAYS, RACHEL A. IRWIN, LEAD 
ATTORNEYS, OFFICE OF THE OKLAHOMA ATTY GENERAL, OKLAHOMA CITY, OK; DAVID N. 
SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, [*9]  POBOX 140874, SALT LAKE CITY, UT; 
GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For COMMONWEALTH OF PENNSYLVANIA, Plaintiff (2:16-cv-05073): ABIGAIL U. WOOD, LEAD ATTORNEY, 
JOSEPH STEPHEN BETSKO, PA OFFICE OF ATTORNEY GENERAL, STRAWBERRY SQUARE 14TH FL, 
HARRISBURG, PA; MICHAEL COLE, LEAD ATTORNEY, PENNSYLVANIA OFFICE OF THE ATTORNEY 
GENERAL, STRAWBERRY SQUARE, HARRISBURG, PA; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF RHODE ISLAND, Plaintiff (2:16-cv-05073): DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF SOUTH CAROLINA, Plaintiff (2:16-cv-05073): CHANTELLE LYTLE NEESE, CLARK C. KIRKLAND, 
JR., LEAD ATTORNEYS, SC ATTORNEY GENERAL'S OFFICE, POBOX 11549, COLUMBIA, SC; DAVID N. 
SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; 
GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF TENNESSEE, Plaintiff (2:16-cv-05073): J. DAVID MCDOWELL, LEAD ATTORNEY, OFFICE OF 
THE TENNESSEE [*10]  ATTORNY GENERAL & REPORTER, NASHVILLE, TN; JENNIFER E. PEACOCK, LEAD 
ATTORNEY, OFFICE OF THE TENNESSEE ATTORNEY GENERAL & REPORTER, NASHVILLE, TN; DAVID N. 
SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; 
GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF UTAH, Plaintiff (2:16-cv-05073): BRIAN M. CHRISTENSEN, DAVID N. SONNENREICH, LEAD 
ATTORNEYS, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; 
GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF VERMONT, Plaintiff (2:16-cv-05073): DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI; JILL S. ABRAMS, OFFICE OF THE ATTORNEY GENERAL OF 
VERMONT, MONTPELIER, VT.
For COMMONWEALTH OF VIRGINIA, Plaintiff (2:16-cv-05073): SARAH OXENHAM ALLEN, LEAD ATTORNEY, 
OFFICE OF THE ATTORNEY GENERAL, RICHMOND, VA; TYLER T. HENRY, LEAD ATTORNEY, OFFICE OF 
THE VIRGINIA ATTORNEY GENERAL, RICHMOND, VA; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, [*11]  WI.
For STATE OF WASHINGTON, Plaintiff (2:16-cv-05073): LUMINITA NODIT, LEAD ATTORNEY, STATE OF 
WASHINGTON ATTORNEY GENERAL'S OFFICE, SEATTLE, WA; DAVID N. SONNENREICH, UTAH OFFICE OF 
THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF IDAHO, Plaintiff (2:16-cv-05073): BRETT T. DELANGE, LEAD ATTORNEY, IDAHO OFFICE OF 
ATTORNEY GENERAL, BOISE, ID; JOHN K OLSON, LEAD ATTORNEY, IDAHO ATTORNEY GENERAL, BOISE, 

 
ID; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE 
CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF NEW HAMPSHIRE, Plaintiff (2:16-cv-05073): SUZANNE M KETTERIDGE, LEAD ATTORNEY, 
N.H. DOJ CONSUMER PROTECTION & ANTITRUST, CONCORD, NH; DAVID N. SONNENREICH, UTAH 
OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, 
ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF NEW MEXICO, Plaintiff (2:16-cv-05073): NICHOLAS M. SYDOW, LEAD ATTORNEY, NEW 
MEXICO ATTORNEY GENERAL, ALBUQUERQUE, NM; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY [*12]  
GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF OREGON, Plaintiff (2:16-cv-05073): BRIAN A. DEHAAN, OREGON DEPT OF JUSTICE, 
PORTLAND, OR; DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, 
SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF GEORGIA, Plaintiff (2:16-cv-05073): DALE CECKA, LEAD ATTORNEY, STATE OF GA - DEPT OF 
LAW, ATLANTA, GA; DANIEL WALSH, LEAD ATTORNEY, DEPT OF LAW STATE OF GEORGIA, ATLANTA, GA; 
DAVID N. SONNENREICH, UTAH OFFICE OF THE ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, 
UT; GWENDOLYN J. COOLEY, ATTORNEY GENERAL OF WISCONSIN, MADISON, WI.
For STATE OF WEST VIRGINIA, Plaintiff (2:16-cv-05073): DOUGLAS L. DAVIS, LEAD ATTORNEY, WEST 
VIRGINIA ATTY GEN OFFICE, CHARLESTON, WV; DAVID N. SONNENREICH, UTAH OFFICE OF THE 
ATTORNEY GENERAL, POBOX 140874, SALT LAKE CITY, UT; GWENDOLYN J. COOLEY, ATTORNEY 
GENERAL OF WISCONSIN, MADISON, WI.
For INDIVIOR INC., formerly known as, RECKITT BENCKISER PHARMACEUTICALS, INC., Defendant (2:16-cv-
05073): DANIEL D. DEVOUGAS, JONATHAN BERMAN, JONES DAY, WASHINGTON, DC; NICOLAS A. 
HIDALGO, JONES DAY, CHICAGO, IL; TIFFANY D. LIPSCOMB-JACKSON, JONES DAY, COLUMBUS, OH.
For [*13]  AQUESTIVE THERAPEUTICS, INC., formerly known as, MONOSOL RX, LLC, Defendant (2:16-cv-
05073): ALEXANDER BILUS, LEAD ATTORNEY, SAUL EWING ARNSTEIN & LEHR LLP, CENTER SQUARE 
WEST, PHILADELPHIA, PA; DANIEL ALDRICH, JAMES F. HIBEY, JESSICA I. ROTHSCHILD, LEAD 
ATTORNEYS, STEPTOE & JOHNSON LLP, WASHINGTON, DC; JAMIE LUCIA, LEAD ATTORNEY, STEPTOE & 
JOHNSON LLP, Spear Tower, SAN FRANCISCO, CA.
For DIRECT PURCHASER PLAINTIFFS, Amicus (2:16-cv-05073): RICHARD D. SCHWARTZ, BERGER 
MONTAGUE PC, PHILADELPHIA, PA."
70,Judges,"Judges: MITCHELL S. GOLDBERG, J."
70,Opinion by,Opinion by: MITCHELL S. GOLDBERG
120,Counsel,"Counsel:  [*1] For Len Gamboa, Jeff Retmier, Nikiah Nudell, David Bates, Pete Petersen, William Sparks, 
Plaintiffs: Caroline F. Bartlett, Carella, Byrne, Cecchi, Olstein, Brody and Agnello, Roseland, NJ USA; Christopher 
A. Seeger, Seeger Weiss LLP, Ridgefield Park, NJ USA; David Stellings, Katherine Irene McBride, Lieff Cabraser 
Heimann & Bernstein, New York, NY USA; Dennis A. Lienhardt, Melvin B. Hollowell, Sharon S. Almonrode, William 
Kalas, The Miller Law Firm, P.C., Rochester, MI USA; E. Powell Miller, Emily E. Hughes, The Miller Law Firm, 
Rochester, MI USA; James E. Cecchi, Carella Byrne, Roseland, NJ USA; Jennifer R. Scullion, Seeger Weiss LLP, 
New York, NY USA; Kevin Budner, Phong-Chau Nguyen, Lieff Cabraser Heimann & Bernstein, San Francisco, CA 
USA; Scott A. George, Seeger Weiss LLP, Philadelphia, PA USA; Wilson McClelland Dunlavey, Lieff Cabraser 
Heimann and Bernstein, San Francisco, CA USA; Steve W. Berman, Hagens Berman Sobol Shapiro LLP, Seattle, 
WA USA.
For James Ruston, consolidated from 18-11108, Consol Plaintiff: Caroline F. Bartlett, LEAD ATTORNEY Carella, 
Byrne, Cecchi, Olstein, Brody and Agnello, Roseland, NJ USA; Christopher A. Seeger, LEAD ATTORNEY, Seeger 
Weiss LLP, Ridgefield [*2]  Park, NJ USA; Dennis A. Lienhardt, Sharon S. Almonrode, LEAD ATTORNEYS, The 
Miller Law Firm, P.C., Rochester, MI USA; E. Powell Miller, LEAD ATTORNEY, The Miller Law Firm, Rochester, MI 
USA; James E. Cecchi, LEAD ATTORNEY, Carella Byrne, Roseland, NJ USA; Steve W. Berman, LEAD 
ATTORNEY, Hagens Berman Sobol Shapiro LLP, Seattle, WA USA.
For Vic Sparano, consolidated from 18-11108, Andreas Alsdorf, consolidated from 18-11108, Jeffrey Martin, 
consolidated from 18-11108, Ken Ryan, consolidated from 18-11108, Christopher Dieterick, consolidated from 18-
11108, Johnny Tolly, consolidated from 18-11108, Kohen Marzolf, consolidated from 18-11108, Bruce Szepelak, 
consolidated from 18-11108, Consol Plaintiffs: Caroline F. Bartlett, LEAD ATTORNEY, Carella, Byrne, Cecchi, 
Olstein, Brody and Agnello, Roseland, NJ USA; Christopher A. Seeger, LEAD ATTORNEY, Seeger Weiss LLP, 
Ridgefield Park, NJ USA; Dennis A. Lienhardt, Sharon S. Almonrode, LEAD ATTORNEYS, The Miller Law Firm, 
P.C., Rochester, MI USA; E. Powell Miller, LEAD ATTORNEY, The Miller Law Firm, Rochester, MI USA; James E. 
Cecchi, LEAD ATTORNEY, Carella Byrne, Roseland, NJ USA; Steve W. Berman, LEAD ATTORNEY, Hagens 
Berman Sobol Shapiro LLP, [*3]  Seattle, WA USA.
For Glenn Goodroad, Jr., consolidated from 18-11900, Richard Castro, consolidated from 18-11900, Alan Flanders, 
Edward Hatten, consolidated from 18-11900, Michael King, consolidated from 18-11900, William Mcknight, 
consolidated from 18-11900, Don Recker, consolidated from 18-11900, Ivan Tellez, consolidated from 18-11900, 

 
Brian Urban, consolidated from 18-11900, Value Additives Llc, consolidated from 18-11900, Michael Wilson, 
consolidated from 18-11900, Consol Plaintiffs: David Stellings, LEAD ATTORNEY, Lieff Cabraser Heimann & 
Bernstein, New York, NY USA; Elizabeth J. Cabraser, LEAD ATTORNEY, Lieff, Cabraser, San Francisco, CA USA; 
Gretchen Freeman Cappio, LEAD ATTORNEY, Keller Rohrback LLP, Seattle, WA USA; Jason Henry Alperstein, 
Paul Jeffrey Geller, LEAD ATTORNEYS, Robbins Geller Rudman & Dowd LLp, Boca Raton, FL USA; Lynn L. 
Sarko, LEAD ATTORNEY, Keller Rohrback, Seattle, WA USA; Steve W. Berman, Hagens Berman Sobol Shapiro 
LLP, Seattle, WA USA.
For Luther ""ed"" Palmer, consolidated from 18-11900, Christina Bouyea, consolidated from 18-11900, Consol 
Plaintiffs: David Stellings LEAD ATTORNEY, Lieff Cabraser Heimann & Bernstein, New York, NY USA; Elizabeth J. 
Cabraser, [*4]  LEAD ATTORNEY, Lieff, Cabraser, San Francisco, CA USA; Gretchen Freeman Cappio, Lynn L. 
Sarko, LEAD ATTORNEYS, Keller Rohrback, Seattle, WA USA; Jason Henry Alperstein, LEAD ATTORNEY, 
Robbins Geller Rudman & Dowd LLP, Boca Raton, FL USA; Paul Jeffrey Geller, LEAD ATTORNEY, Robbins Geller 
Rudman & Dowd LLp, Boca Raton, FL USA.
For Dina M. Badagliacco, consolidated from 18-12379, Consol Plaintiff: E. Powell Miller, LEAD ATTORNEY, The 
Miller Law Firm, Rochester, MI USA; Melvin B. Hollowell, Sharon S. Almonrode, LEAD ATTORNEYS, The Miller 
Law Firm, P.C., Rochester, MI USA; Steve W. Berman, Hagens Berman Sobol Shapiro LLP, Seattle, WA USA.
Ford Motor Company, Defendant: Jeffrey M. Yeatman, DLA Piper LLP (US), Baltimore, MD USA; Joel A. Dewey, 
DLA Piper LLP (US), Baltimore, MD USA; Patrick G. Seyferth, Bush, Seyferth & Paige, Troy, MI USA; Stephanie A. 
Douglas, Bush Seyferth PLLC, Troy, MI USA; Susan M. McKeever, Bush Seyferth Paige, Troy, MI USA.
For Robert Bosch Gmbh, Defendant: Matthew D. Slater, LEAD ATTORNEY, Cleary Gottlieb Steen & Hamilton LLP, 
Washington, DC USA.
For Robert Bosch Llc, Abena Ayowa Mainoo, Cleary Gottlieb steen & Hamilton LLP, New York, NY USA; Carmine 
D. Boccuzzi, Jr., [*5]  Cleary, Gottlieb, New York, NY USA; Jonathan E. Lauderbach, Warner Norcross & Judd, 
