Page,Label,Text
22,1," Count IV of the complaint for trademark dilution under the Lanham Act, 15 U.S.C. §1125(c) was dismissed by the Court in 
Rockwell Automation, Inc. v. Radwell Int'l, Inc., No. 15-cv--5246 (RBK/JS), 2016 U.S. Dist. LEXIS 165633, 2016 WL 7018531 
(D.N.J. 30 Nov 2016). "
25,2," See Black's Law Dictionary, (11th ed. 2019). "
26,3," See also, ECF Doc. 530-3 (Declaration of Paul Tanck) Exhibit 20:34-52 (Transcript of Deposition [FRCP 30(b)(6)] of Rodney 
Michael, 28 March 2018) testifying in the 1074 ITC Investigation as to the percentages of sales each kind of VAR makes."
26,4," A PLC is a solid-state, electronic device that operates a machine within a factory assembly line or other industrial setting 
through software logic programmed into its memory and includes a Central Processing Unit (""CPU""), memory caches, and 
circuits to receive input and output data. It operates machinery by continually scanning the software to determine if and when 
pre-programmed input conditions of the machine are met. Once input status indicates a start event should occur, the PLC 
executes the operation software of the machine to perform a function, and then updates output status of that performance."
26,5," Rockwell owns twelve, in force trademark registrations at issue on the Principal Register of the U.S. Patent and Trademark 
Office [""USPTO""]. The marks brand Rockwell products as ALLEN-BRADLEY®, A-B®, ROCKWELL AUTOMATION®, and/or 
CONTROLLOGIX®."
26,6, See supra note 1. 
27,7," Section 332 with Section 337 of the Tariff Act of 1930 authorizes the ITC to perform investigations into the unlawful importation, 
sale, or sale for importation into the United States of articles that infringe a valid, enforceable U.S. registered trademark. 19 
U.S.C. §1332 and §1337(a)(1)(C). §337 investigations aim to prevent, investigate and redress unfair practices in import trade (19 U.S.C. §1337) and provide a 
venue other than federal courts for trademark owners seeking to redress trademark infringement and unfair competition. Not an 
Article III court but a quasi-adjudicative administrative agency, the ITC follows its own procedural rules, codified in the Federal 
Regulations [""CFR"" or ""Regulations""] largely at 19 C.F.R.§201.16 and part 210. The ITC has the authority to grant the following remedies: exclusion orders of importing and selling (against parties); temporary 
limited exclusion orders (during the investigation); cease and desist orders; and temporary cease and desist orders (19 U.S.C. 
1337(d) - (g)), but cannot authorize damages, which can be granted in concurrent federal court filings Joseph H. Heckendorn et 
al., Gray Market Trademark Infringement Actions at the U.S. International Trade Commission: The Benefits of the Forum and 
Analysis of Relevant Cases, 8 J. MARSHAL REV. INTELL. PROP. L. 271, 273 & 277-278 (2009)."
27,8," U.S. International Trade Commission Notice regarding Termination of Investigation No. 337-TA-1105 re Certain Programmable 
Logic Controller (PLCs), Components Thereof, and Products Containing Same, 83 Federal Register 249 (31 December 2018). "
28,9," The counts at issue before the ITC were: I Trademark Infringement; V Statutory Unfair Competition under N.J. law; VII Tortious 
Interference with Contract; VII Aiding / betting with Tortious Interference with Contract; IX Aiding /Abetting Fraud. "
29,10," The Court notes that Rockwell is careful not to allege any of its ADs could have intentionally sold Rockwell PLCs to Radwell or 
a Radwell agent, which would point to a breach of Rockwell's ""closed"" distribution system from within and ultimately to a need to 
sue one of its own ADs for breach of contract. "
32,11, See infra note 21 
33,12," Opining in response to defendant's previous summary judgment motion that recent Supreme Court cases on the exhaustion of 
rights for international sales of patented or copyrighted goods did not and could not vitiate the jurisprudence that marked goods 
sold in the U.S. lacking the material differences of goods authorized by the mark holder infringed the holder's mark."
33,13," A list of LIVE U.S. trademarks owned by Rockwell Automation and found on the USPTO's TESS database on 25 Aug 2020 is 
here; Rockwell's Live U.S. Trade Mark Registrations"
33,14, See supra note 6. 
34,15," Certain Industrial Automation Systems and Components Thereof, Including Control Systems, Controllers, Visualization 
Hardware, Motion and Motor Control Systems, Networking Equipment, Safety Devices, and Power Supplies, Investigation No. 
337-TA-1074, USITC Order No. 42 (20 July 2018). The Court takes note of this information as a matter of public notice."
34,16," Considering Radwell's Evidentiary Objections and Motion to Strike in Connection with Its Opposition to Rockwell's Motion for 
Summary Judgment (ECF Doc. 596-2) in which Radwell objects to Rockwell's proffering as evidence of Radwell's infringement 
the decision in the ITC 1074 investigation AFTER Radwell had stipulated out, the Court relies here only on information that 
directly pertains to Radwell's agreement with the ITC, and not to any later proceedings where Radwell was no longer a party. 
Available as a matter of public record, this information the Court can take public notice of. Actually, the 1074 ITC Investigation consent order could not be clearer: ...""Radwell agrees not to sell for importation, import into the United States, or sell in the United States [*34]  after 
importation, or knowingly aid, abet, encourage, participate in, or induce the sale for importation, importation into the 
United States, or sale in the United States after importation, of industrial automation systems and components thereof, 
including control systems, controllers, visualization hardware, motion and motor control systems, networking equipment, safety 
devices, and power supplies, that infringe U.S. Trademark No(s). 1,172,995; 696,401; 693,780; 1,172,994; 712,800 ; 712,836; 
2,510,226; 2,671,196; 2,701,786; and/or 2,412,742 (""Asserted Trademarks""), or U.S. Copyright Reg. No(s). TX0008389890; 
TX0008389887; 
TX0008390098; 
TX0008390094; 
TX0008390077; 
TX0008390088; 
TX0008390116; 
TX0008390084; 
TX0008390111; and TX0008390091(""Asserted Copyrights""), or are acquired or sold through unfair methods of competition and 
unfair acts in importation or sale (collectively ""Accused Products"") except under consent, or a license from Rockwell, its 
successors or assignees."
34,3," . Upon entry of the Consent Order, Radwell will not sell within the United States or otherwise transfer (except for 
exportation) any remaining inventory of imported Accused Products in the United States. "
35,17," System Integrators, OEMs, panel shops, etc."
35,18," To reiterate, these are sales of products that Radwell may have acquired in the U.S. but which are unauthorized and do not 
bear the same features as authorized products sold in the U.S. These sales may also be called here ""nonconforming""."
35,19, See supra note 8. 
36,20," An example of this Court's rounding out the Third Circuit's pronouncements with jurisprudence form other Circuits can be 
found in the opinion on defendant's previous summary judgment motion. See Rockwell Automation, Inc. v. Radwell International, 
Inc., 15-cv-05246, 2019 U.S. Dist. LEXIS 222361, 2019 WL 7288946 (D.N.J. 30 Dec 2019) [this Court relying on a Second 
Circuit case to show that Lexmark and Kirtsaeng had no effect on the vigor of material differences jurisprudence]. "
37,21," There, the mark holder Deere had brought a §337 claim against its own European distributors for selling in the U.S. those 
Deere harvesters destined for the European market, and which materially differed from the harvesters authorized for sale in the 
U.S. Id.at 1320. In finding the European harvesters had infringed for lacking the material differences of the U.S. goods, the ITC 
issued an exclusion order. On a first appeal, the Federal Circuit vacated and remanded the matter back to the ITC to require Deere to meet its burden of 
demonstrating either it had not condoned the importation of the European harvesters and / or the number of European-imported 
harvesters was small and not substantially all of its U.S. harvester sales. But, the Federal Circuit still did not expressly define 
what percentage of total U.S. sales constituted ""not substantially all"". Id. at 1325. On the first remand, the ALJ found infringement because Deere had not authorized the importation of the European harvesters 
even though the number of European harvesters sold in the U.S. was so small as to have negligible effect on the goodwill of 
Deere's marks. See Deere v. ITC, 605 F.3d 1350 (Fed. Cir. 2010). The full ITC reversed the ALJ, finding Deere had indeed 
authorized the European harvester sales. The matter was again appealed. Id. at 1353. On the second appeal, the Federal Circuit affirmed that Deere had so authorized the European harvester sales in the U.S but 
remanded for a second time to the ITC only for its proper calculation of the mark holder's non-conforming U.S. sales relative to 
the total U.S. sales, which devolved to this ratio: Number of Deere European harvesters sold in the U.S. Total number of Deere harvesters sold in the U.S. Id. at 1358 - 1360. Deere had argued evidence to the ALJ that showed this ratio to be 141 / 1451, which meant the European 
harvesters sold in the U.S. constituted but 3.1% of all U.S.-sold harvesters. Deere had further argued to the ALJ that this 
percentage was insufficient to defeat its trademark claims against Bourdeau, relying on Warner-Lambert Co. v. Northside Dev. 
Corp., 86 F.3d 3 (2d Cir.1996). There, the Second Circuit had found authorization of 4.4% of non-conforming sales to be small 
enough to allow the mark holder relief. Also, in its second appeal, the Federal Circuit agreed with Deere's argument. On the second remand, as required, the ITC used the above ratio to determine whether that small percentage of non-conforming 
sales relieved infringement liability (Id. at 1359-1361) and in particular whether ""96.6 to 96.9% [of sales that are conforming] is 
'substantially all.'"" Id. at 1362. Specifically, the ITC found that since the 96.6% of all U.S. sales were conforming, Deere's 
trademark infringement claims were viable. There was a third appeal to the Federal Circuit, this time by Bourdeau, but that court affirmed the ITC's finding. "
38,22," However, there is still a lack of clarity as to how much more than 4.4% and less than 10% of the mark holder's nonconforming 
sales in the U.S. preserves trademark infringement liability. "
39,23," However, Rockwell notes: Radwell admits quality control of the PLCs is important to customers and does not dispute its 
nonconforming products do not bear Rockwell's post-manufacturing quality control. ECF Doc. 530-3 (Declaration of Paul Tanck), 
Exhibit 33 (Deposition of Jason Larsen, a Radwell employee with authority to represent Radwell before the ITC and self-
reporting as Radwell's previous quality assurance manager, 28 Feb 2018) 93:19-94:2; 115:14-116:1; 118:4-119:4; 121:11-
122:17; 279:1-9; 309:7-310:20 (addressing quality control); 424:9-425:17."
39,24," In so doing, the Court makes no finding here about whether absence of the other two material differences harm or not the 
goodwill of the asserted marks, which plaintiff may seek to adjudicate. "
40,25," Radwell has requested to exclude evidence from the ITC 1074 investigation AFTER its consent order, dated 12 July 2018. 
Radwell argues that evidence collected in this ITC investigation cannot pertain possibly or logically to Radwell. Taking into 
account that Radwell could neither have rebutted nor been afforded due process for such evidence taken after this date, the 
Court does not consider testimony in the ITC 1074 investigation dated AFTER Radwell's consent order. However, Rockwell 
testimony before that date would have been afforded Radwell's cross-examination, review, and due process to rebut and correct. 
Therefore, Ms. Bentley's testimony, taken before Radwell's consent order and laid open to Radwell's review and objection, must 
be considered admissible here."
40,26," When it learned that CCD, a Rockwell AD bound by its AD agreement, was selling unauthorized gray goods to Radwell, 
Rockwell sued CCD in Federal District Court for violating its agreement. ECF Doc. 530-3 (Declaration of Paul Tanck), Exhibit 9 
(Rodney Michael Direct Witness Statement in the ITC 1074 Investigation at Q97, dated 1 June 2018). Rodney Michael was 
testifying as Rockwell's Director of Global Market Access."
40,27," Moreover, testimony by Rodney Michael (see supra n. 21) during the ITC 1074 investigation belies Radwell's assertions of 
Rockwell's lack of diligence in following up suspicions that a particular VAR, LEC, was actually not adding value to customer-
requested installations/systems. ECF Doc. 529-1 (Declaration of Peter Shapiro), Exhibit 1: 73-89 (Deposition [individual] of 
Michael Rodney in the ITC 1074 Investigation, dated 1 February 2018 [before Radwell's consent order]) [testifying to how 
Rodney actually confirmed LEC was a front for re-selling Rockwell PLCs]. "
44,28," 15 U.S. Code § 1125. False designations of origin, false descriptions, and dilution forbidden (a) Civil action (1) Any person who, on or in connection with any goods or services, or any container for goods, uses in commerce any word, 
term, name, symbol, or device, or any combination thereof, or any false designation of origin, false or misleading description of 
fact, or false or misleading representation of fact, which— (A) is likely to cause confusion, or to cause mistake, or to deceive as to the affiliation, connection, or association of such person 
with another person, or as to the origin, sponsorship, or approval of his or her goods, services, or commercial activities by 
another person [THIS SECTION PROHIBITS FALSE DESIGNATION], or (B) in commercial advertising or promotion, misrepresents the nature, characteristics, qualities, or geographic origin of his or her 
or another person's goods, services, or commercial activities shall be liable in a civil action by any person who believes that he 
or she is or is likely to be damaged by such act [THIS SECTION PROHIBITS FALSE ADVERTISING ]"
44,29," In the Third Circuit, different standards govern false designation and false advertising. Mun. Revenue Serv., Inc. v. Xspand, 
Inc., 700 F. Supp. 2d 692, 716 n. 45 (M.D. Pa. 2010) [citing Facenda v. N.F.L. Films, Inc., 542 F.3d 1007, 1021 (3d Cir. 2008) 
[""In fact, (a) (1) (A) requires only a likelihood of confusion whereas claims of impliedly false statements under (a) (1) (B) require 
showing actual confusion or misleading statements.""]]."
44,30," to prohibit Radwell's use of Rockwell's marks or other source identifying indicia to market, advertise or designate the origin of 
products "
45,31," to be determined, that Rockwell has suffered as a result of Radwell's sales and marketing of Unauthorized Rockwell Products "
