Page,Label,Text
30,1, See infra note 3 for a description of the National Accounts Program.
30,2," The authorized dealer agreement reserved to Panasonic the right to ""solicit and make direct sales of the Products to anyone, 
anywhere, and to appoint additional dealers of the Products and/or distributors, sales agents or sales representatives for the 
Products . . . without any obligation to DEALER of any kind."" Ex. D to Def.'s Mot. for Summ. J. P 2."
30,3," A manufacturer's certificate is needed to make a bid. It is a certificate from the manufacturer or master distributor saying that 
the dealer is an authorized dealer of the product in good standing and that the manufacturer or master distributor will ensure that 
the conditions of the bid are satisfied."
30,4," NAP provides a vehicle for selected authorized Panasonic dealers to act as representatives of Panasonic for sales to 
governmental, educational, non-profit medical, and large commercial accounts. This program permits Panasonic to compete with 
products of other manufacturers at national and other levels where Panasonic determines that its direct involvement is desirable. 
Dealers who qualify as authorized representatives under NAP can bring potential customers to Panasonic for handling pursuant 
to NAP, with the dealer in that case acting as Panasonic's commissioned authorized representative for the sale from Panasonic 
to that customer. Alternatively Panasonic, upon identifying an appropriate NAP customer, can appoint one of the authorized NAP 
representatives to act as the representative in that sale. NAP has its own pricing structure for direct sales to the end use 
customer by Panasonic, using a NAP representative. "
31,5," Plaintiff's assertion, which this Court accepts as true for purposes of summary judgment, is that the decision to bid under NAP 
was made not by Mr. Velasquez, but rather by his superiors at Panasonic. "
32,6," HN3[
] The non-moving party may meet its burden through affidavit and deposition testimony, answers to interrogatories, 
and the like. See Ross v. Bank South, 837 F.2d 980, 999 (11th Cir. 1988). However, the mere verification by affidavit of one's 
own conclusory allegations is not sufficient to oppose a motion for summary judgment. Fullman v. Graddick, 739 F.2d 553, 557 
(11th Cir. 1984). Likewise, ""when a party has given clear answers to unambiguous questions which negate the existence of any 
genuine issue of material fact, that party cannot thereafter create such an issue with an affidavit that merely contradicts, without 
explanation, previously given clear testimony."" Van T. Junkins & Assoc. v. U.S. Industries, 736 F.2d 656, 657 (11th Cir. 1984)."
32,7," This standard mirrors the standard for a judgment as a matter of law (previously called a directed verdict) at trial. The question 
under each is the same: ""whether the evidence presents a sufficient disagreement to require submission to a jury or whether it is 
so one-sided that one party must prevail as a matter of law."" Anderson, 477 U.S. at 250-52."
32,8," Both parties agree that the rule of reason analysis, rather than the per se analysis used for certain more serious violations, is 
appropriate in this case. HN11[
] The rule of reason requires ""a weighing of the relevant circumstances of a case to decide 
whether a restrictive practice constitutes an unreasonable restraint on competition."" DeLong Equip. v. Washington Mills Abrasive 
Co., 887 F.2d 1499, 1507 (11th Cir. 1989), cert. denied, 494 U.S. 1081, 110 S. Ct. 1813, 108 L. Ed. 2d 943 (1990) (quoting 
Monsanto Co. v. Spray-Rite Service Corp., 465 U.S. 752, 761, 79 L. Ed. 2d 775, 104 S. Ct. 1464 (1984)). "
34,9," Du Pont involved an alleged violation of § 2 of the Sherman Act rather than § 1. However, the showing necessary under 
Section 2 to establish the existence of a relevant market is the same as that necessary under Section 1.  Barwick, 692 F. Supp. 
at 1348 (failure to meet burden of showing relevant market under Section 1 warranted summary judgment on Section 2 claim as 
well)."
34,10," Interestingly, in the context of one of its antitrust claims under the Robinson-Patman Act (discussed infra), SBC appears to 
assert that the appropriate relevant product market is the ""color copier market."" Am. Compl. P 54 (effect of Defendant's 
discrimination being to ""substantially lessen the competition offered by Plaintiff in the color copier market""). "
35,11," There appears to be a limited exception in this circuit to the requirement that two actual sales occur in order to constitute a 
Section 2(a) violation.  American Can Co. v. Bruce's Juices, Inc., 187 F.2d 919 (5th Cir.), cert. dismissed, 342 U.S. 875, 72 S. 
Ct. 165, 96 L. Ed. 657 (1951), cited by Plaintiff, establishes that ""where competitors in the same market are engaged in 
competitive purchasing and selling at the time of the price discrimination and where the failure of the plaintiff to consummate a 
second purchase of the item discriminatorily priced is directly attributable to defendant's own discriminatory practice,"" a second 
sale was not necessary.  M.C. Manufacturing Co., Inc. v. Texas Foundries, Inc., 517 F.2d 1059, 1067 n.17 (5th Cir. 1975), cert. 
denied, 424 U.S. 968, 47 L. Ed. 2d 736, 96 S. Ct. 1466 (1976). The Court concludes that the Bruce's Juices exception, "
36,," applicable to cases involving competitive purchasers at the same level of distribution, is not applicable to the factual situation 
present in this case."
