Page,Label,Text
26,1," The other original plaintiffs were Luke Brothers, Inc.; Cape Cod Package Store, Inc.; Andy's Market, Inc.; and Yankee Spirits, 
Inc. They voluntarily dismissed their claims in 1995."
26,2," In February, 1996, Whitehall was granted leave to intervene as a plaintiff. Whitehall filed a complaint in intervention which 
mirrored the original plaintiffs' complaint. "
27,3," At the time suit was brought, the Chairman was Stuart P. Krusell and the sole Commissioner was Pamela M. Nourse. The 
present Chairman is Walter J. Sullivan, Jr., and the other two members of the Commission are Suzanne Iannella, who replaced 
Nourse, and Frederick W. Riley. By operation of Fed. R. Civ. P. 25(d)(1), they are, in their official capacities, the defendants."
27,4," In September, 1994, MWMBI was granted leave to intervene as defendant-intervenor. "
28,5," The majority in Battipaglia expressly recognized that its suggestion, but not holding, that the regulatory scheme at issue might 
enjoy state action immunity if it otherwise constituted a per se violation of § 1 was contrary to the conclusion reached by ""the 
most influential treatise on the subject, Areeda & Turner, 1 Antitrust Law P 213d, at 75 (1978)."" 745 F.2d at 176. Professor 
Areeda and his colleagues subsequently considered the observations made by the majority in Battipaglia and were 
unpersuaded, both on the issue of whether the New York regulatory scheme involved a per se violation of § 1 and whether there 
was state action immunity. See Areeda & Hovenkamp, supra, P 217, at 311. Professors Areeda and Hovenkamp also found the 
Ninth Circuit's decision in Miller, supra, to apply properly the approach employed by the Supreme Court in Midcal. Id. at 311-12. "
30,6," The Second Circuit decided Battipaglia in 1984, two years before the Supreme Court's decision in Fisher. Thus, the Second 
Circuit did not analyze whether the New York regulatory scheme at issue created a ""hybrid restraint."" "
32,7," The fact that the regulatory scheme at issue effects a per se violation of § 1 renders immaterial any dispute that may be 
created by competing affidavits in this case concerning whether the ability to amend a posted price downward in certain 
circumstances is anticompetitive or procompetitive. Compare Statement of Phoebe Morse, Director of the Boston Regional 
Office of the Federal Trade Commission, Appendix to Whitehall's Motion for Summary Judgment, Exh. C, and Statement and 
Affidavits of Daniel S. Levy, Memorandum in Support of MWMBI's Motion for Summary Judgment, Exh. C, D; Opposition of 
MWMBI to Plaintiff's Motions for Summary Judgment, Exh. B. It is this type of complicated economic analysis that a per se rule 
moots. Northern Pacific Ry. Co., 356 U.S. at 5 (""This principle of per se unreasonableness … avoids the necessity for an 
incredibly complicated and prolonged economic investigation into the entire history of the industry involved, as well as related 
industries, in an effort to determine at large whether a particular restraint has been unreasonable -- an inquiry so often wholly 
fruitless when undertaken.""). "
34,8," However, since the parties have agreed that the record is complete concerning this issue and that it can be resolved on 
summary judgment, in the interest of completeness I note that there is little evidence that the Commission exercises any 
conceivable power it might have to try to assure the reasonableness of prices for wholesale liquor. Mr. Krusell, a former Commissioner, gave some testimony with regard to his activities in considering the reasonableness of 
prices. Memorandum in Support of MWMBI's Motion for Summary Judgment, Exh. F (Stuart Krusell Deposition Transcript), at 
2:84, 3:58-59. There is considerably more evidence indicating that the Commission does not actively seek to evaluate or assure 
the reasonableness of prices. For example, there is no document in the record showing that the Commission ever reviewed, let 
alone approved, the reasonableness of a wholesale liquor price. The depositions of Commission employees Robert Temple and 
Peter Connelly are consistent with the conclusion that the Commission did not do this. Appendix to Whitehall's Opposition, Exh. 
5 (Robert Temple Deposition Transcript), at 34, 90-91; Appendix to Whitehall's Opposition, Exh. 4 (Peter Connelly Deposition 
Transcript), at 41-44, 48-50. "
53,1," Volatile memory is more commonly referred to as ""random-access memory"" (RAM); while nonvolatile memory is known as 
""read-only memory"" (ROM). Generally speaking, both RAM and ROM are computer chips that store data electronically. The 
technical details of how this is done are not relevant to this case. Because a computer can only store, read, and delete data in 
RAM while the computer has power, it is called volatile memory. The data held in RAM disappears when the computer is turned 
off. The data stored in ROM does not disappear when the computer is off. Because of the way the ROM chip stores the data, 
however, the computer cannot store fresh data or otherwise alter data stored in ROM. ROM is thus called nonvolatile memory."
53,2," Unlike RAM and ROM chips, disk drives store data magnetically on hard or floppy computer disks."
53,3," Affidavit of Ralph Lipe (Microsoft senior software development designer) P 2. The affidavits and depositions cited in this 
Opinion and Order are contained in appendices to Microsoft's Motion for Summary Judgment (Docket Entry Nos. 26-29) and 
Plaintiffs' Response (Docket Entry No. 31). "
54,4," DOS stands for ""disk operating system."" (Lipe Deposition at 47) Operating systems that are capable of controlling disk drives 
are called disk operating systems. MS-DOS is a version of DOS designed and marketed by Microsoft. (Lipe Deposition at 47) 
Other disk operating systems include OS/2, Windows NT, Linux, SCO Unix, and Solaris. (Lipe Deposition at 205-07)"
54,5," Affidavit of Herbert Lyon (plaintiffs' market share expert) P 3 (stating that Microsoft's three operating systems comprised 81% of 
the operating system market in 1995)."
54,6, Lipe Affidavit P 8.
54,7, Aldridge Deposition at 57.
54,8," Lipe Affidavit PP 10, 12; Aldridge Deposition at 15. The version of Cache86 at issue in this case is 5.03."
54,9, Aldridge Deposition at 15; Lipe Affidavit PP 10-12.
54,10, Aldridge Affidavit P 3.
54,11, Lipe Affidavit P 13. 
55,12, Deposition of Russ Arun (Microsoft program manager during Windows95 development) at 30.
55,13, Lipe Affidavit P 13; Lipe Deposition at 43.
55,14, Aldridge Deposition at 16; Lipe Affidavit P 13.
55,15, Aldridge Affidavit P 4; Lipe Affidavit P 13.
55,16, Lipe Affidavit P 5.
55,17, Lipe Affidavit PP 5-7.
55,18," Lipe Affidavit PP 3, 5-7."
55,19, Lipe Affidavit P 4; Lipe Deposition at 47-48.
55,20, Lipe Affidavit P 8.
55,21, Lipe Deposition at 46-49.
55,22," Computers store programs as files. ""File system"" refers to the manner in which an operating system indexes, stores, searches 
for, and retrieves programs on the hard and floppy disks."
55,23, Lipe Affidavit P 7. 
56,24, Lipe Affidavit P 14; Lipe Deposition at 48-49.
56,25, Aldridge Deposition at 16; Lipe Affidavit P 15.
56,26, Lipe Affidavit PP 14-15.
56,27, Lipe Affidavit P 14.
56,28, Lipe Affidavit P 15.
56,29," In his affidavit Microsoft senior software development designer Ralph Lipe gave a specific example of what could happen: One of the most frequently accessed portions of a hard disk is the index of its contents, called the File Allocation Table (or 
FAT). Because the FAT is being read from and written to constantly, it is almost always present in the disk cache's memory 
space [the cache in RAM]. If the copy of the FAT being maintained in the disk cache gets out of synchronization with the 
original FAT on the hard disk, the entire hard disk can be rendered useless when the FAT on the hard disk is overwritten by 
the copy of the FAT in the disk cache's memory space. Once the index to the contents of a hard disk has been corrupted, 
the operating system will be unable to find particular information on the hard disk, which typically is not stored sequentially. 
That includes, for example, not only documents created using a word processing program like Microsoft Word but also the 
word processing program -- and perhaps the operating system itself. Lipe Affidavit P 17."
56,30, Lipe Deposition at 47.
56,31, Lipe Affidavit P 8; Lipe Deposition at 47.
56,32, Arun Deposition at 105; Lipe Affidavit P 8.
56,33, Lipe Affidavit P 8.
56,34, Lipe Affidavit P 18. 
57,35, Lipe Affidavit P 21.
57,36, Lipe Deposition at 27-28.
57,37, Aldridge Affidavit P 19; Lipe Deposition at 28.
57,38, Lipe Deposition at 44.
57,39, Arun Deposition at 147-49; Lipe Affidavit P 18 & Exhibit A.
57,40, Lipe Affidavit P 18; Lipe Deposition at 230-31.
57,41, Arun Deposition at 153; Lipe Affidavit P 19.
57,42, Arun Deposition at 153.
57,43, Lipe Affidavit P 19.
57,44," Arun Deposition at 31-32, 34-37; Lipe Deposition at 40-42."
57,45, Arun Deposition at 31-32; Lipe Deposition at 41.
57,46, Lipe Deposition at 170.
57,47, Arun Deposition at 53; Lipe Affidavit P 19.
57,48, Lipe Affidavit P 8.
57,49, Lipe Affidavit P 23. 
58,50, Lipe Affidavit P 18 & Exhibit A.
58,51," Arun Deposition at 138, 150; Lipe Deposition at 59-60, 74. The parties dispute whether Microsoft knew of Cache86 when it 
designed Windows95. Compare Lipe Affidavit P 4 (stating that the architect of Windows95 did not know Cache86 existed until 
the filing of this action), with Aldridge Affidavit PP 12-14 (explaining the several conversations he had over the years with various 
Microsoft personnel concerning Cache86)."
58,52, Lipe Affidavit PP 18-22.
58,53," Aldridge Deposition at 83; Arun Deposition at 89-90; Deposition of Terrence Lee Canup (former vice-president for marketing 
for the David L. Aldridge Co.) at 105-06; Lipe Deposition at 156-57. Windows95 will display these messages in only two 
circumstances -- when a user installs Windows95 on a computer that already has Cache86 stored on its hard disk, or when a 
user attempts to install Cache86 on a computer that already operates under Windows95. (Aldridge Deposition at 83; Lipe 
Deposition at 157-59) In either case, Windows95 only displays the initial warning message the first time it detects Cache86."
58,54, Lipe Affidavit P 25.
58,55," C86EXTEN is the name of the file in Cache86 that hooks Interrupt 13. (Aldridge Affidavit P 17; Lipe Affidavit P 25) Windows95 
identifies programs that hook Interrupt 13 by their filename, not their brand name."
58,56, Lipe Affidavit Exhibit B.
58,57," A computer's AUTOEXEC.BAT file contains the master task list that MS-DOS and Windows95 initially use to set up the 
computer when it is first turned on. AUTOEXEC stands for ""automatic execution."" BAT tells the operating system that this is a 
batch file. Batch files contain a series of commands for the computer to execute. When a user starts MS-DOS or Windows95 the operating system searches the hard disk for AUTOEXEC.BAT and executes 
each command contained in that file. AUTOEXEC.BAT is thus an essential file opened by the operating system every time a 
user turns on the computer. When a user installs Cache86 on a computer Cache86 edits the AUTOEXEC.BAT file to include a command to open and begin 
running Cache86. The computer recognizes Cache86 by its filename, C86EXTEN. Thus, when the message says ""C86EXTEN 
in AUTOEXEC.BAT,"" it is telling the user that it found Cache86 in the list of programs to run in AUTOEXEC.BAT."
58,58," ""Paging"" is the process by which an operating system transfers (""swaps"") data out of RAM and onto the hard disk. (Lipe 
Deposition at 32) ""Compatibility mode paging"" refers to the manner in which DOS-compatibility mode swaps data. "
59,59, Lipe Affidavit Exhibit C.
59,60, Lipe Affidavit Exhibit D (emphasis in original).
59,61," CONFIG.SYS is a special file that allows a user to modify some of the features and functions of the operating system. The 
operating system opens this file and configures the operating system to the file's specifications before it executes the commands 
in AUTOEXEC.BAT."
59,62, Lipe Affidavit Exhibit E (emphasis in original).
59,63, Aldridge Deposition at 83; Arun Deposition at 89-90; Canup Deposition at 105-06; Lipe Deposition at 156-57.
59,64," If Windows95 detects another, previously undiscovered, program that hooks Interrupt 13 but which does not appear on the 
safe list, it will display Message One again, referencing the new program this time. (Lipe Deposition at 159)"
59,65," Deposition of Terrence Canup (vice-president for marketing of The Aldridge Company) at 106-07; Deposition of Peggy Foerch 
(Microsoft's technical writer responsible for drafting the warning messages) at 48-49; Lipe Deposition at 194."
59,66," Lipe Deposition at 117, 137. "
60,67, Lipe Deposition at 138-39.
60,68, Lipe Deposition at 114.
60,69, Lipe Affidavit P 11; Lipe Deposition at 109-10.
60,70," Lipe Deposition at 110, 112, 115."
60,71, Lipe Deposition at 122-24.
60,72," Lipe Deposition at 65, 110, 119."
60,73, Lipe Deposition at 69.
60,74," When SMARTDRV detects a shift into real-mode DOS (a mode where there is no danger of losing synchronicity) it enlarges 
the size of the cache in RAM so that the program can operate as intended. (Lipe Deposition at 65, 116)"
60,75, Arun Deposition at 134.
60,76, Lipe Deposition at 200-01.
60,77, Lipe Deposition at 26.
60,78, Aldridge Affidavit P 12.
60,79, Aldridge Affidavit P 9.
60,80," Aldridge Deposition at 24, 31, 33."
60,81, Aldridge Affidavit P 7; Aldridge Deposition at 109. 
61,82, Aldridge Deposition at 108.
61,83," Aldridge Affidavit P 31; Aldridge Deposition at 109-10, 153-54."
61,84, Aldridge Affidavit P 10.
61,85, Aldridge Affidavit P 31.
61,86, Plaintiffs' Original Complaint P 32. 
63,87," The parties' briefs shed little light on the confusing status of Texas law. Aldridge does not even address the defamation claim 
in his response to Microsoft's motion for summary judgment, except for a one-sentence footnote arguing for denial on the same 
grounds as for business disparagement. (Plaintiffs' Response at 17 n.10) Microsoft argues both that falsity is an element of 
Aldridge's defamation claim and that the truth of the messages is a complete defense to the defamation claim, without ever 
attempting to harmonize this inconsistency. (Microsoft's Motion for Summary Judgment at 18) "
64,88," See Satcher v. Honda Motor Co., 984 F.2d 135, 137 (5th Cir.), vacated on other grounds, 993 F.2d 56 (5th Cir. 1993)."
64,89," Aldridge Affidavit PP 15, 25; Plaintiffs' Responses to Interrogatory Nos. 3-6. "
65,90, Aldridge Affidavit P 20; Plaintiffs' Responses to Interrogatory No. 3.
65,91," Aldridge Affidavit PP 18, 25; Plaintiffs' Responses to Interrogatory No. 3 (emphasis added). The conditional language of this 
statement requires that it be considered separately from the alleged general statement that Cache86 reduces overall system 
performance."
65,92," Aldridge Affidavit PP 22, 28; Plaintiffs' Responses to Interrogatory Nos. 3, 6."
65,93, Aldridge Affidavit P 24; Plaintiffs' Responses to Interrogatory No. 4.
65,94, Plaintiffs' Responses to Interrogatory No. 4.
65,95, Aldridge Affidavit P 27; Plaintiffs' Responses to Interrogatory No. 5.
65,96, Aldridge Affidavit P 26; Plaintiffs' Responses to Interrogatory No. 5.
65,97, Plaintiffs' Responses to Interrogatory Nos. 5-6.
65,98, Aldridge Affidavit P 29; Plaintiffs' Responses to Interrogatory Nos. 5-6.
65,99," Aldridge Deposition at 85; Plaintiffs' Responses to Interrogatory Nos. 3, 5."
65,100, Foerch Deposition at 34.
65,101, Aldridge Deposition at 83.
65,102," Lipe Deposition at 63, 87, 89-90. "
66,103," Goan Deposition at 11. Computers use the binary number system to store and compute data. Each bit of data is stored as a 1 
or 0. Eight bits make a byte of data. One megabyte consists of one million bytes. A computer that has eight megabytes of RAM 
can thus store a maximum of sixty-four million bits in RAM."
66,104, Clarkson Affidavit P 9.
66,105, Id.
66,106, Clarkson Affidavit P 6.
66,107, Clarkson Affidavit P 10.
66,108," Aldridge's argument that Winstone and Winbench are biased because some components of the programs were provided by 
Microsoft fails to raise a fact issue. Even if Microsoft provided components for the programs there is no evidence that this 
caused any bias in results of the tests run with the programs."
66,109, The 28 functions were: (1) Start Win95 GUI (Graphical User Interface) using Microsoft Scandisk to verify all disks error free 
