Page,Label,Text
32,1," Before the Commission, Philips argued that section 271(d)(5) abolished the doctrine of per se patent misuse as applied to tying 
arrangements. In making that argument, Philips relied heavily on the legislative history of the 1988 Act that adopted section 
271(d)(5). Because Philips has not renewed that argument in this court, we do not address it, although we note that the 
legislative history cited by Philips before the Commission indicates congressional skepticism about treating tying arrangements 
in the context of patent licensing as per se patent misuse, rather than analyzing such arrangements under the rule of reason. 
See 134 Cong. Rec. 32,294-95 (1988) (statement of Rep. Kastenmeier); id. at 32,471 (statement of Sen. DeConcini); id. at 
32,471-72 (statement of Sen. Leahy). "
33,2," The Commission argues that the Supreme Court's later decision in Automatic Radio Co. v. Hazeltine, 339 U.S. 827, 94 L. Ed. 
1312, 70 S. Ct. 894, 1950 Dec. Comm'r Pat. 608 (1950), supports its broad interpretation of the Paramount case because the 
Supreme Court in Automatic Radio characterized Paramount as having ""condemned"" an arrangement ""conditioning the granting 
of a license under one patent upon the acceptance of another and different license."" Id. at 830-31. We do not, however, interpret 
that shorthand characterization of Paramount as effecting a broadening of the holding of the earlier case and an extension of its 
rationale to a class of cases far beyond Paramount's facts. "
35,3," The effect of a nonexclusive license was different before the Supreme Court, in Lear, Inc. v. Adkins, 395 U.S. 653, 23 L. Ed. 2d 
610, 89 S. Ct. 1902 (1969), abolished the patent doctrine of licensee estoppel. HN10[
] Before Lear, a nonexclusive license 
had a legal effect that made it more than a mere covenant by the licensee not to sue. Acceptance of the license barred the 
licensee from challenging the validity of the patent. Some of the early decisions regarding patent-to-patent tying arrangements 
appear to have been based, at least in part, on that feature of pre-Lear patent licenses. See, e.g., Am. Securit Co. v. 
Shatterproof Glass Corp., 268 F.2d 769, 777 (3d Cir. 1959); Int'l Mfg. Co. v. Landon, 336 F.2d 723, 731 (9th Cir. 1964); see also 
Duplan Corp. v. Deering Milliken, Inc., 444 F. Supp. 648, 699 (D.S.C. 1977), aff'd in pertinent part, 594 F.2d 979 (4th Cir. 1979). 
In the post-Lear era, the ""acceptance"" of a license has no such restrictive effect on the licensee's freedom."
35,4," Of course, in a tying case if the evidence shows that the price of a bundled product reflects any of the cost of the tied product, 
""customers are purchasing the tied product, even if it is touted as being free."" Multistate Legal Studies, Inc. v. Harcourt Brace 
Jovanovich Legal & Prof'l Publ'ns, Inc., 63 F.3d 1540, 1548 (10th Cir. 1995), citing 3 Phillip E. Areeda & Donald F. Turner, 
Antitrust Law P 733a (1978) (tying may exist ""when a machine is sold or leased at a price that covers 'free' servicing""); see also 
United States v. Microsoft Corp., 346 U.S. App. D.C. 330, 253 F.3d 34, 68 (D.C. Cir. 2001) (""the antitrust laws do not condemn 
even a monopolist for offering its product at an attractive price, and we therefore have no warrant to condemn Microsoft for "
36,," offering either IE or the IEAK free of charge""). The evidence in this case, however, does not indicate that there is a hidden 
charge for the so-called nonessential patents in the Philips patent packages."
36,5," The implication of the Commission's decision is that a party with both an essential patent and a nonessential patent is not 
allowed to package the two together and only offer the package for a single price. That would have the perverse effect of 
potentially putting a party owning both an essential patent and a nonessential but related patent in a worse position than a party 
owning only the essential patent. The party owning only the essential patent would be free to charge any licensing fee up to the 
maximum that a manufacturer would be willing to pay to practice the patented technology, while a party owning both the 
essential patent and a nonessential patent would be barred from extracting that maximum licensing fee for its essential patent 
and assuring the manufacturer that it would not be subject to suit on the nonessential patent. "
37,6," The Supreme Court recently granted certiorari in Independent Ink, Inc. v. Illinois Tool Works, Inc., 396 F.3d 1342 (Fed. Cir.), 
cert granted, 125 S. Ct. 2937 (2005), a case involving a tying arrangement involving a patent and an unpatented product. It is 
possible that the Supreme Court's decision in that case will offer some guidance with respect to the patent misuse issue 
presented by this case, but because the circumstances of the two cases are quite different, we have determined that the proper 
course is to resolve this appeal without waiting for the Supreme Court's decision in Independent Ink. "
38,7," The intervenors note that ""there existed a number of commercially-available CD-R discs utilizing alternative technology that did 
not infringe these supposedly essential patents."" For support, intervenors cite the opinion of the administrative law judge, who 
determined that two patents held by Taiyo Yuden were not essential. Because the Commission did not address those patents, 
however, they are not relevant to this appeal. "
39,8," In its amicus curiae brief, the New York Intellectual Property Association notes that, unlike the other three allegedly 
nonessential patents, the Iwasaki patent would expire after all of the undisputedly essential patents. As a result, the presence of 
the Iwasaki patent in a patent licensing package could have the effect of extending the obligation to pay royalties beyond the 
expiration date of the ""essential"" patents. A provision requiring that royalties be paid beyond the life of a patent has been held to 
be unenforceable. See Brulotte v. Thys Co., 379 U.S. 29, 30, 13 L. Ed. 2d 99, 85 S. Ct. 176 (1964). However, because neither 
the Commission nor the administrative law judge addressed the impact of that potential temporal extension of the royalty 
obligation, and none of the parties addressed that issue on appeal in their briefs, we do not address the issue here. "
45,1," Technically, Ahmanson says that the third prong should be the individual attorney's involvement in both the old and new cases. 
H.F. Ahmanson & Co. v. Salomon Brothers, Inc., 229 Cal. App. 3d 1445, 1457, 280 Cal. Rptr. 614 (Cal. Ct. App. 1991) (""The 
Nature and Extent of the Attorney's Involvement With the Cases""). However, the analysis only discusses the attorney's 
involvement in the previous matter. Later cases have interpreted the third Ahmanson factor as referring only to the attorney's 
involvement with the previous matter. See, e.g. Adams v. Aerojet-General Corp., 86 Cal. App. 4th 1324, 1332, 104 Cal. Rptr. 2d 
116 (Cal. Ct. App. 2001). The nature and extent of the attorney's involvement in the new case is not a factor of the substantial 
relationship test. This understanding of Ahmanson is consistent with the rule that disqualification of an attorney is automatically 
imputed to his/her law firm. "
