Page,Label,Text
29,1," Wilhelmina is incorrectly sued as Wilhelmina Model Agency, Inc. "
30,2, There are other defendants in the lawsuit but only these ten defendants moved for summary judgment. 
32,3," HN12[
] ""'Conscious parallelism' describes conduct by rivals in an industry who 'coordinate their conduct simply by observing 
and reacting to the moves of their competitors.' Stephens v. CMG Health, 96 Civ. 7798, 1997 U.S. Dist. LEXIS 23797, at *18 
n.12 (S.D.N.Y. July 21, 1997) (citation omitted). "
33,4," While defendants may contest the reliability of the evidence utilized by plaintiffs' experts to make conclusions as to pricing, and 
offer evidence of ""variation in average earning by commission rates among Defendants,"" (Daniel S. Levy, Ph.D., at 7), the task 
of weighing the competing evidence is the role of the jury. Anderson, 477 U.S. at 249. "
34,5," Asher noted that he had incomplete financial data productions from a few defendants, and intended to ""supplement [his] 
presentation with respect to the defendants from whom more complete computerized data may be required and may hereafter 
be obtained."" Asher, 12/15/03, at 7 fn 9. This ""intention"" resulted in an Order to Show Cause by several of these defendants, 
aimed at blocking plaintiffs' ability to supplement the record. Shortly thereafter, the parties amicably resolved their dispute 
without the need for a hearing. Although plaintiffs again raise questions, in supplemental submissions, requested by the Court, 
about the adequacy of certain defendants' productions, and defendants again hotly contest any deficiencies, plaintiffs and 
defendants agree that their dispute should not affect the timing of the summary judgment decision. Therefore, although unaware 
of the substance of plaintiffs' and defendants' discussions and resolutions concerning productions, the Court will proceed under 
the assumption that these percentages apply to all defendants. "
35,6," Defendants expend considerable time and effort arguing that plaintiffs are barred by the Noerr-Pennington doctrine from 
introducing evidence of defendants' alleged evasion of Article 11. The Noerr-Pennington doctrine, however, does not protect 
conspiracies so defendants may evade the law, but rather, conspiracies so defendants may change the law. See Eastern 
Railroad Presidents Conference, et al. v. Noerr Motor Freight, Inc., 365 U.S. 127, 136-37, 5 L. Ed. 2d 464, 81 S. Ct. 523 (1961) 
(""We think it equally clear that the Sherman Act does not prohibit two or more persons from associating together in an attempt to 
persuade the legislature or the executive to take particular action with respect to a law that would produce a restraint or a 
monopoly. Although such associations could perhaps, through a process of expansive construction, be brought within the 
general proscription of 'combination[s] … in restraint of trade,' they bear very little if any resemblance to the combinations 
normally held violative of the Sherman Act, combinations ordinarily characterized by an express or implied agreement or 
understanding that the participants will jointly give up their trade freedom, or help one another to take away the trade freedom of 
others through the use of such devices as price-fixing agreements, boycotts, market-division agreements, and other similar 
arrangements."") (emphasis added), citing 15 U.S.C. § 1; United Mine Workers v. Pennington, 381 U.S. 657, 670, 14 L. Ed. 2d 
626, 85 S. Ct. 1585 (1965) (citing to Noerr and stating that ""joint efforts to influence public officials do not violate the antitrust 
laws even though intended to eliminate competition. Such conduct is not illegal, either standing alone or as part of a broader 
scheme itself violative of the Sherman Act.""). To the extent that plaintiffs have any intention of introducing evidence of 
defendants' joint efforts to ""seek legislation"" by, for example, lobbying to amend or revoke Article 11, which this Court has no 
reason to believe they do, such evidence will be barred by the Noerr-Pennington doctrine. In other words, while any efforts that 
defendants undertook to influence the DCA are protected by the Noerr-Pennington doctrine, defendants' joint efforts to avoid the 
DCA's enforcement are not shielded."
35,7," Ford asserts that it altered its business structure in the mid-1960's but did not formalize the change with the DCA until 1971. Pl. 
Opp. at 12."
35,8," Although the parties dispute whether defendants are employment agencies (subject to Article 11) or management agencies 
(permitted to exceed the ten percent cap), this Court does not have jurisdiction to adjudicate this substantive disagreement. See 
Masters, 2003 U.S. Dist. LEXIS 698, at *29-32 (the statute's legislative scheme provides for exclusive enforcement (in New York 
City) by the Department of Consumer Affairs (""DCA"")). Though not controlling, it is interesting to note that on April 11, 2003, after 
this Court held that it lacked jurisdiction to determine whether defendants were in violation of Article 11, the DCA determined that 
""… we are unpersuaded by your [plaintiffs'] contention that model management companies … meet the New York General 
Business Law (""GBL"") § 171 definition of an 'employment agency.' Instead, every indication is that these types of companies fall 
under the theatrical managers exception of GBL § 171(8). This is because they are primarily career managers and only 
'incidentally' do job placements for their clients."" After plaintiffs proffered additional evidence,, the DCA concluded that ""… we 
remain unconvinced that model management companies do not fall within the managers exception to the employment agency 
licensing law in § 171(8)."" Def. Reply at 2."
35,9," Ford was a member of IMMA from October 1974 through December 2003, Wilhelmina from the early 1970's through December 
2003, Elite from 1979 through November 1993, Next from April 1990 through September 1994 and again from March 1996 
through April 1997, IMG from in or about 1980 through December 2003, Click from April or May 1994 through December 2003, 
and Images from 1982 through December 2003. "
36,10," Quite notably, Elite's suit alleged (almost identically to plaintiffs' current action) that Ford, Wilhelmina, and other IMMA 
members ""had agreed to increase their rates and adopt a uniform price structure and circumvent the licensing requirements of 
the New York General Business Law."" Pl. Opp. at 15, citing Pl. Exhs. 7-10 (Court Documents). John Casablancas, Elite's 
founder, was even quoted as stating that he was contemplating an antitrust class action on behalf of the models. It appears that 
Elite abandoned the action, and instead joined IMMA."
