Page,Label,Text
28,1," Plaintiffs allege that ""from 1997 through 2001, Barrick's spot-deferred contracts enabled it, through J.P. Morgan, to borrow gold 
at 1.5%, sell it into the spot market, invest the proceeds at 6.5% … and postpone repayment of the borrowed gold for 15 years."" 
(Rec. Doc. 73 at P 9)."
28,2," Plaintiffs claim that ""Barrick recognizes that its 'Premium Gold Sales Program' is unique,"" and that Barrick admits that ""no other 
gold producer has available to it the combination of margin-free hedging, 10 to 15 year terms and flexible delivery dates."" (Rec. 
Doc. 73 at P 35). As a result, Plaintiffs claim that ""in combination with bullion banks such as J.P. Morgan, Barrick, alone among 
gold mining companies, is positioned to manipulate the price of gold at will."" (Id.). "
30,3," Plaintiffs' LUTPA claims and claims against Barrick for libel, slander and defamation and the standards applied thereto, are 
discussed below in Part III.C and E respectively. "
31,4," As will be set forth, infra, the Court finds that Plaintiffs have sufficiently alleged a claim under the Sherman Act, despite 
Plaintiffs' inartful attempt to demonstrate Defendants' conduct as predatory. Although inartfully pleaded, especially with respect 
to the predatory pricing claim, the Complaint, liberally construed; sufficiently alleges a claim for illegal restraint of trade, 
monopolization and attempted monopolization. HN5[
] As for predatory pricing, that claim has two elements: ""1) the prices 
complained of are below an appropriate measure of the alleged [would-be] monopolist's costs and 2) … the alleged [would-be] 
monopolist has a reasonable chance of recouping the losses through below-cost pricing."" Taylor Publ'g Co. v. Jostens Inc., 216 
F.3d 465, 477 (5th Cir. 2000) (quoting Stearns Airport Equip. Co. v. FMC Corp., 170 F.3d 518, 528). Plaintiffs' petition fails to 
allege facts specific enough to establish that Defendants sold gold into the spot market below an ""appropriate measure"" of cost. 
See Malek Wholesaler, Inc. v. First Film Extruding, Ltd., 1998 U.S. Dist. LEXIS 3674, *9-10, 97 C 7087 (N.D.Ill. Mar.24, 1998) 
(dismissing predatory pricing claim where complaint failed to allege below cost pricing and reasonable prospect of recoupment); 
see also Syncsort Inc. v. Sequential Software, Inc., 50 F. Supp.2d 318 (D.N.J. 1999) (holding that failure to allege an essential 
element of an antitrust claim is sufficient grounds for dismissal). Further, the Court is not certain that Plaintiffs' predatory pricing 
claim is intelligible in this context -- the selling of gold at admittedly market price, albeit a market allegedly manipulated 
downward by the defendants. Nonetheless, excising Plaintiffs' reliance on predatory pricing from the Complaint, the Court finds 
that a cognizable claim for monopolization survives. Ignoring the minutiae, the Complaint alleges that Barrick, in combination 
with Morgan is artificially manipulating the gold market by the sheer size and volume of its activity. This claim will stand or fall on 
whether the alleged conduct creates an artificial market that manipulates the price of gold or whether the complained of 
consequences are simply the byproduct of stellar business acumen."
31,5," Although the official gold-based international monetary system or the gold standard was abandoned by the United States in 
1971, gold ""remains an important element of global monetary reserves."" World Gold Council, ""Chronology of Gold in the 
International Monetary System"" at <http://www.gold.org/index.html> (reporting on the Washington Agreement entered into by 
fifteen European central banks to regulate gold reserves, especially the leasing of gold due to its ""destabilising effect on the gold 
market""). "
33,6," The Court recognizes that ""market power"" as defined in National Collegiate as ""the ability to raise prices above those that 
would be charged in a competitive market,"" is generally followed as the standard definition. Id., 468 U.S. at 109 n. 38. However, 
in that same opinion the Supreme Court offered a broader definition of ""market power"" as the ""ability to alter the interaction of 
supply and demand."" Id. at 109. In the instant action, Plaintiffs' essentially allege that Defendants' market power is used to "
34,," depress the price of gold, injuring gold consumers, primarily investors holding gold as a monetary instrument. The Court finds 
that HN11[
] in defining ""market power"" the mechanics of the anticompetitive act -- raising prices above those supported in a 
competitive market -- is less significant than the general ability to manipulate the relationship between supply and demand. In 
other words the focus of inquiry should be on alleged injury to consumers and not the mechanics of the complained of conduct. 
See e.g., Valley Liquors, Inc. v. Renfield Importers, Ltd., 678 F.2d 742, 745 (7th Cir. 1982) (discussing market power as the 
ability to ""seriously threaten consumer welfare,"" protection of which is the objective of the Sherman Act). Here, in the 
extraordinary market for gold and gold derivatives, consumers/investors are readily injured by market participants with sufficient 
market power to depress price. "
35,7," Previously, in this opinion the Court recognized for antitrust standing and anticompetitive effect purposes that all gold markets 
alleged by Plaintiffs are ""integrated"" and synonymous markets, however, for the purpose of alleging monopoly power the Court 
finds that the gold mining market and the gold derivatives market are sufficiently differentiated such that a claim for 
monopolization in each market can be properly alleged. The Court finds no inherent contradiction in this finding. "
37,8," The Court appreciates that termination of the existing contracts between the Defendants might jeopardize the various central 
banks' ability to recover gold which they have leased. However, the Court declines to consider this potential issue until discovery 
sheds more light the nature and extent of the interests involved. Defendants may then reurge dismissal of this remedy if 
necessary and appropriate. "
38,9," The Court considers the slander and libel allegations encompassed within its analysis of Louisiana defamation law. See Smith 
v. Berry Co., 1997 U.S. Dist. LEXIS 2948, No.Civ.A. 96-1899, 1997 WL 104972, at *1 n. 2, (E.D.La. Mar. 6, 1997) (citing 
Neuberger, Coerver & Goins v. Times Picayune Publishing Co., 597 So.2d 1179, 1183 (La.App. 1 Cir. 1992)."
38,10," This standard is often stated in four parts with falsity and defamatory words comprising a single element. See Trentecosta v. 
Beck, 703 So.2d 552, 559 (La. 1997) (citing Restatement (Second) of Torts § 558 (1977)). "
