Page,Label,Text
25,1," Actually, Judge Michael Malmstadt was assigned the case, but was unavailable at the time the case was filed. Judge Wells 
was Judge Malmstadt's substitute that day. "
27,2," From what counsel indicated at the status conference I held on May 4 and as discussed in Univision's brief on the remand 
motion -- and from what is plainly visible on Milwaukee area cable itself -- Channel 46's signal presently is rebroadcast on cable. 
Thus, cable watchers currently may view Univision programming as part of their cable packages."
27,3," Wisconsin Statute § 133.02(3) reads: Every person who monopolizes, or attempts to monopolize, or combines or conspires with any other person or persons to 
monopolize any part of trade or commerce may be fined not more than $ 100,000 if a corporation, or, if any other person, 
may be fined not more than $ 50,000 or imprisoned for not more than 7 years and 6 months or both."
27,4," Section 2 states: Every person who shall monopolize, or attempt to monopolize, or combine or conspire with any other person or persons, to 
monopolize any part of the trade or commerce among the several States, or with foreign nations, shall be deemed guilty of 
a felony, and, on conviction thereof, shall be punished by fine not exceeding $ 10,000,000 if a corporation, or, if any other 
person, $ 350,000, or by imprisonment not exceeding three years, or by both said punishments, in the discretion of the 
court. "
28,5," While I have set forth the elements of only the monopolization claim, the requirements of anticompetitive conduct and antitrust 
injury apply to plaintiffs' attempted monopolization claim as well. See Spectrum Sports, Inc. v. McQuillan, 506 U.S. 447, 456, 122 
L. Ed. 2d 247, 113 S. Ct. 884 (1993) (attempted monopolization requires (1) predatory or anticompetitive conduct, (2) specific 
intent to monopolize, and (3) a dangerous probability of achieving monopoly power); Olympia Equip. Leasing Co. v. Western 
Union Tel. Co., 797 F.2d 370, 373 (7th Cir. 1986) (""Conduct lawful for a monopolist is lawful for a firm attempting to become a 
monopolist.""). Therefore, if the monopolization claim fails on these points, the attempt claim fails too. "
35,6," There are no allegations or suggestions in the record that Telemundo is even interested in the relevant market or that it is a real 
competitor of Univision's in the sense of offering a similar product."
35,7," A facility is essential if it is necessary for access to the relevant market and a competitor cannot practically or reasonably 
duplicate it.  MCI Communications Corp. v. AT&T Co., 708 F.2d 1081, 1132-33 (7th Cir. 1983). Examples are electrical 
transmission lines, see Otter Tail Power Co. v. United States, 410 U.S. 366, 35 L. Ed. 2d 359, 93 S. Ct. 1022 (1973), and the 
only railroad terminals in town, see United States v. Terminal R.R. Ass'n, 224 U.S. 383, 56 L. Ed. 810, 32 S. Ct. 507 (1912). 
Antitrust laws have imposed on firms controlling an essential facility the obligation to make the facility available to competitors on 
nondiscriminatory terms.  MCI, 708 F.2d at 1132. "
36,8," While plaintiff made some vague references at oral argument about a lack of space on the cable network for a second Spanish-
language channel, there are absolutely no allegations in the complaint asserting that fact or that Univision has forced the cable 
provider, as controller of a possibly essential facility, to sign an exclusivity agreement."
36,9," Plaintiffs suggested at oral argument that the viewers left behind after Univision's switch to cable will be those at the low-end of 
the economic scale who cannot afford cable, and they will be unattractive to Telemundo or any other competitor. No such 
allegation is made in the complaint, however, which focuses on numbers. "
41,1," The term ""Pepsi"", as used in this opinion, shall refer generically to the entire Pepsi Cola Company system including its product 
bottlers and distributors. Similarly, the term ""Coke"" shall reference the entire Coca Cola Company system including the bottlers 
and distributors of Coke products."
41,2," See note 1, supra."
41,3," Though identified as a bottler, Louisa Coke no longer does any actual bottling. Rather, it simply serves as a distributor. While it 
holds the exclusive distribution rights for all Coke products in its franchise territory, it does not provide fountain syrup services or 
carry the complete line of Coke products such as Nestea, Fruitopia and the like. Britton complains that it would not be profitable 
to provide these other services because of Pepsi's market dominance. Though Britton has not made his ability to market these 
other services an issue in his case, Pepsi-Metro has raised the matter to suggest that Louisa Coke suffers in its market from its 
own refusal to compete on a broad scale. "
42,4," Specifically, Louisa Coke's territory covers Lawrence, Johnson, Martin, and Floyd Counties in Kentucky, as well as Wayne, 
Mingo and Lincoln Counties in West Virginia. "
44,5," Interestingly, Britton put none of that $ 400,000 into Louisa Coke. Rather, he divided this money amongst his family."
44,6, A copy of that letter is not in the record but Coke USA's response referencing this letter is. 
46,7," KRS 446.040 provides that ""[a] person injured by the violation of any statute may recover from the offender such damages as 
he sustained by reason of the violation, although a penalty or forfeiture is imposed for such violation."" "
47,8," Count VII specifically asserts violations of KRS 365.050 and relief for such through KRS 365.070. Count XI alleges that the 
same conduct also violated W.Va. law though no specific statute is mentioned. Plaintiff demands relief through W.Va.Code 47-
11a-9 but is apparently asserting a violation of W.Va.Code § 47-11a-3."
47,9," Plaintiff also presented affidavits from its drivers who claim various retail personnel told them they had received cash payments 
from Pepsi-Metro. Plaintiff did not produce any affidavits or testimony from these retailers. Those statements, as presented to 
the Court, are hearsay. Since Fed.R.Civ.P. 56(e) requires that supporting affidavits be based on personal knowledge and set 
forth facts as would be admissible in evidence, the Court shall not consider these drivers' affidavits to the extent they offer 
inadmissible hearsay evidence."
47,10," Plaintiff also presented an affidavit from Junior Curtis, the manager of a Foodland Grocery Store in Louisa, Kentucky, who 
states that Pepsi paid Foodland a ""special fee"" for more shelf space. Curtis does not say when this occurred or how he knows 
this to be true. Contrary to Plaintiff's original allegations, Curtis does not say Pepsi paid him personally anything or that he 
witnessed such a transaction with anyone else. Indeed, the owner of that same Foodland denies receiving any such fee. 
Because the Court cannot determine whether Curtis' statements are based on personal knowledge or hearsay, the Court cannot "
48,," find this statement meets the requirements of Fed.R.Civ.P. 56 either. Consequently, the Court shall not consider the same for 
purposes of this motion. "
49,11," Affidavits from 15 large, important customers indicate that they denied Coke more shelf space because they could not count 
on having enough Coke products to sell. They say they often ran out of Coke products because Louisa Coke did not keep its 
shelves fully stocked and was slow to respond, if it responded at all, to their requests for additional products. While Pepsi drivers 
made deliveries several times a day including weekends, stocked the shelves themselves and set up their own displays and 
advertising, Louisa Coke only came once or twice a week, often left the products on the floor, and never brought any signs or "
50,," advertising. At least one customer reported that he ejected a Coke driver from his store because the driver's appearance was 
""nasty, unpresentable and repulsive to customers"". Another customer banned Louisa Coke from its store for some time after a 
Coke driver punched the manager in the face. "
55,1," Plaintiffs denominate their complaint as a class action. However, neither party has sought certification of the class. Since class 
certification has not been promptly sought by either plaintiffs or defendant, class certification will be denied. See Mira v. Nuclear 
Measurements Corp., 107 F.3d 466, 474-75 (7th Cir. 1997) (class certification should be decided early in a case before any 
rulings on dispositive motions). The class allegations are dismissed without prejudice because the parties have failed to promptly 
pursue certification. See Anderson v. Cornejo, 1999 U.S. Dist. LEXIS 519, 1999 WL 35307, at *1 (N.D. Ill. Jan. 11, 1999). "
57,2," HN3[
] Section 301 provides, in pertinent part: Except as provided in section 129 of this title with respect to certain toll bridges and toll tunnels, all highways constructed 
under the provisions of this title shall be free from tolls of all kinds."
57,3," HN4[
] Section 129(a)(1) authorizes federal participation in toll highway projects, providing in pertinent part: Notwithstanding section 301 of this title and subject to the provisions of this section, the Secretary shall permit Federal 
participation in--"
57,*," * * (B) reconstructing, resurfacing, restoring, and rehabilitating a toll highway, bridge, or tunnel . . . or approach thereto; Section 129(a)(3) places limitations on the use of revenues from toll highway projects, providing in pertinent part: Before the Secretary may permit Federal participation under this subsection in construction of a highway, bridge, or tunnel 
located in a State, the public authority (including the State transportation department), having jurisdiction over the highway, 
bridge, or tunnel must enter into an agreement with the Secretary which provides that all toll revenues received from 
operation of the toll facility will be used first for debt service, for reasonable return on investment of any private person 
financing the project, and for the costs necessary for the proper operation and maintenance of the toll facility, including 
reconstruction, resurfacing, restoration, and rehabilitation. If the State certifies annually that the tolled facility is being 
adequately maintained, the State may use any toll revenues in excess amounts required under the preceding sentence for 
any purpose for which Federal funds may be obligated by a State under this title. "
58,4," Section 1106(b) was enacted to provide funds for projects that enhance urban access and urban mobility. The Section lists the 
dollar amounts allocated for 76 different projects across the nation. "
59,5," HN8[
]  15 U.S.C. § 1 provides: Every contract, combination in the form of trust or otherwise, or conspiracy, in restraint of trade or commerce among the 
several States, or with foreign nations, is hereby declared to be illegal. Every person who shall make any contract or 
engage in any combination or conspiracy hereby declared to be illegal shall be deemed guilty of a felony, and on conviction 
thereof, shall be punished by fine not exceeding $ 10,000,000 if a corporation, or if any other person, $ 350,000, or by 
imprisonment not exceeding three years, or by both said punishments at the discretion of the court. "
60,6," HN9[
]  15 U.S.C. § 2 provides: Every person who shall monopolize, or attempt to monopolize, or combine or conspire with any other person or persons, to 
monopolize and part of the trade or commerce among the several States, or with foreign nations, shall be deemed guilty of 
a felony, and, on conviction thereof, shall be punished by fine not exceeding three years, or by both said punishments, in 
the discretion of the court."
60,7," Judicial notes may be taken of geographical locations, including the locations of streets and highways. See Deutch v. United 
States, 367 U.S. 456, 470, 6 L. Ed. 2d 963, 81 S. Ct. 1587 (1961); Lowrance v. Pflueger, 878 F.2d 1014, 1018 (7th Cir. 1989); 
State v. Seigel, 163 Wis. 2d 871, 472 N.W.2d 584, 591 n.15 (1991). "
61,8," The parties disagree as to whether the fees charged Skyway users are properly categorized as tolls or as taxes. However 
plaintiffs' complaint repeatedly characterizes the fees as ""tolls."" "
62,9," Plaintiffs are parties to a prior state court action filed in the Circuit Court of Cook County, No. 98 CH 2012. "
70,1," The Baltimore Sun was also named as a defendant, but pursuant to a joint motion of The Sun and AD/SAT, the District Court 
dismissed AD/SAT's claims against The Sun with prejudice in May 1995."
70,2," Under the rate card effective from August 1991 to 1994, the fee for an advertiser sending a single ad to a single paper on the 
same day was $ 90. The lowest price per transmission was $ 11.70, which applied if the advertiser sent the ad to 76 or more 
newspapers. In its last years of operation, however, AD/SAT often negotiated special rates for its larger customers. "
78,3," AD/SAT's claim of overcharging is very similar to an ""essential facilities"" antitrust claim. Thus, it is relevant to note that an 
""essential facilities"" plaintiff must raise a triable issue of fact with respect to whether it is economically infeasible for the facility to 
be duplicated, and whether the denial of use inflicts a severe handicap. See Twin Laboratories, 900 F.2d at 568-69. Assuming 
that overcharging for the use of a facility is tantamount to denial of use, AD/SAT's claim nevertheless would fail because it has 
not raised a genuine issue of material fact with respect to whether it was overcharged so as to be effectively denied use or at 
least severely handicapped. "
85,4," In addition, summary judgment in favor of Advance was warranted since AD/SAT made no specific allegations against this 
defendant other than those levied against its president, Newhouse, and the newspaper publishing companies that it owns. "
88,*, The opinion was originally issued in typescript. 
94,1," This conclusion moots B.F. Goodrich's contention that the preliminary injunction on the contract claim should last only as long 
as it takes to convene an arbitral panel. The need to preserve the status quo prior to a trial on the merits of the antitrust claim 
provides a sufficient basis for the duration of the preliminary injunction. "
95,2," In supplemental filings, the parties have made us aware of the ongoing arbitration of the contract claim. Since we rely solely on 
the antitrust claim to sustain the preliminary injunction, we have no need to consider what effect these ongoing proceedings 
might have on our view of the likelihood of success on the merits of the contract claim."
95,3," The HHI estimates market concentration by summing the squares of the market shares of every firm in the market. Areeda, 
Hovenkamp, & Solow, Antitrust Law, P 930(a) (rev. ed. 1998). Federal antitrust regulators define as ""highly concentrated"" any 
market in which the HHI exceed 1800, and presume that mergers in that range ""producing an increase in the HHI of more than "
96,100," points are likely to create market power or facilitate its exercise."" U.S. Dep't of Justice & Federal Trade Comm'n, 1992 
Horizontal Merger Guidelines § 1.51(c) (rev. 1997). "
97,4," Since we have determined that AlliedSignal has demonstrated a sufficient likelihood of establishing standing as a consumer of 
landing gear, we do not reach AlliedSignal's alternative ground of antitrust standing based on the injury AlliedSignal would 
endure if B.F. Goodrich-Coltec were able to use its dominant position in landing gear to leverage its own wheel and brakes 
division unfairly over that of AlliedSignal. We similarly do not address the Crane Plaintiffs' injury based on B.F. Goodrich-Coltec's 
alleged monopoly buying power as it has not been made the subject of this appeal. "
103,1," In 1991 DRI merged with Novell Corporation. In 1996 Caldera acquired DR DOS and the right to pursue any claim DRI/Novell 
may have against Microsoft Corporation."
103,2," HN1[
] Section 1 of the Sherman Act prohibits restraints on trade. It states in relevant part: ""Every contract, combination in the form of trust or otherwise, or conspiracy, in restraint of trade or commerce among the several States, or with foreign nations, is 
hereby declared to be illegal."" 15 U.S.C. § 1. HN2[
] Section 2 of the Sherman Act makes guilty of a felony ""every person who shall monopolize, or attempt to monopolize, or combine or conspire with any other person or persons, to monopolize any part of 
the trade or commerce among the several States, or with foreign nations."" 15 U.S.C. § 2. "
104,3," Specifically, Microsoft points to the following public statements: statements made by Microsoft representatives to three 
computer trade magazines in late April of 1990, statements made by Microsoft representatives to original equipment 
manufacturers (OEM) in May of 1990, and statements made by Microsoft representatives to a reporter in June of 1990, "
106,4," Microsoft also offered ""per copy"" licenses which obligated an OEM to pay Microsoft a royalty on every computer shipped with a 
copy of MS DOS installed on a computer and ""per system"" licenses which required an OEM that wished to install a Microsoft 
operating system on computers that bore a particular model designation to pay Microsoft a royalty on every computer shipped 
that bore that designation. "
111,1," We note that in 54A Am.Jur.2d Monopolies, Restraints of Trade, and Unfair Trade Practices § 798 (1996), the following 
statement appears: ""A state antitrust act can have no extraterritorial operation; consequently, the courts in construing a state antitrust statute 
will generally apply it to trusts and combinations formed or operated within the state, even though its terms are broad 
enough to include combinations formed with parties residing outside the state."" But see the recent decision of the United States Court of Appeals for the Seventh Circuit in In re: Brand Name Prescription 
Drugs Antitrust Litigation, 123 F.3d 599 (7th Cir. 1997), citing R.E. Spriggs Co. v. Adolph Coors Co., 37 Cal. App. 3d 653, 112 
Cal. Rptr. 585 (Dist. Ct. App. 1974), and Heath Consultants, Inc. v. Precision Instruments, Inc., 247 Neb. 267, 527 N.W.2d 596 
(1995). "
116,2," The Legislature had enacted a law, approved on February 23, 1883, regulating the ""pooling of freights"": ""Section 1. Be it enacted by the General Assembly of Alabama, That it shall be unlawful for two or more railroad companies 
or persons operating railroads in this State to enter into any agreement among themselves, directly or indirectly, for the 
division among themselves of the freight carrying business at any station, town or city in this State, or into any pool 
arrangement among themselves of the nature and character aforesaid, the object, purpose and effect of which in either 
event shall be to prevent free and fair competition among said railroad companies or persons operating said railroads, for 
said freight carrying business, and to establish extortionate rates in favor of said companies or persons in doing said 
business, and which shall have the effect of being in undue restraint of the trade and business at any such station, town or 
city of this State. ""Sec. 2. Be it further enacted, That any officer, agent or servant of any such company, or person operating any railroad in 
this State who shall violate any of the provisions of this act, or who shall aid or assist in making or carrying out or 
performing any such agreement or pool arrangement shall be guilty of a misdemeanor and on conviction for every such 
offense shall be fined not less than fifty dollars, nor more than two hundred dollars, at the discretion of the court trying the 
same. ""Sec. 3. Be it further enacted, That it is the true intent and meaning of this act, that any such agreement, rates or pool 
agreement made by any convention or association of freight agents, or commissioner of freight rates or rate making 
committee outside of this State, but to be performed in whole or in part in this State, shall as to such part of the same, as is 
to be performed within this State, come within the provisions of this act. ""Sec. 4. Be it further enacted, That any agreement, rates, or pool arrangements made by two or more railroad companies, 
or persons operating railroads in this State, or by any convention, or by any association of freight agents or commissioner 
of freight rates, or rate making committee outside of this State, but to be performed in whole or in part within this State for 
the purpose of cheapening freight rates or of extending additional facilities to the public generally, or to any town, city or 
station in this State and which are not extortionate and in undue restraint of trade at any town, city, or station in this State, 
shall not be construed as coming within this act. ""Sec. 5. Be it further enacted, That if any such agreement, rate, or pool arrangement as is mentioned in the fourth section of 
this act shall have the certified approval of the railroad commission of Alabama, it shall be deemed as prima facie lawful 
and just in any proceeding before any court or officer of this State, and no officer, agent or servant of any railroad company, 
or person shall be liable to prosecution, for aiding or assisting in carrying out, or performing any such agreement or pool 
arrangement, so approved by any railroad commission of Alabama."" (Emphasis added.) Ala. Acts 1882-83, Act No. 79, p. 152-53. Section 2 of Act No. 79 was codified in the Alabama Code of 1886 
as Article IV, § 4145. "
