Page,Label,Text
26,1," Plaintiff filed this action on March 1, 1993 in the Superior Court. BOC removed the action to this court on April 19, 1993. "
28,2," In Associated General, the Court found that two factors, the causal connection between the plaintiff's alleged injuries and the 
violation of antitrust laws, and the allegation of improper motive, supported a grant of standing, and that a consideration of the 
remaining factors necessitated the denial of standing. Id. at 545. "
29,3," Ashmore v. Northeast Petroleum Div., 843 F. Supp. 759, 760-70 (D. Me. 1994) (employees discharged in retaliation for their 
failure to violate the antitrust laws sustained ""antitrust injury"" and had standing to sue.)"
29,4," In Fallis, the court held that a sales representative lacked standing to maintain an antitrust action against his former employer 
based on a claim that he was discharged because he refused to participate in a vertical price fixing scheme. The court stated 
that although the representative's alleged role as a ""fulcrum"" for employer's pressure on discounters weighed in favor of 
standing, this factor was outweighed by indirectness of his injury, existence of more direct victims, and resulting danger of 
double recovery or complex apportionment of damages. Fallis, 866 F.2d at 212. "
30,5," HN10[
] ""Public bodies"" is defined as all of the following: (1) A State officer, agency, department, division, bureau, board, commission, council, authority or other body in the 
executive branch of State Government; (2) A county, city, township, regional governing body, council, school district, 
special district or municipal corporation, or a board, department, commission, council or agency; (3) any other body which is 
created by Commonwealth or political subdivision authority or which is funded in any amount by or through Commonwealth 
or political subdivision authority or a member or employee of that body. 43 P.S. § 1422."
30,6," Moreover, in the opposition to defendant's motion for summary judgment, plaintiff essentially concedes that the plaintiff is not 
entitled to protection under the Pennsylvania Whistle Blowers Act."
30,7," Pennsylvania courts have held that psychological or emotional harm is a compensable ""injury"" within the meaning of the 
Workers' Compensation Act. Stylianoudis v. Westinghouse Credit Corp., 785 F. Supp. 530, 532 (W.D.Pa. 1992), citing 
McDonough v. Workers' Compensation Appeal Bd., 80 Pa. Commw. 1, 470 A.2d 1099 (1984). "
39,1," Operating systems coordinate the activities of the computer's hardware, allowing it to ""run"" applications software. Operating 
systems, like other programs, are considered intellectual property, and rights to operating systems are routinely bought, sold, 
and licensed."
39,2," Only two of these companies, H-P and Digital, are named as defendants in this suit. "
40,3," OSF is registered under the National Cooperative Research Act of 1984, 15 U.S.C. § 4301. The National Cooperative 
Research Act, designed to encourage cooperative research, offers some antitrust protection to joint ventures formed for 
specifically enumerated purposes. 15 U.S.C. § 4301(a)(6). OSF is also registered under the laws of Delaware as a not-for-profit membership corporation, and as the only member of the 
Open Software Foundation Research Institute also incorporated under Delaware law."
