Page,Label,Text
32,1, Tribune originally filed this motion alone. Jones later joined in the motion adopting the arguments as presented by Tribune. 
37,1," There is a dispute as to whether an oral contract was created as a result of Allen's statement. However, this dispute is not a 
material one."
37,2," For the purposes of this motion, this court assumes, arguendo, that the statements would be admissible evidence at trial. "
39,3," Plaintiff's evidence that Marano Truck's bid was lower than Austin's is based solely on a contract for twenty-two trailers. Plaintiff 
has not produced any evidence that its bid would have been lower for only five trailers. Moreover, Brown's alleged outburst took 
place in the context of a lease for twenty-two trailers. It is pure speculation that Brown would have had the same reaction over a 
lease for only five trailers. "
40,4," This statement by plaintiff is inaccurate. There is no evidence that Local 500 objected to the use of Marano Truck in the Lin Pac 
incident. "
50,1," The Chesapeake Public Schools Student School Pictures Specifications provide, ""It should be noted that cost, although a 
significant factor, is secondary to quality of service and product and shall not be the sole determinant in selecting a school 
photographer and/or photograph studio."" (Plaintiffs' Book III, Ex. 14). "
52,2," In support of their claim that Granby High refused to publish a paid advertisement, the plaintiffs cite Book III, Ex. 35. Exhibit 35 
is a letter dated May 15, 1986 from Ms. Anna Marie Tarr, yearbook advisor at Granby High to plaintiff Friedman. The letter in its 
entirety states: ""We are in the process of compiling specifications for yearbook senior photos. We will relay them to you as soon 
as possible."" Book III, Exhibit 36 is a letter dated May 23, 1986 from Ms. Tarr to plaintiff Friedman which states: ""Here is the list 
of specifications for the senior photos for the coming year."" Neither of these letters appear to involve yearbook advertisements. "
62,1," Plaintiffs claim that the picketing was aimed at forcing them to replace their non-union carpentry subcontractor with 
subcontractors employing union carpenters."
62,2," HN1[
] Section 158(b) states, in pertinent part: It shall be an unfair labor practice for a labor organization or its agents -- (4)(i) to engage in, or to induce or encourage any individual employed by any person engaged in commerce or in an 
industry affecting commerce to engage in, a strike or a refusal in the course of his employment to use, manufacture, 
process, transport, or otherwise handle or work on any goods, articles, materials, or commodities or to perform any 
services; or (ii) to threaten, coerce, or restrain any person engaged in commerce or in an industry affecting commerce, 
where in either case an objective thereof is -- . . . . (B) forcing or requiring any person to cease using, selling, handling, transporting, or otherwise dealing in the products of 
any other producer, processor, or manufacturer, or to cease doing business with any other person. . . ."
62,3, Also known as § 10(l) of the National Labor Relations Act. 
