Page,Label,Text
26,1," Plaintiffs also assert a civil rights claim pursuant to 42 U.S.C. § 1983 claiming certain portions of the Illinois Supreme Court 
decisions violated procedural and substantive due process.  The Court has no jurisdiction to entertain this claim.  Rooker v. 
Fidelity Trust Co., 263 U.S. 413, 68 L. Ed. 362, 44 S. Ct. 149 (1923); Louis Ender Inc. v. General Foods Corp., 467 F.2d 327 
(2nd Cir. 1972); Sarelas v. Sheehan, 326 F.2d 490 (7th Cir. 1963). As explained in Adkins v. Underwood, 370 F. Supp. 510, 
514-15 (N.D. Ill. 1974): ""While HN1[
] lower federal courts were given certain power in the Judiciary Act of 1789, they were not given any power 
to directly review cases from state courts, and they have not been given such power since that time . . . .  Only the 
Supreme Court is authorized to review on direct appeal the decision of state courts.  From the beginning this country has 
had two essentially separate legal systems.  Each system, federal and state, proceeds independently of the other with 
ultimate review in the United States Supreme Court of federal questions raised in either system. ""Even HN2[
] if a state court decision is constitutionally wrong, that does not make the judgment void, it merely leaves it 
open to reversal or modification in an appropriate and timely appellate proceeding.  Unless and until so reversed or 
modified, it would be an effective and conclusive adjudication.  Under the legislation of Congress, no court of the United 
States other than the United States Supreme Court can entertain a proceeding to reverse or modify a state court judgment 
which is in error."""
26,2," The motion for preliminary injunction only sought relief for Mr. Stoner and Stoner Investments, not Lektro-Vend Corporation.  It 
is clear, however, that the hearing litigated the interests of all three plaintiffs and that Vendo acquiesced in this procedure.  
Plaintiffs' motion to amend the motion to include Lektro-Vend is therefore granted. "
27,3," Federal Trade Commission approval was required before Vendo could purchase the Stoner vending machine interests.  
Apparently this was accomplished by misrepresenting to the Commission that Stoner Manufacturing and Vendo were not actual 
or potential competitors. The record demonstrates that at the least Vendo was a potential competitor of Stoner Manufacturing. "
28,4," The final Illinois Supreme Court opinion makes such a review imperative.  The Illinois court expressly refused to consider the 
allegations that the state proceedings were part of an anticompetitive scheme.  Plaintiffs, having never had a trial on this issue, 
must be heard in the only forum now available. "
32,5," The findings contained herein are interlocutory in nature necessarily based on an incomplete record.  Of course, a complete 
trial specifically directed to the issues in this case might produce evidence requiring a different or more limited result. "
41,*," Briefs of amici curiae urging reversal were filed by Gerard C. Smetana, Lawrence D. Ehrlich, Jerry Kronenberg, and Milton 
Smith for the Chamber of Commerce of the United States; by Vincent J. Apruzzese, Francis A. Mastro, and William L. Keller for "
42,," the Associated General Contractors of America et al.; and by Kenneth C. McGuiness and Robert E. Williams for the Air-
Conditioning and Refrigeration Institute et al. Briefs of amici curiae urging affirmance were filed by Solicitor General Bork, Peter G. Nash, John S. Irving, Patrick Hardin, 
Norton J. Come, and Linda Sher for the National Labor Relations Board, and by J. Albert Woll, Laurence Gold, and Thomas E. 
Harris for the American Federation of Labor and Congress of Industrial Organizations. "
44,1," The primary effect of the agreement seems to have been to inhibit the union from offering any other employer a more favorable 
contract. When asked at trial whether another subcontractor could get an agreement on any different terms, Local 100's 
business agent answered: ""No. The agreement says that no one will be given a more favorable agreement. I couldn't, if I desired, as an agent, sign an 
agreement other than the ones in existence between the local contractors and the Local 100. .  .  .  .  . ""Q. I see. So that's - in other words, once you sign that contract with the Mechanical Contractors' Association, that sets the only 
type of agreement which your Union can enter into with any other mechanical contractors; is that correct, sir? ""A. That is true."" Tr. 45-46. "
45,2," There was no evidence that Local 100's organizing campaign was connected with any agreement with members of the 
multiemployer bargaining unit, and the only evidence of agreement among those subcontractors was the ""most favored nation"" 
clause in the collective-bargaining agreement. In fact, Connell has not argued the case on a theory of conspiracy between the 
union and unionized subcontractors. It has simply relied on the multiemployer agreement as a factor enhancing the restraint of 
trade implicit in the subcontracting agreement it signed."
45,3," Meat Cutters v. Jewel Tea Co., 381 U.S. 676, 684-688 (1965) (opinion of WHITE, J.); id., at 710 n. 18 (opinion of Goldberg, J.); 
cf.  Vaca v. Sipes, 386 U.S. 171, 176-188 (1967); Smith v. Evening News Assn., 371 U.S. 195 (1962)."
