Page,Label,Text
25,1," As Earl Kintner has explained: Coercion is the use of market leverage to force upon consumers items they would not otherwise have purchased. Since it is this 
exploitation of economic power that concerns the courts, coercion is an implicit requirement for an unlawful tie-in agreement. 
Traditionally, coercion has been inferred from the seller's economic power in the tying market. However, some courts, especially 
in private treble-damage suits, will not find an illegal tie-in unless the buyer is shown to have actually been compelled to 
purchase the tied product. A growing trend is to require a strict individual demonstration of coercion."
25,4," E. Kintner, Federal Practice and Procedure s 10.59, at 250 (1980) (footnotes omitted). "
26,2," Since the dismissal of plaintiff's antitrust count as to defendants is based solely on the insufficiency of plaintiff's allegations of 
an antitrust violation, I make no determination about the other arguments raised in defendants' motion. See, e.g., Motion of 
Desco and Dataco para. 6. Thus, if and when plaintiff files an amended complaint, these arguments may be raised by 
defendants in subsequent motions to dismiss. "
27,3," Given that the complaint is not, as it stands, a viable pleading, there is no present occasion to consider plaintiff's motion for 
class certification. "
34,1," Under the Lanham Act, 15 U.S.C. §§ 1051 et seq., once a trademarks' comes incontestable, the registration is ""conclusive 
evidence of the .. . exclusive rights to use the registered mark . . . in connection with [specified] goods or services"" subject to 
seven enumerated defenses.  15 U.S.C. § 1115(b). Among the defenses that an alleged infringer may raise are violation of the 
antitrust laws, 15 U.S.C. § 1115(b)(7), see infra at 7-9, or that the trademark is generic or a common descriptive name. See infra 
at 9-10. Proof of a defense to inconstestability extinguishes the presumption of exclusivity to use the registered mark. See 
generally Park ' N Fly Inc. v. Dollar Park and Fly, Inc.,     U.S.    , 105 S.Ct. 658 (1985). ""The registration is merely downgraded 
from 'conclusive' to ""prima facie evidence."" J. Gilson, Trademark Protect & Practice § 4.03[3] at 4-24.8. That is, there is a 
presumption that registration under the Lanham Act is merely prima facie evidence of the validity, ownership, and right to 
exclusive use of the trademark which may be rebutted by an alleged infringer. See id. at § 4.04. "
36,2," The gist of Kar-Rite's §§ 1 and 2 claims against the patent are contained in § § 49 and 65 of Counterclaim Two. Paragraph 49 
of Counterclaim One, realleged in § 64 of Counterclaim Two, alleges the plaintiff has ""unclean hands"" because it is ""enforcing 
what it knows to be an invalid patent, [and] is in violation of the Anti Trust sic laws of the United States and the Anti Trust [sic] 
laws of the State of Illinois."" In § 65, Kar-Rite states that its air current deflector does not infringe plaintiffs patent and that: plaintiff's accusations of alleged infringement have been recklessly made, and plaintiff's demands that defendant cease and 
desist from making and selling its air current deflector shield under the threat of litigation and enforcement of [plaintiff's patent] 
was, and is, an overt act of unfair competition and an intentional attempt to unreasonably restrain trade in interstate commerce 
and unlawfully injure a competitor by wrongfully asserting a patent that is invalid, unenforceable and non-infringed."
36,3," In its memorandum Kar-Rite raises a new allegation regarding its contention that plaintiff's enforcement of its trademark rights 
violates § 2 of the Sherman Act. Kar-Rite argues that, because plaintiff has sued three of eight ""competitors"" for trademark 
infringement, this is evidence of its attempt to monopolize ""the market."" See Defendant's Memorandum in Opposition to Plaintiffs 
Motion for Judgment on the Pleadings at 4-5. "
37,4," In addition, the fact that a trademark has become generic since registration will subject it to cancellation.  15 U.S.C. § 1064; 
Park 'N Fly, supra, 105 S.Ct. at 662. "
40,1," These sales divisions are located in Houston, Texas; Kansas City, Missouri; and Charlotte, North Carolina. "
41,2," The Agreement called for HSD to notify Acme at least thirty days prior to the contract's expiration, December 31, 1981. It is 
undisputed that HSD failed to give such notice."
