Page,Label,Text
24,1," .  'Every contract, * * * in restraint of trade or commerce among the several States, * * * is hereby declared to be illegal * * *.'"
24,2," .  For summary of the history of the N.P. land grants see United States v. Northern Pacific Railway Co., 256 U.S. 51, 41 S.Ct. 
439, 65 L.Ed. 825 and United States v. Northern Pacific Railway Co., 311 U.S. 317, 61 S.Ct. 264, 85 L.Ed. 210."
24,3," .  A grazing lease: 'All shipments of livestock, wool, mutton or beef made by or for the lessee, destined for points on the line of 
the Northern Pacific Railway, or its connections, shall be shipped over the Northern Pacific Railway, whenever its freight rates do 
not exceed the rates over other lines.' A lease of coal lands: 'The lessee covenants that all coal removed from the premises as well as from adjacent lands now or 
hereafter controlled by it, as far as such coal is destined for rail shipment, and all incoming freight destined for use in the field of 
which the premises are a part, shall be shipped over the Northern Pacific Railway, provided its rates and service shall equal 
those of any competing line.' A timber contract or a contract for the sale of timberland: 'The purchaser agrees, as one of the material considerations of this 
contract, that rates being equal, he will ship via the Northern Pacific Railway all logs, poles, lumber and other products 
manufactured from the timber cut under this contract, or an equivalent quantity of lumber and other products manufactured from 
timber cur from lands not covered by this contract.  Such shipments shall be made from time to time in the ordinary course of 
business as the timber is manufactured.  Where the point of destination of the manufactured product is not on the line of the "
25,," Northern Pacific Railway, such shipments shall be routed to favor said railway with the longest haul, if the expense to the 
purchaser is not increased over the cost of shipment over another rail line.  The purchaser shall make monthly reports to the 
Railway Company of shipments under this provision and shall permit the Railway Company to examine his records at any 
convenient time or place for the purpose of verifying such reports.'"
25,4," .   Motion Picture Patents Co. v. Universal Film Mfg. Co., 1917, 243 U.S. 502, 37 S.Ct. 416, 61 L.Ed. 871; McBoyle v. United 
States, 1931, 283 U.S. 25, 27, 51 S.Ct. 340, 75 L.Ed. 816; International Business Machines Corp. v. United States, 1936, 298 
U.S. 131, 56 S.Ct. 701, 80 L.Ed. 1085; Leitch Mfg. Co. v. Barber Co., 1937, 302 U.S. 458, 58 S.Ct. 288, 82 L.Ed. 371; Interstate 
Circuit, Inc., v. United States, 1939, 306 U.S. 208, 59 S.Ct. 467, 83 L.Ed. 610; Ethyl Gasoline Corp. v. United States, 1940, 309 
U.S. 436, 60 S.Ct. 618, 84 L.Ed. 852; Morton Salt Co. v. G. S. Suppiger Co., 1942, 314 U.S. 488, 62 S.Ct. 402, 86 L.Ed. 363; B. 
B. Chemical Co. v. Ellis, 1942, 314 U.S. 495, 62 S.Ct. 406, 86 L.Ed. 367; United States v. Masonite Corp., 1942, 316 U.S. 265, 
62 S.Ct. 1070, 86 L.Ed. 1461; Mercoid Corp. v. Mid-Continent Investment Co., 1944, 320 U.S. 661, 64 S.Ct. 268, 88 L.Ed. 376; 
Mercoid Corp v. Minneapolis Honeywell Regulator Co., 1944, 320 U.S. 680, 64 S.Ct. 278, 88 L.Ed. 396; Hartford Empire Co. v. 
United States, 1945, 323 U.S. 386, 65 S.Ct. 373, 89 L.Ed. 322; Associated Press v. United States, 1945, 326 U.S. 1, 65 S.Ct. 
1416, 89 L.Ed. 2013; International Salt Co. v. United States, 1947, 332 U.S. 392, 68 S.Ct. 12, 92 L.Ed. 20; United States v. 
Griffith, 1948, 334 U.S. 100, 68 S.Ct. 941, 92 L.Ed. 1236; United States v. Paramount Pictures, Inc., 1948, 334 U.S. 131, 68 
S.Ct. 915, 92 L.Ed. 1260; Times-Picayune Publishing Co. v. United States, 1953, 345 U.S. 594, 73 S.Ct. 872, 97 L.Ed. 1277. "
26,5," .  Existence of the necessary tying elements was not found in the Times-Picayune case.  If in that case defendant newspaper 
publisher had required by contract provision the purchasers of advertising space to subscribe to defendant's papers, prices and 
service being equal to that of competing papers, with substantiality satisfied, the illegality per se of the requirement could hardly 
be doubted. The postulated situation is more analogous to the present case than the facts found in Times-Picayune. "
27,6," .  By their Responses to Plaintiff's Request for Admissions under Rule 36, filed January 14, 1952, defendants admitted the 
existence of the following leases containing traffic clauses, all valid and subsisting as of 1949, the year in which suit was 
commenced: (1) At least 1,000 leases involving more than 1,000,000 acres of grazing lands.  (See Response to Request IV.) (2) At least 16 leases of iron ore land, covering 5,261 acres. (See Response to Request VII.) (3) At least 2 leases of coal lands.  (See Response to Request VI.) (4) At least 19 oil and gas permits or leases, covering 135,000 acres of land. (See Response to Request V.) In addition, defendants admit the existence of the following contracts for the sale of timber or timberland subject to traffic 
clauses: (1) Out of 75 contracts for the sale of timberland, involving over 2,000,000 acres of land and over 21,000,000,000 board feet of 
timber, at least 42 of such contracts were subject to traffic clauses.  (See Response to Request I and Exhibit A.) (2) Out of 210 timber contracts, involving more than 390,000 acres of land and more than 6,000,000,000 board feet of timber, at 
least 157 of such contracts included traffic clauses.  (See Response to Request II and Exhibit B.)"
27,7," .  'The common core of the adjudicated unlawful tying arrangements is the forced purchase of a second distinct commodity with 
the desired purchase of a dominant 'tying' product, resulting in economic harm to competition in the 'tied' market. * * *' Times-
Picayune v. United States, supra. "
62,1," Claim 2 is for 'The method of producing moire pattern effects in fabrics according to Claim 1 in which the fabrics are moistened 
with liquids of different viscosity.'"
62,2," The other claims are as follows: '2. The method of producing moire pattern effects on fabrics comprising moistening the fabrics within confined pattern areas with 
liquids having different viscosities while applying tension to the same, drying the fabrics while thus maintaining the tension, 
doubling the thus treated fabrics and applying heat and pressure to produce the finished moire effect. '3. The method of producing moire pattern effects on fabrics comprising moistening the fabrics within confined pattern areas with 
aqueous solutions while applying tension to the same, drying the fabrics while maintaining the tension, doubling the thus treated 
fabrics and applying heat and pressure to produce the finished moire effect. "
63,," '4. The method of producing moire pattern effects on fabrics comprising moistening the fabrics within confined pattern areas with 
organic liquids while applying tension to the same, drying the fabrics while maintaining the tension, doubling the thus treated 
fabrics and applying heat and pressure to produce the finished moire effect. '5. The method of producing moire pattern effects on fabrics comprising moistening the fabrics within confined pattern areas with 
colored liquids while applying tension to the same, drying the fabrics while maintaining the tension, doubling the thus treated 
fabrics and applying heat and pressure to produce the finished moire effect.' "
66,3," See for example Morton Salt v. G. S. Suppiger Co., 1942, 314 U.S. 488, 493 --  494, 62 S.Ct. 402, 86 L.Ed. 363; B.B. 
Chemical Co. v. Ellis, 314 U.S. 495, 498, 62 S.Ct. 406, 86 L.Ed. 367; Standard Register Co. v. American Sales Book Co., 2 Cir., 
1945, 148 F.2d 612, 614; Sylvania Industrial Corp. v. Visking Corp., 4 Cir., 1943, 132 F.2d 947; Georgia-Pacific Plywood Co. v. 
United States Plywood Corp., D.C.S.D.N.Y.1956, 139 F.Supp. 234; Toulmin, Handbook of Patents, p. 569, Section 667.  Cf.  
Westinghouse Elec. Corp. v. Bulldog Electric Prod. Corp., 4 Cir., 1950, 179 F.2d 139; Dole Refrigerating Co. v. Kold-Hold Mfg. 
Co., 6 Cir., 1950, 185 F.2d 809, and Chamberlin v. Clark Bros., D.C.S.D.Cal.1951, 96 F.Supp. 498."
66,4," The court below in its opinion, reported at 105 F.Supp. 372, decided on motion to dismiss the complaint, that the patent 
monopoly had been misused by Newburgh in violation of the antitrust law.  The motion was based on the testimony contained 
in the deposition of September 17, 1951 of Hans Holterhoff, the Treasurer of Newburgh.  Mr. Holterhoff, the son of August 
Holterhoff, the inventor of the process, stated: 'Where the pricing of each process of moires is concerned, they (the licensees) 
must abide by a minimum price list which is established by our firm.' The license agreements themselves have not been 
introduced in the record."
66,5," The court below on the motion to dismiss assumed the validity of both patents in issue.  Our holding that Patent No --  145 is 
valid places the case in the same posture in this court on the issue of antitrust law violation as it was in the court below."
66,6," See the finding of the court below, 105 F.Supp. at page 374. "
67,7," This figure represented substantially all manufacturers of wrinkle finishes in the United States.  United States v. New Wrinkle, 
Inc., 342 U.S. at page 374, 72 S.Ct. at page 351. "
68,8," The Supreme Court said in the New Wrinkle case, HN6[
] 'Patents give no protection from the prohibitions of the Sherman 
Act to such activities (patent license contracts), when the licenses are used, as here, in the scheme to restrain.' Supra note 7, 
342 U.S. at page 378, 72 S.Ct. at page 353. "
70,1," .  '(a) A final judgment or decree heretofore or hereafter rendered in any civil or criminal proceeding brought by or on behalf of 
the United States under the antitrust laws to the effect that a defendant has violated said laws shall be prima facie evidence 
against such defendant in any action or proceeding brought by any other party against such defendant under said laws or by the 
United States under section 15a of this title, as to all matters respecting which said judgment or decree would be an estoppel as 
between the parties thereto: Provided, That this section shall not apply to consent judgments or decrees entered before any 
testimony has been taken or to judgments or decrees entered in actions under section 15a of this title.' "
73,1," .  Section 3 has been referred to in Supreme Court dicta as though it were a statute under which a private suit for treble 
damages could be maintained.  Bruce's Juices, Inc., v. American Can Co., 330 U.S. 743, 750, 67 S.Ct. 1015, 91 L.Ed. 1219, and 
Moore v. Mead's Fine Bread Co., 348 U.S. 115, 117, 75 S.Ct. 148, 99 L.Ed. 145. However, in neither of these cases was the 
private right to sue under Section 3 in issue. "
85,1," Actually it did not correctly interpret the Harrison case.  See footnote 1 of Chief Judge Biggs' dissenting opinion in the Melrose 
case, supra . "
96,1," .  Complaint, P's 6, 9, 10, 11, 13 and 16. "
97,2," .  Complaint, P's 6 though 16."
97,3," .  Complaint, P's 7, 8, 11 and 15."
97,4," .  104 U. of Pa.L.Rev. 252, 254 (1955)."
97,5," .   310 U.S. 469, 503, 60 S.Ct. 982, 84 L.Ed. 1311."
97,6," .  Minutes of court, January 9, 1956: "
98,, 'Amended complaint to be submitted within 20 days.'
98,7," .  F.R.C.P. 15(a); Canister Co. v. Leahy, 3 Cir., 1951, 191 F.2d 255. "
101,1," Judge FRANK heard arguments on this appeal and wrote a memorandum supporting his tentative vote for reversal, but died 
before he could prepare an opinion. Judge WATERMAN was then invited to, and consented to, serve as the third member of the 
panel."
101,2," We use the terms which seem to be current, viz., 'fair trade,' as opposed to 'free trade.' "
103,3," ' HN3[
] § 45. Unfair methods of competition unlawful; prevention by Commission '(a)(1) * * * '(2) Nothing contained in this section or in any of the Antitrust Acts shall render unlawful any contracts or agreements prescribing 
minimum or stipulated prices, or requiring a vendee to enter into contracts or agreements prescribing minimum or stipulated 
prices, for the resale of a commodity which bears, or the label or container of which bears, the trade-mark, brand, or name of the 
producer or distributor of such commodity and which is in free and open competition with commodities of the same general class 
produced or distributed by others, when contracts or agreements of that description are lawful as applied to intrastate 
transactions under any statute, law, or public policy now or hereafter in effect in any State, Territory, or the District of Columbia 
in which such resale is to be made, or to which the commodity is to be transported for such resale. '(3) Nothing contained in this section or in any of the Antitrust Acts shall render unlawful the exercise or the enforcement of any 
right or right of action created by any statute, law, or public policy now or hereafter in effect in any State, Territory, or the District 
of Columbia, which in substance provides that willfully and knowingly advertising, offering for sale, or selling any commodity at 
less than the price or prices prescribed in such contracts or agreements whether the person so advertising, offering for sale, or 
selling is or is not a party to such a contract or agreement, is unfair competition and is actionable at the suit of any person 
damaged thereby.'"
103,4," Its weakness from a realistic point of view is highlighted by the fact that here more than two-thirds of defendant's sales were 
made over the counter in its extensive three-story store in the District, while the remaining or mail-order sales were by no means 
limited to New York customers; witness the two federal cases in Maryland that we have cited which also involve this defendant. "
104,5," ' HN6[
] § 369-b. Unfair competition defined and made actionable 'Wilfully and knowingly advertising, offering for sale or selling any commodity at less than the price stipulated in any contract 
entered into pursuant to the provision of section three hundred sixty-nine-a, whether the person so advertising, offering for sale 
or selling is or is not a party to such contract, is unfair competition and is actionable at the suit of any person damaged thereby.' "
105,6," Florida is one of the twelve states where resale price maintenance legislation has been declared invalid either in whole or in 
part by the state courts. See 1 CCH Trade Reg.Rep. P3,003; Sievert, ""Fair Trade' Tottering, But Hope Still Lingers,' N.Y. World-
Telegram and Sun, Feb. 22, 1957."
105,7," HN9[
] 'The parties may elect between the different systems of law, which the law would construe as competing systems; but 
they cannot elect the law of any other jurisdiction.' 6 Page, Law of Contracts § 3571. 'The courts have * * * generally confined the 
parties in their choice of law either to the law of the place of making or to the law of the place of performance.' 2 Beale, Conflict 
of Laws 1081. 'It is almost universally held that the parties, in exercising the power to select the jurisdiction whose law they 
intend to have control the obligations, rights, and duties under their contract, must act in good faith and with no purpose of 
evasion or of avoiding some provision of the law of the place of making.' Owens v. Hagenbeck-Wallace Shows Co., 58 R.I. 162, 
192 A. 158, 164, 112 A.L.R. 113. See also E. Gerli & Co. v. Cunard S.S. Co., 2 Cir., 48 F.2d 115; Brierley v. Commercial Credit 
Co., 3 Cir., 43 F.2d 730, certiorari denied 282 U.S. 897, 51 S.Ct. 182, 75 L.Ed. 790; Palmer v. Chamberlin, 5 Cir., 191 F.2d 532, "
106,536," , 27 A.L.R.2d 416; Duskin v. Pennsylvania-Central Airlines Corp., 6 Cir., 167 F.2d 727, 730, certiorari denied Pennsylvania-
Central Airlines v. Duskin, 335 U.S. 829, 69 S.Ct. 56, 93 L.Ed. 382; In re Sik's Estate, 205 Misc. 715, 129 N.Y.S.2d 134; 
Annotation, Validity and effect of stipulation in contract to the effect that it shall be governed by the law of a particular state which 
is neither the place where the contract is made nor the place where it is to be performed, 112 A.L.R. 124. "
107,1," This phrase was separable from the provisions of the Cole Amendment providing for a federal cause of action. Being so 
separable, it could easily have been inserted in the McGuire Act which leaves enforcement to the several states. It is a fair 
conclusion, therefore, that in situations where the transaction is in interstate commerce Congress did not intend to permit the 
state in which the goods are delivered to be able to enforce its local resale price maintenance statute. "
109,1," Masters Mail Order of Washington, D.C. did most of its business in across the counter sales, but I think that that is immaterial 
to the issues before us since our concern is only with the substantial mail-order sales to the New York market."
109,2," Stress on title passage seems to me to be particularly unfortunate for that would allow even a wholly in-state retailer to evade 
his state's fair trade law when selling to an out-of-state consumer by merely arranging that title pass in a free-trade state with 
some relevant contacts."
109,3," Bissell Carpet Sweeper Co. v. Masters Mail Order Co. of Washington, D.C., D.C.Md.1956, 140 F.Supp. 165, affirmed 4 Cir., 
1957, 240 F.2d 684, Does not seem to me to be persuasive authority for a contrary result as to the McGuire Act since that dealt 
primarily with the Maryland statute. Nor is the decision of much assistance in construing the Feld-Crawford Act, for despite the 
similarity of language between the Maryland and New York acts, the New York legislature and the New York courts have already 
firmly indicated an intent to protect the home market as much as possible. See Raxor Corp. v. Goody, 1954, 307 N.Y. 229, 120 
N.E.2d 802 certiorari denied, 1954, 348 U.S. 863, 75 S.Ct. 88, 99 L.Ed. 680 and Eastman Kodak Co. v. Masters, Inc., Sup.1956, 
153 N.Y.S.2d 433. Moreover, in Bissell we do not have the many contacts by the seller with the fair trade state which make the 
transactions before us sales in New York for all practical purposes. "
113,1," Indicative of the wide acceptance of the mark and its identification with the plaintiff's product is the fact that in one of the last 
scenes of the play 'No Time For Sergeants', which had over a year's run in New York and is now presented under the auspices 
of the Theatre Guild by traveling companies throughout the country, one of the high-ranking officers asks, 'Who has the 
Dramamine?' "
116,2," The Fair Trade Agreement called 'Manufacturer-Wholesaler Contract' contained these clauses: 'Whereas, the Manufacturer is the producer or the distributor of various commodities and the Wholesaler is engaged in the sale 
of such commodities at wholesale in various states which have enacted fair trade acts, and the Manufacturer and the Wholesaler 
desire to avail themselves of the provisions of such fair trade acts and of the fair trade acts of such other states as shall enact 
such statutes; 'Now, Therefore, in consideration of the premises, and the mutual benefits and obligations accruing to and assumed by the 
parties hereto from and by the execution and delivery of this agreement, the parties hereto agree as follows: * * * '2. The Wholesaler will not (except as specifically permitted by statute) directly or indirectly, advertise, offer for sale or sell any of 
the Products to any buyer in any state in which at the time of such sale a fair trade act shall be in effect at less than the minimum 
wholesale selling price at that time stipulated therefor in such state by the Manufacturer. '3. The minimum wholesale selling prices stipulated by the Manufacturer for the Products in various states are those now or 
hereafter designated in Schedule A plus, in each sale, the amount of all sales and excise taxes applicable to such sale. "
117,," 'The Manufacturer, at any time and from time to time by written notice given to the Wholesaler as hereinafter provided, may (a) 
eliminate one or more Products from Schedule A; (b) add one or more Products to Schedule A and stipulate minimum wholesale 
selling prices therefore; and/or (c) change the minimum wholesale selling price of any one or more of the Products. 'Each elimination from and each addition to Schedule A and each change in any minimum wholesale selling price, including 
each such change made pursuant to Article 4 of this agreement, shall be effective at the opening of business on the date 
specified in the notice thereof, and such notice (which may take the form of a revised Schedule A which specifies its effective 
date) shall be mailed so that, in the ordinary course of the mails, it will be received by the Wholesaler before the date so 
specified. '4. In the event that, pursuant to any agreement similar to this one, the Manufacturer shall stipulate a minimum wholesale selling 
price for any of the Products in any given state which shall be different from the minimum wholesale selling price at the time 
stipulated for such products in such state under this agreement, the Manufacturer will give prompt written notice of such fact to 
the Wholesaler and such different minimum wholesale selling price shall be effective under this agreement as provided in Article 
3 hereof.'"
117,3," The general form of agreement entitled 'Manufacturer-Wholesaler Agreement' and entered into between Searle and the 
wholesale druggists in the Los Angeles area contained this clause relating to drop shipments: '7. We will allow you a handling discount of 10% (based upon our quotation) on drop shipments of Searle Tablets in Bulk 
Packages Only to any accredited hospital, physician or established clinic which orders such shipments through you. In the case 
of institutions which are city, county or state controlled, this handling discount arrangement extends to drop shipments of Any 
Searle Item or Package Size. Under no circumstances will we allow a handling discount on Federal Government business.' "
129,1, 15 U.S.C.A.  §§ 1-7.
129,2," See the writer's article, Competition, Real or Soft, 1952, 14 F.R.D. 199, 201-202."
129,3," 15 U.S.C.A.  §§ 12-13, 14-21, 22-27, 44."
