Category,Content
LexisNexis® Headnotes,Antitrust & Trade Law > Exemptions & Immunities > Collectives & Cooperatives > Clayton Act
LexisNexis® Headnotes,Antitrust & Trade Law > Clayton Act > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Clayton Act > Remedies > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Clayton Act > Remedies > Damages
LexisNexis® Headnotes,Antitrust & Trade Law > Regulated Practices > Private Actions > Prioritizing Resources & Organization for
LexisNexis® Headnotes,Antitrust & Trade Law > ... > Private Actions > Standing > General Overview
HN1,Antitrust & Trade Law > ... > Per Se Rule & Rule of Reason > Practices Governed by Per Se Rule > Boycotts
HN1,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > General
HN1,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > Price Fixing
HN1,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > Sherman
HN1,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General
HN1,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > Per Se
HN2,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General
HN3,Antitrust & Trade Law > Sherman Act > Scope > Monopolization Offenses
HN3,Criminal Law & Procedure > ... > Inchoate Crimes > Attempt > Elements
HN3,Antitrust & Trade Law > Regulated Practices > Monopolies & Monopolization > General Overview
HN3,Antitrust & Trade Law > ... > Monopolies & Monopolization > Actual Monopolization > General Overview
HN3,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > General Overview
HN3,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > Sherman Act
HN3,Antitrust & Trade Law > ... > Monopolies & Monopolization > Conspiracy to Monopolize > General Overview
HN3,Antitrust & Trade Law > ... > Monopolies & Monopolization > Conspiracy to Monopolize > Elements
HN3,Antitrust & Trade Law > ... > Monopolies & Monopolization > Conspiracy to Monopolize > Sherman Act
HN3,Antitrust & Trade Law > Sherman Act > Scope > General Overview
HN3,Criminal Law & Procedure > ... > Inchoate Crimes > Attempt > General Overview
HN3,Criminal Law & Procedure > ... > Acts & Mental States > Mens Rea > Willfulness
HN4,Civil Procedure > Special Proceedings > Class Actions > Certification of Classes
HN4,Civil Procedure > ... > Class Actions > Class Members > Named Members
HN4,Civil Procedure > ... > Class Actions > Prerequisites for Class Action > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Regulated Practices > Market Definition > Relevant Market
LexisNexis® Headnotes,"Energy & Utilities Law > Oil, Gas & Mineral Interests > Purchase Contracts > Preference & Priority Customers"
LexisNexis® Headnotes,Antitrust & Trade Law > Regulated Practices > Market Definition > General Overview
HN1,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN2,Antitrust & Trade Law > ... > Actual Monopolization > Anticompetitive & Predatory Practices > General
HN2,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN3,Antitrust & Trade Law > ... > Actual Monopolization > Anticompetitive & Predatory Practices > General
HN3,Antitrust & Trade Law > Regulated Practices > Price Discrimination > General Overview
HN3,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
LexisNexis® Headnotes,Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
LexisNexis® Headnotes,Antitrust & Trade Law > Regulated Practices > Monopolies & Monopolization > General Overview
LexisNexis® Headnotes,Civil Procedure > Judgments > Summary Judgment > General Overview
LexisNexis® Headnotes,Civil Procedure > ... > Summary Judgment > Opposing Materials > General Overview
LexisNexis® Headnotes,Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
LexisNexis® Headnotes,Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Appropriateness
LexisNexis® Headnotes,Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Genuine Disputes
LexisNexis® Headnotes,Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Legal Entitlement
LexisNexis® Headnotes,Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Materiality of Facts
HN1,Antitrust & Trade Law > ... > Monopolies & Monopolization > Actual Monopolization > General Overview
HN1,Business & Corporate Compliance > ... > Types of Commercial Transactions > Sales of Goods > General
HN1,Mergers & Acquisitions Law > Antitrust > Horizontal Mergers
HN1,Mergers & Acquisitions Law > Antitrust > General Overview
HN2,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > General Overview
HN2,Criminal Law & Procedure > ... > Acts & Mental States > Mens Rea > Specific Intent
HN3,Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
HN3,Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
HN4,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Tying Arrangements > General Overview
HN5,Antitrust & Trade Law > Sherman Act > Claims
HN5,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Exclusive & Reciprocal Dealing > General
HN5,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Exclusive & Reciprocal Dealing > Exclusive
HN5,Antitrust & Trade Law > Sherman Act > General Overview
HN5,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > Per Se
HN6,Antitrust & Trade Law > Sherman Act > General Overview
HN6,Torts > Vicarious Liability > Corporations > General Overview
LexisNexis® Headnotes,Civil Procedure > Appeals > Standards of Review > General Overview
HN1,Civil Procedure > ... > Jury Trials > Verdicts > General Overview
HN2,Civil Procedure > ... > Jury Trials > Verdicts > General Overview
HN3,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview
HN3,Energy & Utilities Law > Antitrust Issues > General Overview
HN3,Energy & Utilities Law > Utility Companies > Rates > General Overview
HN4,Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview
HN4,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview
HN5,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > General Overview
HN5,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview
HN6,Civil Procedure > ... > Jury Trials > Jury Instructions > General Overview
HN6,Civil Procedure > Appeals > Standards of Review
HN7,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > General Overview
HN7,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview
HN7,Antitrust & Trade Law > Sherman Act > General Overview
HN8,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > General Overview
HN8,Constitutional Law > Bill of Rights > General Overview
HN8,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview
HN9,Administrative Law > ... > Evidence > Admissibility of Evidence > Hearsay
HN9,Business & Corporate Law > ... > Duties & Liabilities > Causes of Action & Remedies > Burdens of Proof
HN9,Evidence > ... > Exemptions > Statements by Party Opponents > Vicarious Statements
HN9,Evidence > ... > Hearsay > Exemptions > General Overview
HN9,Evidence > ... > Exemptions > Statements by Party Opponents > General Overview
HN9,Evidence > ... > Statements as Evidence > Hearsay > Hearsay Within Hearsay
HN10,Evidence > ... > Statements as Evidence > Hearsay > General Overview
HN11,Antitrust & Trade Law > Exemptions & Immunities > Filed Rate Doctrine > Common Carriers
HN11,Energy & Utilities Law > Utility Companies > Rates > General Overview
HN11,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview
HN12,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > General Overview
HN12,Torts > ... > Elements > Causation > General Overview
HN12,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview
HN13,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN14,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN15,Antitrust & Trade Law > ... > Private Actions > Costs & Attorney Fees > General Overview
HN15,Governments > Courts > Court Personnel
HN16,Civil Procedure > Sanctions > General Overview
