Category,Content
LexisNexis® Headnotes,Education Law > ... > Racial Discrimination > Desegregation > Faculty & Staff
LexisNexis® Headnotes,Education Law > ... > Racial Discrimination > Desegregation > Racial Imbalances
LexisNexis® Headnotes,Education Law > ... > Racial Discrimination > Desegregation > Remedies
HN1,Education Law > ... > Racial Discrimination > Desegregation > Racial Imbalances
HN1,Evidence > Burdens of Proof > General Overview
HN1,Education Law > ... > Racial Discrimination > Desegregation > Faculty & Staff
HN1,Evidence > Inferences & Presumptions > General Overview
HN2,Education Law > ... > Racial Discrimination > Desegregation > De Jure Segregation
HN2,Evidence > Burdens of Proof > General Overview
HN2,Education Law > ... > Racial Discrimination > Desegregation > Racial Imbalances
HN3,Education Law > ... > Racial Discrimination > Desegregation > Remedies
HN3,Evidence > Burdens of Proof > General Overview
HN4,Education Law > ... > Racial Discrimination > Desegregation > Remedies
HN5,Civil Procedure > Preliminary Considerations > Equity > General Overview
HN5,Education Law > ... > Racial Discrimination > Desegregation > Remedies
HN6,Education Law > ... > Racial Discrimination > Desegregation > Facilities Selection
HN6,Evidence > Burdens of Proof > General Overview
HN7,Antitrust & Trade Law > ... > Monopolies & Monopolization > Actual Monopolization > General Overview
HN7,Civil Procedure > Remedies > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Sherman Act > General Overview
LexisNexis® Headnotes,Civil Procedure > ... > Justiciability > Standing > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Clayton Act > General Overview
HN1,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Horizontal Refusals to Deal > General
HN1,Antitrust & Trade Law > Sherman Act > General Overview
LexisNexis® Headnotes,Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions
LexisNexis® Headnotes,Labor & Employment Law > Collective Bargaining & Labor Relations > Federal Preemption > Primacy of Labor
LexisNexis® Headnotes,Civil Procedure > Remedies > Injunctions > General Overview
HN1,Civil Procedure > ... > Discovery > Methods of Discovery > Stipulations
HN2,Civil Procedure > Preliminary Considerations > Equity > Adequate Remedy at Law
HN2,Civil Procedure > Preliminary Considerations > Equity > Irreparable Injury
HN2,Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions
HN2,Evidence > Burdens of Proof > General Overview
HN3,Antitrust & Trade Law > Clayton Act > Remedies > Injunctions
HN3,Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions
HN3,Antitrust & Trade Law > Clayton Act > General Overview
HN3,Antitrust & Trade Law > Clayton Act > Remedies > General Overview
HN4,Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions
HN5,Antitrust & Trade Law > Regulated Industries > Sports > Football
HN5,Antitrust & Trade Law > Regulated Industries > Sports > General Overview
HN6,Antitrust & Trade Law > ... > Per Se Rule & Rule of Reason > Practices Governed by Per Se Rule > Boycotts
HN6,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General
HN7,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General
HN8,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General
HN9,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > General Overview
HN9,Antitrust & Trade Law > Sherman Act > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Regulated Practices > Price Discrimination > Buyer Liability
LexisNexis® Headnotes,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN1,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
HN2,Antitrust & Trade Law > ... > Price Discrimination > Defenses > Cost Justification Defense
HN2,Criminal Law & Procedure > Defenses > General Overview
HN2,Antitrust & Trade Law > ... > Price Discrimination > Defenses > General Overview
HN2,Antitrust & Trade Law > ... > Price Discrimination > Defenses > Meeting Competition Defense
HN2,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN2,Antitrust & Trade Law > Robinson-Patman Act > Claims
HN2,Antitrust & Trade Law > Robinson-Patman Act > Defenses
HN2,Antitrust & Trade Law > Sherman Act > Defenses
HN3,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN4,Antitrust & Trade Law > Regulated Practices > Price Discrimination > Buyer Liability
HN4,Criminal Law & Procedure > Defenses > General Overview
HN5,Antitrust & Trade Law > ... > Price Discrimination > Defenses > General Overview
HN6,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN6,Antitrust & Trade Law > Regulated Practices > Price Discrimination > Promotional Allowances & Services
HN7,Antitrust & Trade Law > Sherman Act > General Overview
HN8,Antitrust & Trade Law > Robinson-Patman Act > Defenses
HN8,Antitrust & Trade Law > Clayton Act > Defenses
HN8,Antitrust & Trade Law > Regulated Practices > Price Discrimination > Buyer Liability
HN8,Antitrust & Trade Law > ... > Price Discrimination > Defenses > General Overview
HN8,Antitrust & Trade Law > ... > Price Discrimination > Defenses > Meeting Competition Defense
HN8,Antitrust & Trade Law > Robinson-Patman Act > Claims
HN8,Antitrust & Trade Law > Sherman Act > Defenses
HN9,Antitrust & Trade Law > Sherman Act > Defenses
HN9,Antitrust & Trade Law > Clayton Act > Defenses
HN9,Antitrust & Trade Law > ... > Price Discrimination > Defenses > General Overview
HN9,Antitrust & Trade Law > ... > Price Discrimination > Defenses > Meeting Competition Defense
HN9,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN9,Antitrust & Trade Law > Robinson-Patman Act > Claims
HN9,Antitrust & Trade Law > Robinson-Patman Act > Defenses
Headnotes,MONOPOLIES §36  > buyer's inducement of price discrimination -- effect of seller's meeting competition defense --
Headnotes,> Headnote:
Headnotes,MONOPOLIES §36  > price discrimination -- seller's defenses --  > Headnote:
Headnotes,MONOPOLIES §36  > price discrimination -- buyer's liability --  > Headnote:
LEdHN[3],MONOPOLIES §36  > price discrimination -- meeting competition defense --  > Headnote:
LEdHN[4],MONOPOLIES §36  > price discrimination -- seller's meeting competition defense -- buyer's inducing or receiving price
LEdHN[4],discrimination --  > Headnote:
LexisNexis® Headnotes,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN1,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN1,Governments > Legislation > Interpretation
HN1,Business & Corporate Compliance > ... > Industry Practices > Federal Regulations > Antitrust Regulations
HN2,Insurance Law > Contract Formation > General Overview
HN2,Insurance Law > Contract Formation
HN3,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN3,Insurance Law > Contract Formation > General Overview
HN4,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN4,Governments > Legislation > Enactment > Vetoes
HN4,Business & Corporate Compliance > ... > Industry Practices > Federal Regulations > Antitrust Regulations
HN4,Insurance Law > Industry Practices > General Overview
HN5,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN5,Business & Corporate Compliance > ... > Industry Practices > Federal Regulations > Antitrust Regulations
HN5,Insurance Law > Industry Practices > General Overview
HN6,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN7,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN8,Antitrust & Trade Law > Exemptions & Immunities > General Overview
HN8,Governments > Legislation > Interpretation
HN9,Antitrust & Trade Law > Exemptions & Immunities > Collectives & Cooperatives > Capper-Volstead Act
HN9,Business & Corporate Compliance > ... > Industry Practices > Federal Regulations > Antitrust Regulations
HN9,Antitrust & Trade Law > Exemptions & Immunities > Collectives & Cooperatives > General Overview
HN9,Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
HN9,Antitrust & Trade Law > Exemptions & Immunities > Exempt Cartels & Joint Ventures
Headnotes,"MONOPOLIES §29  > McCarran-Ferguson Act -- ""business of insurance"" -- exemption from federal antitrust laws -- agreements"
Headnotes,between insurer and pharmacies --  > Headnote:
Headnotes,COMMERCE §103(1)  >  STATUTES §163  > construction -- McCarran-Ferguson Act -- language --  > Headnote:
LEdHN[2],"MONOPOLIES §29  > McCarran-Ferguson Act -- exemption from federal antitrust laws -- ""business of insurance"" --"
LEdHN[2],> Headnote:
LEdHN[3],INSURANCE §46  > contract -- primary elements -- policyholder's risk --  > Headnote:
LEdHN[4],INSURANCE §1  > underwriting or spreading of risk -- indispensable characteristic --  > Headnote:
LEdHN[5],"COMMERCE §103(1)  > McCarran-Ferguson Act -- ""business of insurance"" -- agreement necessary for insurer's providing"
LEdHN[5],insurance --  > Headnote:
LEdHN[5],"COMMERCE §103(1)  > McCarran-Ferguson Act -- ""business of insurance"" -- acquisitions by insurer --  > Headnote:"
LEdHN[5],MONOPOLIES §7  > federal antitrust laws -- exemption -- construction --  > Headnote:
LEdHN[8],MONOPOLIES §46  > labor unions -- pattern bargaining --  > Headnote:
LEdHN[8],MONOPOLIES §9 > labor unions -- agreement for pattern bargaining --  > Headnote:
LexisNexis® Headnotes,Civil Procedure > Pleading & Practice > Pleadings > Impleader
LexisNexis® Headnotes,"Civil Procedure > ... > Responses > Defenses, Demurrers & Objections > Motions to Dismiss"
HN1,Antitrust & Trade Law > Regulated Practices > Private Actions > General Overview
HN1,Torts > ... > Multiple Defendants > Contribution > General Overview
HN2,Civil Procedure > ... > Federal & State Interrelationships > Federal Common Law > General Overview
HN2,Torts > ... > Multiple Defendants > Contribution > General Overview
HN2,Civil Procedure > Preliminary Considerations > Federal & State Interrelationships > General Overview
HN2,Torts > Procedural Matters > Multiple Defendants > General Overview
HN3,Torts > ... > Multiple Defendants > Contribution > General Overview
HN4,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN4,Torts > ... > Multiple Defendants > Contribution > General Overview
HN5,Securities Law > ... > Registration of Securities > False Registration Statements > Right to Contribution
HN5,Torts > ... > Multiple Defendants > Contribution > General Overview
HN5,Civil Procedure > Trials > Jury Trials > Province of Court & Jury
HN5,Securities Law > Civil Liability Considerations > Right to Contribution
HN6,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN6,Torts > ... > Multiple Defendants > Contribution > General Overview
HN7,Torts > ... > Multiple Defendants > Contribution > General Overview
HN8,Securities Law > ... > Securities Act Actions > Civil Liability > General Overview
HN8,Torts > ... > Multiple Defendants > Contribution > General Overview
HN9,Securities Law > ... > Securities Act Actions > Civil Liability > General Overview
HN9,Torts > ... > Multiple Defendants > Contribution > General Overview
HN10,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN10,Torts > ... > Multiple Defendants > Contribution > General Overview
HN11,Torts > ... > Commercial Interference > Business Relationships > General Overview
HN11,Torts > ... > Multiple Defendants > Contribution > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Robinson-Patman Act > Remedies > Damages
LexisNexis® Headnotes,Business & Corporate Law > Distributorships & Franchises > Remedies > Equitable Relief
LexisNexis® Headnotes,Antitrust & Trade Law > Robinson-Patman Act > General Overview
LexisNexis® Headnotes,Antitrust & Trade Law > Robinson-Patman Act > Claims
LexisNexis® Headnotes,Antitrust & Trade Law > Robinson-Patman Act > Jurisdiction
LexisNexis® Headnotes,Antitrust & Trade Law > Robinson-Patman Act > Remedies > General Overview
LexisNexis® Headnotes,Civil Procedure > ... > Jurisdiction > Jurisdictional Sources > General Overview
HN1,Civil Procedure > ... > Diversity Jurisdiction > Amount in Controversy > Determination
HN1,Constitutional Law > The Judiciary > Jurisdiction > Diversity Jurisdiction
HN1,Civil Procedure > ... > Jurisdiction > Jurisdictional Sources > General Overview
HN1,Civil Procedure > ... > Subject Matter Jurisdiction > Supplemental Jurisdiction > General Overview
HN2,Business & Corporate Compliance > ... > Contracts Law > Standards of Performance > Discharge &
HN2,Business & Corporate Law > ... > Remedies > Equitable Relief > Injunctions
HN2,Antitrust & Trade Law > Public Enforcement > State Civil Actions
HN2,Business & Corporate Law > Distributorships & Franchises > Termination > Good Cause
HN2,Business & Corporate Law > Distributorships & Franchises > Termination > Notice Requirements
HN3,Business & Corporate Compliance > ... > Contract Formation > Acceptance > General Overview
HN4,Antitrust & Trade Law > ... > Price Discrimination > Defenses > Cost Justification Defense
HN4,Antitrust & Trade Law > Regulated Practices > Price Discrimination > General Overview
HN4,Antitrust & Trade Law > Regulated Practices > Price Discrimination > Promotional Allowances & Services
HN4,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN4,Antitrust & Trade Law > Robinson-Patman Act > Defenses
HN5,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN6,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN7,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN8,Antitrust & Trade Law > ... > Price Discrimination > Competitive Injuries > General Overview
HN8,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN9,Antitrust & Trade Law > ... > Price Discrimination > Defenses > Cost Justification Defense
HN9,Antitrust & Trade Law > Clayton Act > Defenses
HN9,Antitrust & Trade Law > ... > Price Discrimination > Defenses > General Overview
HN9,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN9,Antitrust & Trade Law > Robinson-Patman Act > Defenses
HN10,Antitrust & Trade Law > Robinson-Patman Act > Remedies > Damages
HN10,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN10,Antitrust & Trade Law > Robinson-Patman Act > Remedies > General Overview
HN11,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN12,Antitrust & Trade Law > Robinson-Patman Act > Claims
HN12,Education Law > Administration & Operation > School Property > Competitive Bids
HN12,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN12,Antitrust & Trade Law > Robinson-Patman Act > Coverage > General Overview
HN13,Antitrust & Trade Law > Robinson-Patman Act > Claims
HN13,Antitrust & Trade Law > Robinson-Patman Act > General Overview
HN13,Antitrust & Trade Law > Robinson-Patman Act > Remedies > General Overview
HN13,Antitrust & Trade Law > Robinson-Patman Act > Remedies > Damages
HN13,Antitrust & Trade Law > Robinson-Patman Act > Remedies > Injunctions
LexisNexis® Headnotes,Public Health & Welfare Law > Healthcare > General Overview
LexisNexis® Headnotes,Public Health & Welfare Law > Social Security > Medicaid > General Overview
LexisNexis® Headnotes,Public Health & Welfare Law > Social Security > Medicare > General Overview
HN1,Public Health & Welfare Law > Social Security > Medicaid > General Overview
HN1,Public Health & Welfare Law > Social Security > Medicare > General Overview
