Page,Label,Text
5,*," Robert E. Cooper and Theodore B. Olson filed a brief for 
American Airlines, Inc., as amicus curiae urging reversal."
6,," provides the downhill skiing services at Highlands Mountain. 
Throughout this opinion we refer to both the respondent and 
its mountain as Highlands.
"
6,4," In 1958, Friedl Pfeiffer and Arthur Pfister began developing 
the ranches they owned at the base of Buttermilk Mountain 
into a third ski area.  Pfeiffer, a former Olympian, was the 
director of the ski school for Ski Co., and the runs he laid out 
were primarily for beginners and intermediate skiers. More 
advanced runs have since been developed.  The base area of 
Buttermilk is located approximately 2 1/4 miles from the village 
of Aspen.  Id., at 152, 1471-1472, 1526; Deposition of Paul 
Nitze 6-7."
6,5," In the early 1960's William Janss, a former ski racer, and his 
associates had acquired three ranches in the Snowmass 
Valley, and had secured Forest Service permits for a ski area.  
The developer sold the company holding the permits to Ski 
Co. to allow it to develop a downhill skiing facility for the 
project, leaving him to develop the land at the base of the site.  
A fairly balanced mountain was developed with a mixture of 
beginner, intermediate, and advanced runs.  Id., at 14-16; Tr. 
1475-1476.  The base area of Snowmass is eight miles from 
the village of Aspen."
6,6," Id., at 378-379, 638, 2040-2051, 2069-2070, 2078-2082."
6,7," Friedl Pfeiffer, one of the developers of Buttermilk, initiated 
the idea of an all-Aspen ticket at a luncheon with the owner of 
Highlands and the President of Ski Co.  Pfeiffer, a native of 
Austria, informed his competitors that ""'[in] St. Anton, we have 
a mountain that has three different lift companies -- lifts owned 
by three different lift companies. . . .  We sell a ticket that is"
6,1," The statute provides, in relevant part: HN1[
] ""Every person who shall monopolize, or attempt to 
monopolize, or combine or conspire with any other person or 
persons, to monopolize any part of the trade or commerce 
among the several States, or with foreign nations, shall be 
deemed guilty of a felony . . . ."" 15 U. S. C. § 2.
"
6,2," Ski Co. developed Ajax in 1946.  The runs are quite steep 
and primarily designed for expert or advanced intermediate 
skiers. The base area of Ajax is located within the village of 
Aspen."
6,3," In 1957, the United States Forest Service suggested that 
Ajax ""was getting crowded, and . . . that a ski area ought to be 
started at Highlands."" Tr. 150.  Whipple V. N. Jones, who 
owned an Aspen lodge at the time, discussed the project with 
Ski Co. officials, but they expressed little interest, telling him 
that they had ""plenty of problems at Aspen now, and we don't 
think we want to expand skiing in Aspen."" Id., at 150-151. 
Jones went ahead with the project on his own, and laid out a 
well-balanced 
set 
of 
ski 
runs: 
25% 
beginner, 
50% 
intermediate, 25% advanced.  The base area of Highlands 
Mountain is located 1 1/2 miles from the village of Aspen.  Id., 
at 154. Respondent Aspen Highlands Skiing Corporation"
7,8," Id., at 167.  Highlands' share of the total market during those 
seasons, as measured in skier visits was 15.8% in 1973-1974, 
17.1% in 1974-1975, 17.4% in 1975-1976, and 20.5% in 1976-
1977.  Record Ex. No. 97, App. 183."
7,9," In 1975, the Colorado Attorney General filed a complaint 
against Ski Co. and Highlands alleging, in part, that the 
negotiations over the 4-area ticket had provided them with a 
forum for price fixing in violation of § 1 of the Sherman Act and 
that they had attempted to monopolize the market for downhill 
skiing services in Aspen in violation of § 2. Record Ex. X.  In 
1977, the case was settled by a consent decree that permitted 
the parties to continue to offer the 4-area ticket provided that 
they set their own ticket prices unilaterally before negotiating 
its terms.  Tr. 229-231."
7,10," About 15-20% of each company's ticket revenues were 
derived from sales to tour operators at a wholesale discount of 
10-15%, while 80-85% of the ticket revenues were derived 
from sales to skiers in Aspen.  Id., at 623, 1772."
7,," interchangeable.' It was good on any of those lifts; and he 
said, 'I think we should do the same thing here.'"" Id., at 153.
"
8,12," Ski Co. circulated another advertisement to national 
magazines labeled ""Aspen, More Mountains, More Fun."" App. 
184.  The advertisement depicted the four mountains of 
Aspen, but labeled only Ajax, Buttermilk, and Snowmass.  
Buttermilk's label is erroneously placed directly over Highlands 
Mountain. Tr. 860, 1803."
