Page,Label,Text
15,1," Cong. Rec., Vol. 21, part 3, pp. 2456-2460, 2562, 2645, 
2726, 2728, 2791, 2928; Cong. Rec., Vol. 21, part 5, pp. 4089, 
4093, 4098, 4101; Vol. 21, part 6, p. 5954."
18,1," 1st.  All the stockholders and members of the following 
corporations and limited partnerships, to wit: Acme Oil Company, New York. 
 Acme Oil Company, Pennsylvania. 
 Atlantic Refining Company of Philadelphia. 
 Bush & Co. (Limited). 
 Camden Consolidated Oil Company. 
 Elizabethport Acid Works. 
 Imperial Refining Company (Limited). 
 Charles Pratt & Co. 
 Paine, Ablett & Co. 
 Standard Oil Company, Ohio. 
 Standard Oil Company, Pittsburg. 
 Smith's Ferry Oil Transportation Company. 
 Solar Oil Company (Limited). 
 Sone & Fleming Manufacturing Company (Limited). 
 Also all the stockholders and members of such other 
corporations and limited partnerships as may hereafter join in 
this agreement at the request of the trustees herein provided 
for. 
"
18,2," d.  The following individuals, to wit: W. C. Andrews, John D. Archbold, Lide K. Arter, J. A. 
Bostwick, Benjamin Brewster, D. Bushnell, Thomas C. 
Bushnell, J. N. Camden, Henry L. Davis, H. M. Flagler, Mrs. H. 
"
19,," M. Flagler, John Huntington, H. A. Hutchins, Charles F. G. 
Heye, A. B. Jennings, Charles Lockhart, A. M. McGregor, 
William H. Macy, William H. Macy, jr., estate of Josiah Macy, 
William H. Macy, jr., executor; O. H. Payne, A. J. Pouch, John 
D. Rockefeller, William Rockefeller, Henry H. Rogers, W. P. 
Thompson, J. J. Vandergrift, William T. Wardwell, W. G. 
Warden, Joseph L. Warden, Warden, Frew & Co., Louise C. 
Wheaton, H. M. Hanna, and George W. Chapin, D. M. 
Harkness, D. M. Harkness, trustee, S. V. Harkness, O. H. 
Payne, trustee; Charles Pratt, Horace A. Pratt, C. M. Pratt, 
Julia H. York, George H. Vilas, M. R. Keith, trustees, George 
F. Chester. 
 Also all such individuals as may hereafter join in the 
agreement at the request of the trustees herein provided for. 
"
19,3," d.  A portion of the stockholders and members of the 
following corporations and limited partnerships, to wit: American Lubricating Oil Company. 
 Baltimore United Oil Company. 
 Beacon Oil Company. 
 Bush & Denslow Manufacturing Company. 
 Central Refining Co. of Pittsburg. 
 Chesebrough Manufacturing Company. 
 Chess Carley Company. 
 Consolidated Tank Line Company. 
 Inland Oil Company. 
 Keystone Refining Company. 
 Maverick Oil Company. 
 National Transit Company. 
 Portland Kerosene Oil Company. 
 Producers' Consolidated Land and Petroleum Company. 
 Signal Oil Works (Limited). 
 Thompson & Bedford Company (Limited). 
 Devoe Manufacturing Company. 
 Eclipse Lubricating Oil Company (Limited). 
 Empire Refining Company (Limited). 
 Franklin Pipe Company (Limited). 
 Galena Oil Works (Limited). 
 Galena Farm Oil Company (Limited). 
 Germania Mining Company. 
 Vacuum Oil Company. 
 H.C. Van Tine & Company (Limited). 
 Waters-Pierce Oil Company. 
"
19,," Also stockholders and members (not being all thereof) of other 
corporations and limited partnerships who may hereafter join 
in this agreement at the request of the trustees herein 
provided for.""
"
19,1," List of Corporations the Stocks of Which Were Wholly or 
Partially Held by the Trustees of Standard Oil Trust, Go to table1
"
20,," Empire Refining Company (Lim-
"
20,100," ,000"
20,80," per cent. ited), manufacturers of petroleum
 products.
 Oswego Manufacturing Company,
"
20,100," ,000 Entire.
 manufacturers of wood cases.
 Pratt Manufacturing Company,
"
20,500," ,000 Do.
 manufacturers of petroleum products.
 Standard Oil Company of New
"
20,5," ,000,000 Do.
 York, manufacturers of petro-
 leum products.
 Sone & Fleming Manufacturing
"
20,250," ,000 Do.
 Company (Limited), manufacturers
 of petroleum products.
 Thompson & Bedford Company
"
20,250," ,000"
20,80," per cent. (Limited), manufacturers of pe-
 troleum products.
 Vacuum Oil Company, manufac-
"
20,25," ,000"
20,75," per cent turers of petroleum products.
 New Jersey: 
 Eagle Oil Company, manufacturers
"
20,350," ,000 Entire.
 of petroleum products.
"
20,," Capital
 S.O. trust
 Stock.
 ownership.
 New York State: 
 Acme Oil Company, manufacturers
 $300,000
 Entire.
 of petroleum products.
 Atlas Refining Company, manufacturers
"
20,200," ,000 Do.
 of petroleum products.
 American Wick Manufacturing
"
20,25," ,000 Do.
 Company, manufacturers of lamp
 wicks.
 Bush & Denslow Manufacturing
"
20,300," ,000"
