Page,Label,Text
23,1," The ""Commission"" refers to the Federal Maritime Commission and its predecessors, the United States Shipping Board; the 
United States Shipping Board Bureau of the Department of Commerce; the United States Maritime Commission; and the Federal 
Maritime Board."
23,2," 7 Sept. 1916, Ch. 451, § 1, 39 Stat. 728, as amended 46 U.S.C. §§ 801-842. "
24,3," Id. § 814, as amended 3 Oct. 1961, Pub. L. 87-346, § 2, 75 Stat. 763; 29 Feb. 1964, Pub. L. 88-275, 78 Stat. 148."
24,4," Id. Our interpretation of the seventh category of Section 15 parallels that of the Supreme Court in Federal Maritime Board v. 
Isbrandtsen Co., 356 U.S. 481, 2 L. Ed. 2d 926, 78 S. Ct. 851 (1958), with respect to the fourth category of Section 14 of the 
Shipping Act. The Court, after discussing the specific prohibitions of the first three categories of Section 14, made this analysis: Therefore, coordinate with these three clauses aimed at specific practices, a fourth category, couched in general language, 
was added: ""resort to other discriminating or unfair methods. . . ."" In the context of § 14 this clause must be construed as 
constituting a catchall clause by which Congress meant to prohibit other devices not specifically enumerated but similar in 
purpose and effect to those barred by § 14, First, Second, and the ""retaliate"" clause of § 14 Third. ( Id., at 492). "
25,5," This view is also supported by a contemporary comment on the type of agreements covered by the newly-enacted Section 15 
of the Shipping Act of 1916: ""Perhaps the most important of these [provisions of the Act] is § 15, which exempts from the 
operation of the anti-trust laws pooling, rate, and other co-operative agreements, which have been filed with and approved by 
the Board."" ""Current Legislation -- Government Regulation of Private Shipping,"" 17 Colum. L.R. 357, 358 (1917)."
25,6," 15 U.S.C. §§ 1-7, as amended 17 Aug. 1937, Ch. 690, Title VIII, 50 Stat. 693; 7 July 1955, Ch. 281, 69 Stat. 282.  While 
Section 7 of the Clayton Act, 15 U.S.C. § 18, as amended 29 Dec. 1950, Ch. 1184, 64 Stat. 1125, prohibiting the acquisition by 
one corporation of the stock or assets of another where it tends substantially to lessen competition or to create a monopoly, 
states that ""nothing contained in this section shall apply to transactions duly consummated pursuant to authority given by the . . . 
United States Maritime Commission . . . under any statutory provision vesting such power in such Commission . . .,"" the 
Supreme Court held that ""the words 'transactions duly consummated pursuant to authority' given [the Commission] 'under any 
statutory provision vesting such power' in it are plainly not a grant of power to adjudicate antitrust issues,"" since Congress did 
not intend in Section 7 to confer on any agency mentioned therein ""any authority or powers which it does not already possess."" 
California v. Federal Power Commission, 369 U.S. 482, 486, 8 L. Ed. 2d 54, 82 S. Ct. 901 (1962)."
25,7," Carnation Co. v. Pacific Westbound Conference, 383 U.S. 213, 218, 15 L. Ed. 2d 709, 86 S. Ct. 781 (1966). In view of the 
Court's holding in Carnation that agreements unapproved by the FMC are beyond the immunity afforded by the Shipping Act 
(383 U.S. at 224), then obviously agreements not within the authority of the FMC to approve are beyond the immunity offered by 
the Shipping Act as well.  See Comment, ""Accommodations of Antitrust Law and Ocean Shipping Regulation,"" 4 Texas Int'l L. 
Forum 393, 405 (1968)."
25,8," United States v. Philadelphia National Bank, 374 U.S. 321, 350-351, 10 L. Ed. 2d 915, 83 S. Ct. 1715 (1963)."
25,9," United States v. McKesson & Robbins, 351 U.S. 305, 316, 100 L. Ed. 1209, 76 S. Ct. 937 (1956)."
25,10," Carnation Co. v. Pacific Westbound Conference, 383 U.S., at 218. "
26,11," Hecht v. Pro-Football, Inc., 144 U.S. App. D.C. 56, 444 F.2d 931, 935 (1971), cert. denied, 404 U.S. 1047, 92 S. Ct. 701, 30 L. 
Ed. 2d 736 (1972)."
26,12," Id., at 943."
26,13," United States v. Borden Co., 308 U.S. 188, 201, 84 L. Ed. 181, 60 S. Ct. 182 (1939); see also Hecht v. Pro-Football, Inc., 
supra, note 11."
26,14," 24 Aug. 1912, Ch. 390, § 11, 37 Stat. 566, 49 U.S.C. § 5 (14)."
26,15," 15 Oct. 1914, Ch. 323, § 7, 38 Stat. 731, 15 U.S.C. § 18. "
27,16," Cleveland v. United States, 329 U.S. 14, 23-24, 91 L. Ed. 12, 67 S. Ct. 13 (concurring opinion) (1946), and cases cited therein; 
United States v. R.J. Reynolds Tobacco Co., 325 F. Supp. 656, 662 (1971)."
27,17," Federal Maritime Board v. Isbrandtsen Company, Inc., 356 U.S. 481, 488, 2 L. Ed. 2d 926, 78 S. Ct. 851 (1958), citing to 
House Committee on the Merchant Marine and Fisheries, Report on Steamship Agreements and Affiliations in the American 
Foreign and Domestic Trade, H. Doc. No. 805, 63d Cong., 2d Sess. (1914)."
27,18," House Committee on the Merchant Marine and Fisheries, Report on Steamship Agreements and Affiliations in the American 
Foreign and Domestic Trade, H. Doc. No. 805, 63d Cong., 2d Sess. 13-14 (1914). "
28,19," Id., at 415. As Judge Garth noted with respect to the subject of the Committee's inquiry: The catalog or ""full classification of these agreements"" (i. e., the ""agreements"" to which the Alexander Committee's 
attention was primarily directed and to which its recommendations were exclusively directed) does not include a single 
agreement of merger or other form of corporate reorganization. The ""agreements"" represented in the Report are all ""on-going"" in nature.  Most of these ""agreements"" are cooperative 
working arrangements.  These ""agreements"" describe practices or regular activities in which two or more shipping 
companies have agreed to participate over a considerable period of time.  None of the ""agreements"" studied by the 
Alexander Committee bears the slightest resemblance to an agreement of merger, which is essentially a single, discrete 
event, which transforms the relationship of the merging parties at the instant of merger. United States v. R.J. Reynolds Tobacco Company, 325 F. Supp. 656, 658-59 (1971)."
28,20, Id.
28,21," Id., at 409."
28,22," See United States v. R.J. Reynolds Tobacco Co., supra, note 19."
28,23," The Committee recommended: . . . (2) That all carriers engaged in the foreign trade of the United States, parties to any agreements, understandings, or 
conference arrangements hereinafter referred to, be required to file for approval with the Interstate Commerce Commission 
a copy of all written agreements (or a complete memorandum if the understanding or agreement is oral) entered into (1) 
with any other steamship companies, firms, or lines engaged directly or indirectly in the American trade, or (2) with 
American shippers, railroads or other transportation agencies. . . . Alexander Report, supra, note 18, at 419-20. "
29,," As the Committee noted: Most of the numerous agreements and conference arrangements discussed in the foregoing report were the outcome of 
rate wars, and represent a truce between the contending lines.  To terminate existing agreements would necessarily bring 
about one of two results: the lines would either engage in rate wars which would mean the elimination of the weak and the 
survival of the strong, or, to avoid a costly struggle, they would consolidate through common ownership . . . .  Either would 
mean a monopoly fully as effective, and it is believed more so, than can exist by virtue of an agreement. Id., at 416. The Committee also found that prohibiting such working agreements among steamship lines . . . would not only involve a wholesale disturbance of existing conditions in the shipping business but would deprive 
American exporters and importers of the advantages claimed as resulting from agreements and conferences if honestly and 
fairly conducted, such as greater regularity and frequency of service, stability and uniformity of rates, economy in the cost of 
service, better distribution of sailings, maintenance of American and European rates to foreign markets on a parity, and 
equal treatment of shippers through the elimination of secret arrangements and underhanded methods of discrimination. . . 
. Id."
29,24," See note 18, supra, at 416."
29,25, Id.
29,26," Id., at 419-20."
29,27," As the Court in Federal Maritime Board v. Isbrandtsen Company, Inc., supra, noted ""the Alexander Report was submitted in 
1914 to the 63d Congress and a bill to carry out its recommendations was introduced but not passed.  H.R. 17328, 63d Cong., 
2d Sess.  In the following Congress substantially the same bill was reintroduced, H.R. 15455, 64th Cong., 1st Sess., and 
became the Shipping Act of 1916."" 356 U.S. at 490, n. 11. "
30,28," The following indicates the range of non-price competition: If we assume, theoretically, that the members of a conference adhere strictly to their agreement, then they must compete 
with each other on a so-called nonprice basis.  Better service would appear to be the principal inducement to offer to 
shippers in an effort to obtain their patronage.  This means offering faster, more convenient schedules, and special facilities 
for cargo handling -- e. g., refrigerated space.  However, even speed may be ruled out as a competitive factor.  In some 
conferences, rates have been geared to speed -- the slower the vessel the lower the rates.  Actually competition often goes 
beyond these theoretical confines.  Violations of agreements occur and competition intrudes on rates.  The abuses will 
persist so long as they are not flagrant or discovered by disadvantaged ""clean"" competitors.  Such ""shadings"" of the rules 
are difficult to eliminate in an arrangement based on self-interest but calling for self-discipline.  Competition among 
conference members is often intense, depending upon conditions in the trade. Gorder, United States Shipping Policy, 146 (1956); see also Marx, International Shipping Conferences, 250-251 (1953)."
30,29," 15 U.S.C. § 18, as amended 29 Dec. 1950, Ch. 1184, 64 Stat. 1125."
30,30," S. Rep. No. 1775 (to accompany H.R. 2734), 81st Cong., 2d Sess. (1950), in which the Senate Judiciary Committee repeats in 
substance H.R. Rep. No. 1191 (to accompany H.R. 2734), 81st Cong., 2d Sess. (1949)."
30,31," Id., S. Rep. No. 1775, at 7."
30,32," Brief in Reply for Respondent, Federal Maritime Commission, p. 11. "
31,33," California v. Federal Power Commission, 369 U.S. 482, 486, 8 L. Ed. 2d 54, 82 S. Ct. 901 (1962). That the FMC itself was 
aware of Congress' intent with respect to Section 7 is evident from the letter of the Commission's Vice Chairman to the 
Chairman of the Senate Judiciary Subcommittee to Consider H.R. 2734, in which he states: It does not appear that the provisions of H.R. 2734 are intended directly or indirectly to affect the above-quoted exemption 
from the Anti-Trust Laws provided in section 15 of the Shipping Act.  However, in view of the fact that the bill contains 
provisions specifically recognizing an exemption in respect of transactions approved by specified agencies under statutory 
authority, the Commission believes that the section in question should be amended to exempt from section 7 of the Clayton 
Act, as proposed to be amended by the bill, the transactions approved pursuant to authority given by the Maritime 
Commission under statutory authority such as the aforesaid section 15 of the Shipping Act, 1916.  This would avoid 
undesirable controversy which is likely to arise from any contention that the failure to include the Maritime Commission 
among the agencies specifically mentioned makes agreements approved by the Commission . . . subject to provisions of 
section 7 of the Clayton Act.  Reply Brief for Respondent, Federal Maritime Commission, Appendix, p. 2, quoting excerpt from Letter from the United States 
Maritime Commission Vice Chairman, dated 29 Sept. 1949, filed in National Archives under title ""H.R. 2734 accompanying 
papers, Senate Committee on the Judiciary, 81st Cong."""
31,34," Hearings on Legislation Affecting Corporate Mergers Before the Subcommittee on Antitrust and Monopoly of the Senate 
Committee on the Judiciary, 84th Cong., 2d Sess. 527 (1956)."
31,35," Reply Brief, supra, note 32 at 12. "
