Category,Content
LexisNexis® Headnotes,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
LexisNexis® Headnotes,Civil Procedure > ... > Class Actions > Class Members > General Overview
LexisNexis® Headnotes,Civil Procedure > Special Proceedings > Class Actions > Judicial Discretion
HN1,Civil Procedure > ... > Class Actions > Prerequisites for Class Action > Adequacy of Representation
HN2,Legal Ethics > Client Relations > Conflicts of Interest
HN3,Civil Procedure > ... > Class Actions > Prerequisites for Class Action > Adequacy of Representation
HN4,Civil Procedure > ... > Class Actions > Prerequisites for Class Action > Adequacy of Representation
HN5,Legal Ethics > Client Relations > Conflicts of Interest
HN6,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN6,Civil Procedure > Special Proceedings > Class Actions > Notice of Class Action
HN7,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN7,Civil Procedure > Special Proceedings > Class Actions > Notice of Class Action
HN8,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN8,Civil Procedure > Special Proceedings > Class Actions > Notice of Class Action
HN9,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN9,Civil Procedure > Settlements > Settlement Agreements > Validity of Agreements
HN10,Civil Procedure > Appeals > Standards of Review > Abuse of Discretion
HN10,Civil Procedure > Special Proceedings > Class Actions > Appellate Review
HN10,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN10,Civil Procedure > Settlements > Settlement Agreements > Validity of Agreements
HN10,Civil Procedure > Appeals > Standards of Review > Clearly Erroneous Review
HN11,Antitrust & Trade Law > ... > Private Actions > Remedies > General Overview
HN11,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN11,Civil Procedure > Settlements > Settlement Agreements > Validity of Agreements
HN12,Civil Procedure > Settlements > Settlement Agreements > Validity of Agreements
HN13,Civil Procedure > Special Proceedings > Class Actions > Appellate Review
HN13,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN13,Civil Procedure > Settlements > Settlement Agreements > Validity of Agreements
HN14,Civil Procedure > ... > Class Actions > Certification of Classes > Decertification
HN15,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN15,Civil Procedure > Settlements > Settlement Agreements > Validity of Agreements
HN16,Civil Procedure > Appeals > Standards of Review > Abuse of Discretion
HN16,Civil Procedure > Special Proceedings > Class Actions > Appellate Review
HN16,Civil Procedure > ... > Class Actions > Class Attorneys > Fees
HN16,Civil Procedure > ... > Costs & Attorney Fees > Attorney Fees & Expenses > Reasonable Fees
HN17,Civil Procedure > ... > Class Actions > Class Attorneys > Fees
HN17,Civil Procedure > ... > Costs & Attorney Fees > Attorney Fees & Expenses > Reasonable Fees
HN18,Civil Procedure > ... > Costs & Attorney Fees > Attorney Fees & Expenses > Reasonable Fees
HN18,Legal Ethics > Client Relations > Conflicts of Interest
HN19,Civil Procedure > ... > Class Actions > Prerequisites for Class Action > Adequacy of Representation
HN19,Legal Ethics > Client Relations > Appearance of Impropriety
HN19,Civil Procedure > ... > Class Actions > Class Attorneys > General Overview
HN19,Legal Ethics > Client Relations > Conflicts of Interest
HN20,Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
HN20,Governments > Courts > Authority to Adjudicate
HN20,Civil Procedure > ... > Class Actions > Class Attorneys > Fees
LexisNexis® Headnotes,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Dismiss > Failure to State Claim"
HN1,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Dismiss > Failure to State Claim"
HN1,Civil Procedure > ... > Pleadings > Complaints > Requirements for Complaint
HN2,Civil Procedure > ... > Pleadings > Complaints > Requirements for Complaint
HN3,Antitrust & Trade Law > Regulated Practices > Private Actions > Prioritizing Resources & Organization for
HN3,Antitrust & Trade Law > Clayton Act > Scope
HN3,Antitrust & Trade Law > Regulated Practices > Private Actions > Sherman Act
HN4,Antitrust & Trade Law > Regulated Practices > Private Actions > Sherman Act
HN4,Antitrust & Trade Law > Regulated Practices > Private Actions > State Regulation
HN5,Civil Procedure > ... > Pleadings > Complaints > Requirements for Complaint
HN6,Healthcare Law > Healthcare Litigation > Actions Against Healthcare Workers > Doctors & Physicians
HN6,Healthcare Law > Healthcare Litigation > Antitrust Actions > Physicians
HN6,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
HN7,Antitrust & Trade Law > ... > Private Actions > Standing > General Overview
HN8,Antitrust & Trade Law > General Overview
HN9,Antitrust & Trade Law > ... > Private Actions > Standing > Requirements
HN9,Civil Procedure > ... > Justiciability > Standing > General Overview
HN9,Constitutional Law > ... > Case or Controversy > Standing > Particular Parties
HN10,Antitrust & Trade Law > ... > Private Actions > Standing > Requirements
HN10,Civil Procedure > ... > Justiciability > Standing > General Overview
HN10,Constitutional Law > ... > Case or Controversy > Standing > Particular Parties
HN11,Antitrust & Trade Law > ... > Private Actions > Standing > Requirements
HN11,Civil Procedure > ... > Justiciability > Standing > General Overview
HN11,Constitutional Law > ... > Case or Controversy > Standing > Particular Parties
HN12,Antitrust & Trade Law > ... > Private Actions > Standing > Requirements
HN12,Civil Procedure > ... > Justiciability > Standing > General Overview
HN12,Constitutional Law > ... > Case or Controversy > Standing > Particular Parties
HN13,Antitrust & Trade Law > ... > Private Actions > Standing > Requirements
HN13,Civil Procedure > ... > Justiciability > Standing > General Overview
HN13,Constitutional Law > ... > Case or Controversy > Standing > Particular Parties
HN14,Antitrust & Trade Law > ... > Private Actions > Standing > Requirements
HN14,Civil Procedure > ... > Justiciability > Standing > General Overview
HN14,Constitutional Law > ... > Case or Controversy > Standing > Particular Parties
HN14,Healthcare Law > Healthcare Litigation > Antitrust Actions > Physicians
HN15,Antitrust & Trade Law > Sherman Act > Scope > General Overview
HN16,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General
HN16,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > Per Se
HN17,Antitrust & Trade Law > ... > Per Se Rule & Rule of Reason > Per Se Rule Tests > Manifestly Anticompetitive
HN17,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > Sherman Act
HN18,Antitrust & Trade Law > Regulated Practices > Monopolies & Monopolization > General Overview
HN18,Antitrust & Trade Law > Sherman Act > Scope > Monopolization Offenses
HN19,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > Elements
HN19,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > Sherman Act
HN19,Antitrust & Trade Law > ... > Monopolies & Monopolization > Conspiracy to Monopolize > Elements
HN19,Antitrust & Trade Law > ... > Monopolies & Monopolization > Conspiracy to Monopolize > Sherman Act
HN20,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > Elements
HN20,Antitrust & Trade Law > ... > Monopolies & Monopolization > Attempts to Monopolize > Sherman Act
HN20,Antitrust & Trade Law > ... > Monopolies & Monopolization > Conspiracy to Monopolize > Elements
HN20,Antitrust & Trade Law > ... > Monopolies & Monopolization > Conspiracy to Monopolize > Sherman Act
HN21,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Dismiss > Failure to State Claim"
HN22,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Dismiss > Failure to State Claim"
HN22,Civil Procedure > ... > Pleadings > Complaints > Requirements for Complaint
HN23,Torts > ... > Business Relationships > Intentional Interference > Elements
HN24,Torts > Intentional Torts > Defamation > General Overview
HN24,Torts > ... > Invasion of Privacy > False Light > General Overview
HN25,Torts > Intentional Torts > Intentional Infliction of Emotional Distress > Elements
HN26,Civil Procedure > Trials > Jury Trials > Province of Court & Jury
HN26,Torts > Intentional Torts > Intentional Infliction of Emotional Distress > Elements
HN27,Labor & Employment Law > Employer Liability > General Overview
HN27,Torts > Negligence > Types of Negligence Actions > General Overview
HN28,Civil Procedure > ... > Pleadings > Heightened Pleading Requirements > Fraud Claims
HN29,Civil Procedure > ... > Pleadings > Heightened Pleading Requirements > Fraud Claims
HN29,Torts > ... > Fraud & Misrepresentation > Actual Fraud > Elements
HN30,Civil Procedure > ... > Pleadings > Heightened Pleading Requirements > Fraud Claims
HN30,Torts > ... > Fraud & Misrepresentation > Actual Fraud > Elements
HN31,Torts > ... > Fraud & Misrepresentation > Actual Fraud > Elements
HN32,Civil Procedure > Remedies > Injunctions > General Overview
HN33,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
HN34,Evidence > Burdens of Proof > Preponderance of Evidence
HN34,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
HN34,Evidence > Inferences & Presumptions > Presumptions
HN34,Evidence > Inferences & Presumptions > Presumptions > Rebuttal of Presumptions
HN35,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
HN36,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
HN37,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
HN38,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
HN39,Healthcare Law > Business Administration & Organization > Peer Review > Peer Review Statutes
