Case Index,Core Terms
Case 1,"settlement, district court, class representative, class member, Objectors, incentive award, Notice, damages, class 
action, negotiated, estimate, conflicting interest, attorney's fees, settlement fund, treble damages, parties, 
contracting, antitrust, settlement agreement, adequacy, approve, courses, percent, named plaintiff, certification, 
ethics, settlement amount, cy pres, preparation, courts"
Case 2,"amend, propose an amendment, allegations, pleadings, zoning ordinance amendment, motion to dismiss, subject 
matter jurisdiction, third amended complaint, racial discrimination, pro se, Antitrust, futility"
Case 3,"geographic, methodology, patient, surgeries, DENIES, expert testimony, ambulatory, courts, trier of fact, 
encompasses, Healthcare, conditions, gatekeeper, outpatient, scientific, unreliable, Antitrust, economist, contends, 
focuses, largest, reasons, argues"
Case 4,"peer review, alleges, amended complaint, antitrust, patients, privileges, Bylaws, trauma, conspired, conspiracy, 
Counts, relevant market, monopolize, suspension, damages, cases, emergency, contends, cause of action, 
orthopedic, suspended, immunity, entity, motion to dismiss, anti trust law, recommendation, judicial review, 
Sherman Act, Declaratory, expunge"
Case 5,"motion to dismiss, Defendants', conspiracy, motions, Spirits, racketeering, rights, qualified immunity, allegations, 
antitrust, deprivation, commerce, immunity, extension of time, responses, pattern of racketeering activity, 
racketeering activity, constitutional right, attorney's fees, absolute immunity, state court, extortion, Notice, predicate, 
Corrupt, motives, legislative immunity, state law, Organizations, indirectly"
Case 6,"antitrust, motion to dismiss, consumer fraud, defendants', alleges, misrepresentation, purchasers, class member, 
forum state, delivery"
Case 7,"conspiracy, distributor, district court, appellants', founders, documents, products, breakaway, antitrust, downline, 
sponsorship, discovery, summary judgment, pricing, sponsor, independent action, tools, tapes, direct evidence, 
allegations, horizontal, subpoena, parties, meetings, suggests, vertical, lines, restraint of trade, extension of time, 
co-conspirators"
Case 8,"overdraft, customers, posting, transactions, consumer, unfair, debit card, funds, lowest, online, good faith, 
maximize, summary judgment, practices, available-balance, re-sequencing, charges, argues, dollar amount, fair 
dealing, conversion, consented, misrepresentation, disclosure, sequence, chooses, opened, summary judgment 
motion, voluntary payment, plaintiffs'"
Case 9,"unfair, termination, customers, damages, rational choice, violations, costs, business practice, summary judgment, 
liquidated, consumers, unfair competition, time of contract, parties, cancel, term of service, nonrecurring, 
nonmoving, internet, genuine, churn"
Case 10,"trucks, dealers, sales, chassis, conspiracy, email, asserts, transactions, summary judgment, unfair practice, 
summary judgment motion, customers, Defendants', discounted, alleges, end user, consignment, selling, prices, 
civil conspiracy, distributor, damages, antitrust, Reply, network, cease, tortious interference, no evidence, 
requesting, invoice"
Case 11,"allegations, conspiracy, title insurance, rates, organizations, parent corporation, prices, rate setting, Defendants', 
costs, kickbacks, meetings, alleged conspiracy, title insurer, subsidiaries, alleged facts, unfair competition, motion 
to dismiss, compete, amended complaint, leave to amend, concentrated, Plaintiffs', commissions, policies, premium"
Case 12,"antitrust, immunity, license, corrupt, defendants', anti trust law, argues, riverboat, petitioning, Sherman Act, casino, 
courts, summary judgment motion, right of petition, court of appeals, anticompetitive, conspiracy, sham, 
government action, cause of action, illegal action, state court, trial court, allegations, petition the government, 
tortious interference, campaign, cases, dicta"
Case 13,"packaged, alleges, predicate act, antitrust, retaliation, enterprise, motion to dismiss, boycott, conspiracy, 
terminated, hire, tortious interference, plaintiff's claim, mail, expectancy, Defendants', competitor, pattern of 
racketeering activity, conspired, witness tampering, co-conspirators, cooperation, customers, anti trust law, 
manufacturer, racketeering, continuity, alleged facts, Sherman Act, anticompetitive"
Case 14,"purchaser, antitrust, appointment, interim, lead counsel, indirect, law firm, litigated, investigating, resources, 
packaged, liaison, cases, class action, lawsuits"
Case 15,"VeriSign, domain name, ICANN, expiring, pricing, renewal, restraint of trade, district court, monopolization, 
allegations, registry, registration, terms, antitrust, contracts, predatory conduct, Sherman Act, anti-competitive, 
provisions, predatory, monopoly, competitive bidding, conspiracy, cap, registered, purposes, entity, antitrust liability, 
bidding process, relevant market"
Case 16,"Network, relevant market, monopolize, market share, summary judgment motion, restraint of trade, monopoly, 
antitrust, summary judgment, reimbursement, rule of reason, anticompetitive, radiological, healthcare, managed, 
entity, non-movant, conspired, referrals, courts, prices, price fixing, no-evidence, providers, percent"
Case 17,"steel, producers, prices, discipline, domestic, cuts, conspiracy, Defendants', Metals, meetings, allegations, output, 
raw, consolidation, curtailed, imports, products, alleged conspiracy, steel industry, steel products, coordinated, 
inventory, annual, fourth quarter, furnace, unprecedented, discovery, attended, cutbacks, flat"
Case 18,"franchisees, franchise, Defendants', franchise agreement, Plaintiffs', contractual, parties, misrepresentations, 
fraudulent, franchisor, motion to dismiss, allegations, unconscionable, fraud claim, Disclosure, supplier, provisions, 
class action, documents, terms, good faith, disclaimer, enterprise, omissions, induce, exploitive, promises, Courts, 
cases, fair dealing"
Case 19,"calculations, conspiracy, occupancy, ordinances, violations, summary judgment, arrest, employees, malicious-
prosecution, overcrowding, numbers, constitutional violation, equal-protection, argues, codes, municipal, bribery 
charge, fire inspector, alcohol, surveillance, constitutional right, license, seizure, courts, entity, malicious 
prosecution, statute of limitations, different treatment, similarly situated, probable cause"
Case 20,"counterclaims, affirmative defense, motion to dismiss, patent, Antitrust, allegations, inequitable conduct, relevant 
market, anticompetitive, misrepresentations, probability, concerted action, baseless, products, blanket, pleadings, 
monopoly, lawsuit, die cutter, parties, antitrust violation, motion to strike, antitrust claim, leave to amend, market 
share, unenforceability, interchangeable, impermissibly, particularity, invalidity"
Case 21,"labels, Plaintiffs', tagless, allegations, prong, consumer, implied warranty, apparel, nonresident, clothing, unfair, 
motion to dismiss, class action, chemicals, named plaintiff, quotation, marks, duty to disclose, merchantability, 
formaldehyde, manufacturer, out-of-state, message, omission, products, breach of implied warranty, fraudulent 
concealment, unfair-prong, concealed, irritants"
Case 22,"products, Counterclaim, retailer, motion to dismiss, allegations, unfair, motion to strike, unfair competition, business 
practice, leave to amend, violations, antitrust"
Case 23,"allegations, calling card, motion to dismiss, antitrust, terminated, consumers, discount, Sherman Act, distributors, 
Wholesalers, conspiracy, Deceptive, practices, Counts, argues, prices, resale, sales"
Case 24,"Buc-ee's, trademark, personal jurisdiction, forum state, motion to dismiss, contacts, asserts, cause of action, 
allegations, venue, convenience, residents, infringement, courts, rights, brunt, place of business, court concludes, 
due process, circumstances, omission, Patent, facie"
Case 25,"lack jurisdiction, plaintiff's claim, alleges, damages, mandating, hear, no jurisdiction, district court, regulations, 
Engineers, courts, provisions, violations, passim, tort claim, money-mandating, caption, entity, lack of subject matter 
jurisdiction, pro se, adjudicate, deprived, sounding, reasons, cases"
Case 26,"interstate commerce, motion to dismiss, clean-up, allegations, asserts, spills, lack of subject matter jurisdiction, 
qualified immunity, amended complaint, Sherman Act, restraint of trade, argues, constitutional right, interstate 
highway, national insurance, state law, submits, failure to state a claim, direct effect, additionally, antitrust, courts, 
subject matter jurisdiction, objectively reasonable, federal question, occupation, cleaning, roadways, parties"
Case 27,"supervision, private party, anticompetitive, immunity, cardiothoracic, state action, district court, antitrust, enabling 
statute, surgery, allegations, contracts, pleadings, entities, government entity, medical services, healthcare, 
articulated, policies"
Case 28,"export, prices, manufacturers, dealer, consumers, list price, plaintiffs', antitrust, effects, sales, invoice price, 
negotiate, horizontal, purchasers, causation, conspiracy, defendants', vertical, models, damages, dollar, buyer, new 
vehicle, changes, class certification, illegal agreement, pass-through, factors, summary judgment motion, consumer 
protection"
Case 29,"zones, stations, dealers, plaintiffs', prices, volumes, competitors, motor fuel, favored, retail price, gasoline, compete, 
injunctive relief, sales, lost sales, non-Equilon, price change, modeling, price discrimination, market area, validation, 
analyzing, collects, damages, traffic, gained, methodology, geographic, regression, unreliable"
Case 30,"Drugs, off-label, Plaintiffs', marketing, allegations, promotion, misrepresentations, Franchise, Defendants', 
enterprise, ineffective, effective, prescribed, motion to dismiss, causation, pled, Sales, patients, cheaper, 
cognizable, fraudulent, consumers, efficacy, third party payor, indications, manufacturer, purchasers, violations, 
predicate act, inflation"
Case 31,"circuit court, rezoning, immune, amend, conditional use permit, amended complaint, motion to dismiss, 
neighborhood, defamatory statement, proceedings, defamation claim, subject property, grounds, conditional use 
permit application, legislative proceedings, sham exception, petitioning, antitrust, vacate, sham"
Case 32,"zones, stations, dealers, plaintiffs', prices, volumes, competitors, motor fuel, favored, retail price, gasoline, compete, 
injunctive relief, sales, lost sales, non-Equilon, price change, modeling, price discrimination, market area, validation, 
analyzing, collects, damages, traffic, gained, methodology, geographic, regression, unreliable"
Case 33,"nurses, traveling, per diem, predominance, antitrust, class member, temporary, proposed class, damages, wages, 
class certification, billing rate, Plaintiffs', class action, agencies, benchmark, adequacy, argues, named plaintiff, 
anticompetitive, final judgment, commonality, questions, Registry, rates, common issue, deposition, injunctive, 
negotiate, estimate"
Case 34,"patents, Alloy, monopolize, ingots, diameter, nickel, relevant market, allegations, superalloys, advertising, products, 
letters, motion to dismiss, manufacture, conspiracy, customers, fraudulent, subsidiary, conspired, literally, deceive, 
inches, grant a motion, ANTITRUST, consumers, processes"
