Page,Label,Text
26,1," HN4[
] General Statutes § 7-483(b) authorizes municipalities ""[t]o construct, reconstruct, rehabilitate, improve, alter, equip, maintain or repair or provide for the construction, reconstruction, improvement, alteration, equipment or maintenance or repair of 
any development property and let, award and enter into construction contracts, purchase orders and other contracts with respect 
thereto upon such terms and conditions as the municipality shall determine to be reasonable, including but not limited to 
reimbursement for the planning, designing, financing, construction, reconstruction, improvement, equipping, furnishing, operation 
and maintenance of any such development property and the settlement of any claims arising therefrom and the establishment 
and maintenance of reserve funds with respect to the financing of such development property."" "
27,2," Section 35-26 provides that HN9[
] ""Every contract, combination, or conspiracy in restraint of any part of trade or commerce 
is unlawful."""
27,3," Section 35-27 provides that HN10[
] ""Every contract, combination, or conspiracy to monopolize, or attempt to monopolize, or 
monopolization of any part of trade or commerce is unlawful."""
27,4," Section 35-28 provides that HN11[
] ""Without limiting section 35-26, every contract, combination, or conspiracy is unlawful when the same are for the purpose, or have the effect of: (a) Fixing, controlling, or maintaining prices, rates, quotations, or fees 
in any part of trade or commerce; (b) fixing, controlling, maintaining, limiting, or discontinuing the production, manufacture, 
mining, sale, or supply of any part of trade or commerce; (c) allocating or dividing customers or markets, either functional or 
geographical, in any part of trade or commerce; or (d) refusing to deal, or coercing, persuading, or inducing third parties to 
refuse to deal with another person."""
27,5," Section 35-35 states that HN15[
] ""The state, or any person, including, but not limited to, a consumer, injured in its business 
or property by any violation of the provisions of this chapter shall recover treble damages, together with a reasonable attorneys 
fee and costs."" "
28,6," Section 35-45(a) states in pertinent part that HN17[
] ""No person engaged in commerce, in the course of such commerce, 
either directly or indirectly, shall discriminate in price between different purchasers of commodities of like grade and quality, 
where either or any of the purchases involved in such discrimination are in commerce, where such commodities are sold for use, 
consumption or resale within Connecticut; and where the effect of such discrimination may be to lessen competition or tend to 
create a monopoly in any line of commerce, or to injure, destroy or prevent competition with any person who either grants or 
knowingly receives the benefit of such discrimination, or with customers of either of them . . ."" "
36,1," In accordance with the standard of review for a motion for summary judgment, the court will present the facts in the light most 
favorable to plaintiff, the non-moving party. See infra Part II. "
37,2," See discussion infra Part I.C regarding Dr. Bakare's precautionary suspension on August 27, 2002 and subsequent 
modification granting conditional privileges."
37,3," On November 20, 2001, Dr. Bakare was reappointed to the medical staff of Pinnacle Health Hospitals through November 19, 
2003. (Doc. 103 P 46; Doc. 113 P 46.)"
37,4," See discussion infra Part I.D.1 regarding the termination of Dr. Bakare's contract with Hamilton on August 30, 2002. "
38,5," The executive summary presented to Pinnacle's Board regarding the proposal indicated that ""[f]or some time management has 
been exploring ways to reduce the operating losses from indigent care clinics operated by Pinnacle Health."" (Doc. 104, Ex. C at 
P00229.) Pinnacle was losing approximately $ 2 million per year on its OB/GYN services. (Doc. 105, Ex. EE at HAM0059.)"
38,6," In his response to defendants' statement of undisputed facts, Dr. Bakare denied the proffered reasons for Hamilton's 
termination of negotiations and stated instead that ""Hamilton chose to discontinue discussions because Pinnacle refused to 
subsidize the combined clinic in the manner authorized by Pinnacle's Board of Directors."" (Doc. 113 P 274.) However, Dr. 
Bakare did not reference any part of the record that supports his assertion. See L.R. 56.1 (HN1[
] ""Statements of material facts 
in support of, or in opposition to, a motion shall include references to the parts of the record that support the statements.""). 
Therefore, defendants' corresponding statement, which referenced the parts of the record supporting the statement, is deemed 
admitted. See id. This denial is but one example, of many, where plaintiff does not offer record support for his conclusory 
statements. (See, e.g., Doc. 113 PP 121, 148, 150, 233, 255, 272.) See Elmore v. Clarion Univ. of Pa., 933 F. Supp. 1237, 1247 
(M.D. Pa. 1996) (stating that HN2[
] parties have an affirmative duty to proffer citations to relevant evidence); see also L.R."
38,56," .1; Doeblers' Pa. Hybrids, Inc. v. Doebler, 442 F.3d 812, 820 n.8 (3d Cir. 2006). "
39,7," MEC is a committee of Pinnacle Health Hospitals' medical staff charged, in part, with ensuring competent clinical performance 
for all members with clinical privileges. (Doc. 113, Ex. 16 art. VI, § 1(A), (B)(11)). Not only may MEC recommend the ""reduction, 
suspension or revocation of clinical privileges"" of a practitioner, but it may also suspend all or a portion of the clinical privileges of 
a practitioner if the practitioner's ""conduct requires that immediate action be taken to protect the life of any patient(s) or to reduce 
the substantial likelihood of immediate threat to the health or safety of any patient."" (Doc. 113, Ex. 16 art. IX, §§ 4(A)(6), 5(A))."
39,8," Dr. Bakare denies receiving this letter. He contends that MEC's attorney called him one week before MEC's May 2002 session 
to inform him of the meeting and its subject matter. According to Dr. Bakare, the attorney told him that there was no requirement 
that he attend the meeting, but that he was invited to attend. (Doc. 113 P 138; Doc. 113, Ex. 1 P 40.) "
40,9," During MEC meetings, either the chair or another member would remind the other members of the requirement of strict 
confidentiality of MEC proceedings. (Doc. 113, Ex. 10 at 22; Doc. 178, Ex. D at 56.) This policy of confidentiality is not reflected 
in Pinnacle Health Hospitals' Medical Staff Bylaws. (See Doc. 113, Ex. 16.)"
40,10," Twenty-eight members of MEC, including Drs. Kellis and Bronitsky were present at the August 27, 2002 meeting. (Doc. 104, 
Ex. D at P00072.)"
40,11," Dr. Kellis's report did not recommend that MEC impose an immediate, precautionary suspension. (Doc. 113, Ex. 32.) "
41,12," The Pinnacle Health Hospitals' Medical Staff Bylaws require that the affected practitioner be notified after a precautionary 
suspension. MEC must review the precautionary suspension as soon as practicable, but not more than seven days after 
imposition. If MEC does not immediately terminate the precautionary suspension or cease all corrective action, the affected 
practitioner is entitled to the rights as set forth in the Fair Hearing Plan. (Doc. 113, Ex. 16 art. IX, § 5.)"
41,13," Other than Dr. Kellis, none of the MEC members who voted for Dr. Bakare's precautionary suspension had any involvement in 
the negotiations between Pinnacle and Hamilton regarding the potential combination of their OB/GYN services. (Doc. 103 P 283; 
Doc. 113 P 283.)"
41,14," FHC consisted of five medical doctors appointed by the President of the Medical Staff. (Doc. 103 P 176; Doc. 113 P 176; Doc. 
34, Ex. 12.)"
41,15," FHC outlined the incorrect facts, if any, for each case and why it determined that Dr. Bakare's management of a case did not 
fall below the standard of care. (Doc. 34, Ex. 12.) "
42,16," Hamilton's CEO also received a letter to this effect from Pinnacle Health System. (See Doc. 106, Ex. III at 23.)"
42,17," Dr. Bakare contends, without support, that Hamilton terminated his contract because ""Hamilton also did not want [me] to 
participate in the planned combined clinic."" (Doc. 113 P 233; Doc. 103 P 233.) See supra note 6."
42,18, The identities of the other nurses in the operating room are unknown.
42,19," Dr. Moore allegedly informed Dr. Bakare's former attorney that he had told people at Pinnacle that Dr. Bakare provided bad 
care. (Doc. 113, Ex. 7 at 14-15, 19.) "
43,20," Dr. Longenderfer indicated that all physicians who have staff privileges at the hospital are eligible for the on-call list. (Doc. 113, 
Ex. 2 at 96-97.)"
43,21," The decision to remove Dr. Bakare from the moonlighting schedule was a joint decision between the Medical Director and Dr. 
Kellis. (Doc. 106, Ex. ZZ at 57-62.)"
43,22," By order of April 5, 2005, the court denied Dr. Bakare's motion for leave to file a third amended complaint. (Doc. 81)."
43,23," Because Pinnacle and Hamilton have ceased negotiations to combine their OB/GYN clinics, Dr. Bakare's request for injunctive 
relief is moot."
