Page,Label,Text
22,1," On October 11, 1990, I granted defendants' motion for, summary judgment against plaintiffs' fraud claims.  Jose v. M/V FIR 
GROVE, 765 F. Supp. 1024 (D. Or. 1990). Thus, this claim is included solely to preserve the issue in the event of an appeal."
22,2," On June 24, 1991, I granted plaintiffs' motion for leave to file a fifth amended complaint to add two additional defendants and 
the allegations under RICO. "
23,3," On February 8, 1991, I held that U.S. law would not apply to the Joses' personal injury claims under the Jones Act, 46 U.S.C. § 
688, or general maritime law.  Accordingly, these claims are included within my discussion of the dismissal of plaintiffs' ""pendent"" 
claims under the forum non conveniens doctrine."
23,4," Newly added defendants include Western Shipping Agency, Inc., a Philippine corporation, and Yeh Shipping Co., Ltd., a Hong 
Kong corporation. "
24,5," Again, I have previously set forth the factors I must consider in a forum non conveniens inquiry in Jose, 765 F. Supp. 1037, as 
well as the related case of Su v. M/V SOUTHERN ASTER, 767 F. Supp. 205 (filed 1990).  They are repeated here for the 
convenience of the parties. "
25,6," Had this dispute arisen under Oregon law, I would have the option of certifying the question as one of ""first impression"" to the 
Oregon Supreme Court under O.R.S. 28.200, et. seq.  Alternatively, I could have declined to exercise pendent jurisdiction over 
this claim pursuant to 28 U.S.C. § 1367(c)(1)(2) on the basis that the claim involves an unsettled issue of state law.  However, 
because this case involves disputed issues of the laws of another nation, I have none of these options available to me."
25,7," As noted in my previous opinions, the alleged misrepresentations which form the basis of plaintiffs' wage and fraud claims took 
place in Manilla, where they were recruited, and in Japan, where they joined the ship and were given copies of the ITF Collective 
Agreement.  Plaintiffs received 20% of their wages on a monthly basis on board the ship wherever the ship was located which 
would include the high seas, Japan, and U.S. waters.  The remaining 80% were paid on a monthly basis to plaintiffs' designated 
representatives in the Philippines. "
26,8," In Timberlane Lumber Co. v. Bank of America, 749 F.2d 1378, 1384 (9th Cir. 1984) cert. denied, 472 U.S. 1032, 87 L. Ed. 2d 
643, 105 S. Ct. 3514 (1985) (Timberlane II), the court declined to apply U.S. antitrust law to a case filed by Oregon plaintiffs 
against an American Bank and two Honduran corporations on the basis that enforcement would lead to a ""significant conflict with 
Honduran law and policy."" "
27,9," As with the issue of forum non conveniens, defendants' latter motion also raises a basic issue that has persisted throughout the 
course of the litigation of this and other parallel proceedings -- that of the reach of U.S. laws to foreign parties in what is 
essentially a foreign labor dispute.  However, unlike the U.S. Shipping Act, 46 U.S.C. § 10313, which expressly proves that it is 
to apply to seamen aboard foreign vessels, the federal RICO statute contains no such guidance as to its extraterritorial reach. "
28,10," In Marcos, the Ninth Circuit found that the allegations that the defendants had smuggled stolen property into the U.S. and 
converted it into U.S. holdings was sufficient to satisfy subject matter jurisdiction. Thus, the court did not reach the issue of the 
extraterritorial application of RICO to foreign defendants who commit acts outside of the territorial boundaries of the U.S."
28,11," In light of its conclusion, the court found that it need not reach the issue of whether defendants had a constitutionally 
significant relationship with the district of Florida which would permit the exercise of personal jurisdiction.  Id., 906 F.2d at 1523."
28,12," Although I need not reach the issue of whether service of process is available aginst foreign defendants under section 1965, I 
find Judge Aldisert's reasoning helpful to the statutory interpretation of RICO's extraterritorial reach and more consistent with the 
Supreme Court's recent analysis in EEOC since he applies the presumption against extraterritoriality.  In addition, I find his 
emphasis on weighing U.S. interest against that of Great Britain helpful in that he utilizes factors similar to those identified by the 
Ninth Circuit in Timberlane I. "
29,13," I note that the second factor identified in Timberlane I regarding plaintiff's heightened burden to show a restraint on trade, is 
inapplicable outside of the antitrust context."
29,14," Because plaintiffs seek only monetary damages for past conduct, the extent to which enforcement by either state can be 
expected to achieve compliance is inapplicable to this case."
29,15," Section 1964(c) provides for civil enforcement of the RICO chapter by any person ""injured in his business or property by 
reason of a violation of section 1962."" "
35,1," In the Common Pleas Court action, Federal Packaging stood as the plaintiff and Mallitz as the defendant. Kardon Industries 
and its principals, Bruce, Leroy and Robert Kardon, were not involved in that action, nor are those persons now attempting to 
enforce the non-competition agreement against Mallitz. Kardon Industries and the Kardons have, presumably, been named as 
Defendants in this action because of Mallitz' claim that the Kardons violated ERISA by forcing him to sign the non-competition 
agreement. "
37,2," It may, in fact, be more accurate to say that Mallitz seeks a preliminary injunction to reverse the status quo pending a decision 
on the merits, since Mallitz asks this Court, in effect, to undo the temporary injunction issued by the Common Pleas Court. "
38,3," If a statute represents an exception to the Anti-Injunction Act, a federal court may, in its discretion, stay parallel proceedings in 
a state court. If a statute is not an exception to the Anti-Injunction Act, a federal court may still stay proceedings in state court if 
necessary in aid of its jurisdiction or to protect or effectuate its judgments. As explained below, this Court finds no need to stay 
proceedings in the Common Pleas Court in aid of this Court's jurisdiction or to effectuate its judgments. "
39,4," Subsection (a)(1)(B) provides that HN8[
] ""[a] civil action may be brought by a participant or beneficiary to recover benefits 
due to him under the terms of his plan, to enforce his rights under the terms of the plan, or to clarify his rights to future benefits 
under the terms of the plan."" "
41,5," Federal Packaging, of course, is neither Mallitz' employer nor a fiduciary of Kardon Industries' profit sharing plan. It is unlikely 
that Federal Packaging could have violated ERISA, and no such allegation is made to that effect. The violation of ERISA, if any, 
was committed by the Kardons. Accordingly, if this Court were to issue an injunction, Federal Packaging would be penalized for 
acts over which it had no control. "
45,*," Daniel M. Friedman, of the Court of Appeals for the Federal Circuit, sitting by designation. "
60,1," This complex case was stayed for several years at the request of the parties while they explored various ways to settle this 
litigation."
60,2," EDCs are electric utility distribution systems owned by cooperative corporations engaged in the distribution of power to retail 
customers. Some EDCs own small electric generating facilities and transmission lines. Others own no generation or 
transmission facilities and receive all of their power supply from purchases at wholesale."
60,3," NCEMC is a cooperative corporation organized under the laws of North Carolina for the purpose of carrying out the wholesale 
power supply ventures of the EDCs in North Carolina. These functions include acting as a bargaining agent for the EDCs in 
negotiations with other utilities concerning wholesale power purchases and conducting studies to determine whether it can 
feasibly construct an electric generation and transmission system which would satisfy the wholesale power needs of the EDCs. 
NCEMC and its predecessor organization has been in existence since 1949."
60,4, All the Plaintiff EDCs are members of NCEMC except for French Broad EDC. 
61,5," By January 1, 1976, twenty (20) months before the Plaintiffs filed their complaint, CP&L controlled over eighty-five per cent 
(85%) of the generating capacity in eastern North Carolina and over eighty-five per cent (85%) of the transmission lines in 
eastern North Carolina."
61,6," Power exchange services are the various types of services available from coordinating utilities necessary to develop a G&T 
system. Such services include emergency or maintenance power and energy under a plan of reserve sharing, power and energy 
from a specific unit under a plan of coordinated development, short-term or limited term power used to satisfy needs resulting 
from a long-term deficiency in capacity, wheeling services, opportunities for investment in joint generation or transmission 
facilities, and energy incident to a planned hydro-thermal coordination."
