Page,Label,Text
30,1," This memorandum refers to the U.S. and the States collectively as ""plaintiffs."" "
31,2," The microprocessor is sometimes referred to as the ""processor,"" the ""microchip"" (or simply ""chip""), or the central processing 
unit (""CPU""). "
32,3," Microsoft disputes plaintiffs' definition of the ""relevant markets"" and their allegations of Microsoft's power within those markets. 
Microsoft recognizes, however, that these issues are ""sharply disputed by the parties"" and are ""typically resolved in a battle 
among expert economists"" at trial. See Def.'s Mem. in Opp'n to Pls.' Mots. for Prelim. Inj. at 2, 3. Microsoft concedes that, for 
purposes of deciding its motion for summary judgment, the Court must assume that Microsoft is a monopolist in a relevant 
market."
32,4, Dr. Sibley is a Professor of Economics at the University of Texas at Austin.
32,5," Java was developed by Sun Microsystems, Inc (""Sun""). "
33,6," This memorandum refers to exhibits attached to DOJ's preliminary injunction application as ""PI Ex.""; the States' preliminary 
injunction exhibits as ""States' PI Ex.""; Microsoft's summary judgment exhibits as ""SJ Ex.""; and plaintiffs' exhibits in opposition 
thereto as ""SJ Opp'n Ex."" "
34,7," Twenty-five percent obtain their browser from their place of employment, 13% by ""downloading"" it from the Internet, and 4% at 
retail. See Microsoft 4/97 ""IE Market Review"" (States' PI Ex. 25)."
34,8," Internet Content Providers are firms such as Disney, Hollywood Online and CBS Sportsline, that provide news. entertainment, 
and other information from sites on the Web. "
35,9," HN1[
] Section 1 of the Sherman Act prohibits every contract, combination . . ., or conspiracy, in restraint of trade or commerce."" 15 U.S.C. § 1. HN2[
] Section 2 proscribes the ""monopolization, or attempted monopolization, or combination or conspiracy . . . to monopolize any part of the trade or commerce among the several States."" 15 U.S.C. § 2."
35,10," In Jefferson Parish, four concurring Justices would have abandoned the per se rule.  466 U.S. at 32. "
36,11," Plaintiffs rely on the Declaration of Edward W. Felten, Assistant Professor of Computer Science at Princeton University, for the 
proposition that Web browsing functionality can be removed from Windows 98 without damaging the underlying operating 
system. Whether Dr. Felten's ""mechanism,"" see Felten Decl. P 7, actually removes the ""browser,"" or merely removes code that 
""looks more like a key to opening IE than anything that could plausibly be considered IE itself,"" Microsoft, 147 F.3d at 952 n.17, 
remains to be seen. "
