Page,Label,Text
21,1, All statutory references are to this code unless otherwise stated. 
23,2," The jury was instructed about the elements of the Plaintiffs' antitrust cause of action as follows: ""In order to win against a 
defendant on their price-fixing claim, plaintiffs shall prove as to that defendant each of the following elements by a 
preponderance of the evidence: First, that the defendant entered into an agreement or conspiracy with one or more of the other 
defendants to fix the price of eggs; second, that the defendant knowingly, that is voluntarily and intentionally, became a party to 
the agreement; and third, that the agreement caused plaintiffs to suffer economic damage and the dollar value of any such 
damage."" "
25,3," Although Plaintiffs suggest in passing that there may have been only an 8-4 verdict in favor of Ralphs in particular, Plaintiffs did 
not take any corrective action in the trial court, and have waived this argument. The record suggests that the reporter erred in 
transcribing the vote as to Ralphs, because the verdict form records a 9-3 vote as to each grocer, including Ralphs. "
32,1, All statutory references are to this code unless otherwise stated. 
34,2," The jury was instructed about the elements of the Plaintiffs' antitrust cause of action as follows: ""In order to win against a 
defendant on their price-fixing claim, plaintiffs shall prove as to that defendant each of the following elements by a 
preponderance of the evidence: First, that the defendant entered into an agreement or conspiracy with one or more of the other 
defendants to fix the price of eggs; second, that the defendant knowingly, that is voluntarily and intentionally, became a party to 
the agreement; and third, that the agreement caused plaintiffs to suffer economic damage and the dollar value of any such 
damage."" "
36,3," Although Plaintiffs suggest in passing that there may have been only an 8-4 verdict in favor of Ralphs in particular, Plaintiffs did 
not take any corrective action in the trial court, and have waived this argument. The record suggests that the reporter erred in 
transcribing the vote as to Ralphs, because the verdict form records a 9-3 vote as to each grocer, including Ralphs. "
46,1, Plaintiff has subsequently filed an eleventh lawsuit. 
47,2," Defendant BMMI has also moved to dismissed based on sovereign immunity. Finding that dismissal of all defendants is 
warranted on the grounds detailed below, the Court has not addressed this argument. "
49,3," Defendants had originally speculated that plaintiff was suing under this section. In their reply, they oddly conclude that the 
opposition brief suggests he is alleging a violation of 15 U.S.C. § 1. This is probably a typographical error because the reply 
goes on to address a section 2 claim substantively. Regardless, defendant's complaint would fail as a matter of law under either 
section."
49,4," In his opposition McMahon states that: ""It is a well known fact that since Pier 39 with it's Blue and Gold Fleet was allowed to 
buy the Red and White fleet, their stranglehold on the tourist trade market is one hundred percent and as such, represents a 
complete monopoly."" This statement is difficult to make sense of. As defendant's point out, the Blue & Gold Fleet purchase of 
Red & White happened in 1997--five years after McMahon was allegedly ousted from his berth. Furthermore there is absolutely 
no allegation regarding the relationship between Blue & Gold or Red & White and any of the named defendants. Finally there is 
no allegation that the Blue & Gold and Red & White combination was in any way furthered or encouraged by a named 
defendant. "
53,1," Pursuant to the court's order, dated November 8, 2001, unsealing this memorandum and order, the court hereby re-issues this 
order, originally filed under seal on August 16, 2001, in redacted form. The redactions are indicated herein by dash marks, and 
appear at pages 22:21 and 25:2-4."
53,3," The facts recited herein are taken from the parties' briefs and evidence submitted in conjunction with the pending motions. 
Where disputed, PSI's version of the facts are taken as true. The court overrules Sematech's objection to PSI's ""Statement of 
Undisputed Facts in Opposition to Sematech's Motion for Summary Judgment, or in the Alternative, Summary Adjudication,"" 
filed June 8, 2001. While PSI labeled the document a ""Statement of Undisputed Facts,"" it is actually a statement of ""disputed"" 
facts which is properly filed in opposition to a motion for summary judgment. E.D. Cal. L.R. 56-260(b)."
53,4," The court overrules Sematech's objection, filed June 8, 2001, to the Morris Declaration. Said declaration does not purport to 
offer ""expert testimony,"" either technical, economic, legal, or otherwise. Rather, it offers the lay opinion testimony of Mr. Morris 
based on his experience in the test wafer market; said testimony is properly considered. Alternatively, there are facts stated in 
the declaration which support that Mr. Morris may be qualified to testify as to some expert opinions. Additionally, the court does 
not rely on any portions of Mr. Morris' declaration which are argumentative or without foundation. "
