Page,Label,Text
43,1," The second action was filed September 17, 1992, and sought indemnification and contribution and is captioned Interchange 
State Bank v. Veglia et als., Docket No. BER-L-10822-92."
43,2," First Central and Great American obtained judgment against Interchange for approximately $ 311,000 in damages. That 
decision was appealed, however the parties settled prior to argument in the Appellate Division. The Appellate Division order 
reflecting that event states that all judgments against Interchange have been vacated. We do not rely on that order in arriving at 
our conclusion here."
43,3, Interchange has not appealed from the dismissal of the negligent supervision claim of its amended complaint. 
44,4," Defendants William Bravakis and Gerald Veglia joined Trico in this motion. Consequently, they were also granted summary 
judgment on this count. "
45,5," Interchange also argues that the trial court incorrectly relied upon Trico's assertion that Interchange's own negligence caused 
its harm. However, the trial court did not base its decision to grant summary judgment on this issue. Instead Judge Murphy 
focused completely on whether acts attributable to Trico were the proximate cause of Interchange's injuries under a RICO 
analysis. Because Interchange's argument is based upon what it labels the ""implications"" of Trico's position, and not upon the 
true basis of the trial court decision, we focus solely on the proximate cause issue. "
50,6, N.J.S.A. 12A:3-406 provides: 
51,," HN12[
] Any person who by his negligence substantially contributes to a material alteration of the instrument or to the 
making of an unauthorized signature is precluded from asserting the alteration or lack of authority against a holder in due 
course or against a drawer or other payor who pays the instrument in good faith and in accordance with the reasonable 
commercial standards of the drawee's or payor's business. "
57,1," There are five other plaintiffs in the TSJ case: Byron Systems, Reardon Computing Group, Standard Data, ICA and Genesis 
Equipment Marketing. The group of plaintiffs is referred to as TSJ."
57,2," The appeals by TSJ and Systemcare have been presented to this court as one collective action, consolidating cases that were 
commenced separately prior to the filing of a bankruptcy petition by Wang Laboratories, Inc. "
61,3," HN8[
] A tying arrangement violates Section 1 of the Sherman Act if the seller has ""appreciable economic power"" in the tying product market and if the arrangement affects a substantial volume of commerce in the tied market. Fortner Enterprises, Inc. v. 
United States Steel Corp., 394 U.S. 495, 503, 22 L. Ed. 2d 495, 89 S. Ct. 1252 (1969). Market power is defined as the power to 
""force a purchaser to do something he would not do in a competitive market."" Jefferson Parish Hospital Dist. No. 2 v. Hyde, 466 
U.S. at 21-22. "
71,1," The third plaintiff, J.C. Miller & Associates, Inc. (""JCM""), is an Illinois corporation that was to provide certain technology to UPL 
for the unsuccessful commercial endeavor that gave rise to this lawsuit. Cmplt., PP5, 46. The complaint includes allegations that 
JCM entered into a joint venture, Miller-Datachem, that was to develop processes for manufacturing AB and 1-NP, two 
chemicals essential to plaintiffs' enterprise. Cmplt., PP53, 82, 84. JCM's principal is Dr. John C. Miller (""Miller""), a former 
employee of Angus. Cmplt., P46. "
72,2," Movants have moved to strike most of the exhibits to plaintiffs' response to their motion, on the basis that the exhibits include 
inadmissible hearsay or speculation, or that plaintiffs have not established a sufficient foundation for their admission into 
evidence. As stated in this court's memorandum opinion and order of this date, it denies movants' motion to strike plaintiffs' 
evidentiary materials. However, no finding is made as to whether or not the materials may be admissible as proof of factual 
assertions made within them. This report looks to plaintiffs' evidentiary materials for the sole purpose of ascertaining what 
plaintiffs hope to prove in this case."
72,3," Movants state that Lupin and Gupta were served with process in India on August 18, 1994. Briefing on the motion to dismiss 
had already been completed on August 3, 1994. "
73,4," ""HN2[
] To plead successfully facts supporting application of the conspiracy theory of jurisdiction a plaintiff must allege both 
an actionable conspiracy and a substantial act in furtherance of the conspiracy performed in the forum state."" Textor v. Board of 
Regents of Northern Illinois Univ., 711 F.2d 1387, 1392-1393 (7th Cir. 1983). To state a cause of action for civil conspiracy 
under Illinois law, a plaintiff must allege not only that one of the conspirators committed an overt act in furtherance of the 
conspiracy, but also that such act was tortious or unlawful in character. Adcock v. Brakegate, Ltd., 163 Ill. 2d 54, 645 N.E.2d 
888, 894, 206 Ill. Dec. 636 (1994). ""A defendant who understands the general objectives of the conspiratorial scheme, accepts 
them, and agrees, either explicitly or implicitly to do its part to further those objectives, . . . is liable as a conspirator."" Id. (quoting 
Jones v. City of Chicago, 856 F.2d 985, 992 (7th Cir. 1988)). "
75,5," Certain exhibits submitted in opposition to the motion to dismiss contain statements that would support an inference that Lupin 
or Gupta conducts business in this district, but plaintiffs have not established that those exhibits are admissible into evidence."
75,6," At this juncture, the court expresses no opinion as to whether discovery is needed to resolve the question of personal 
jurisdiction. While many pertinent facts could conceivably be addressed by affidavits, the present record is so clearly insufficient 
that the court does not consider whether pertinent facts are peculiarly within movant's knowledge. See Kamen v. American Tel. 
& Tel. Co., 791 F.2d 1006, 1010-1011 (2d Cir. 1986) (observing that courts act in a fashion suggestive of Rule 56(f) in 
determining whether to allow discovery of facts demonstrating subject matter jurisdiction). See also 5A Charles A. Wright and 
Arthur R. Miller, Federal Practice and Procedure: Civil 2d, § 1351 at 256-259 (1990 and 1995 Supp.) (in particularly complex 
cases, it may be desirable to allow discovery on the jurisdictional issue, if it would lead to a more accurate judgment than one 
made solely on the basis of affidavits). "
76,7," HN8[
] Rule 4(k)(2) provides as follows: If the exercise of jurisdiction is consistent with the Constitution and laws of the United States, serving a summons or filing a 
waiver of service is also effective, with respect to claims arising under federal law, to establish personal jurisdiction over the 
person of any defendant who is not subject to the jurisdiction of the courts of general jurisdiction of any state. Fed.R.Civ.P. 4(k)(2). "
84,1," The other Defendants are the Brazos Electric Power Cooperative (""Brazos,"" a private Texas corporation that manages the 
TMPA power control area), the Texas Municipal Power Pool (""TMPP,"" a private Texas corporation organized by the Cities of 
Bryan, Garland, Denton and Greenville, Texas and Brazos, to interconnect the power systems of its members, among other 
things), Michael Conduff (""Conduff;"" the City Manager of Bryan and the Chairman of TMPP), Gailord White (""White,"" the TMPA 
manager of system planning) and Dan Wilkerson (""Wilkerson,"" Bryan's Director of Electric Utility Services). Plaintiff's Complaint 
makes no allegations of misconduct by these Defendants, and it staled that they are named in this action as necessary parties to 
implement any relief the Court should grant. See Complaint PP 6-12, 24; Fed. R. Civ. P. 19."
84,2," College Station has filed a Brief Regarding Inapplicability of State Action Doctrine [Doc. #18]. The brief was faxed to chambers 
on December 27, 1995, one day after this Court issued the opinion denying preliminary injunctive relief. The Court has reviewed 
the brief and is satisfied that this amended opinion satisfactorily addresses the arguments it presents."
84,3," The Court heard testimony proffered by College Station from Robert Pohl, the Electric Division Manager of College Station, 
Samuel C. Hadaway, an expert on energy regulatory matters, Gailord White (see n. 1), and Bryan's City Manager Conduff; who 
also serves as Chairman of TMPP. The Court received in evidence the affidavits of Linda Piwonka, Executive Director for 
Management Services for College Station, on the history of dealings between Bryan and College Station on energy matters, and 
Whitfield A. Russell, proffered as an expert on electric production and transmission planning, on the essential nature of 
Defendant Bryan and TMPA's transmission facilities to College Station, the workings of the Electric Reliability Council of Texas 
(""ERCOT""), and wheeling practices within it. Defendants objected to the admission of these affidavits but when invited to cross- "
