Page,Label,Text
28,1," The Order provides in relevant part: It Is Further Ordered that said respondent corporations . . . General Cable Corporations . . . Habirshaw Cable and Wire 
Corporation . . . The Okonite Company, Phelps-Dodge Copper Products Corporation . . . and their successors, officers, agents 
and employees, and the respondent, National Electrical Manufacturers Association, cease and desist, in connection with the 
business of selling and offering for sale impregnated paper cable, . . . in interstate commerce, from doing and performing, by 
agreement, combination or conspiracy between or among any two or more of said respondent corporations acting directly or by 
or through the respondent, National Electrical Manufacturers Association, the following acts and things: (1) Fixing maintaining or enhancing prices, special charges, discounts, transportation charges or any terms or conditions of sale 
which terms or conditions constitute a substantial element in competition; (2) Providing that any price lists compiled and distributed by any of them among their competitors are to be adopted and 
adhered to until modifications thereof are similarly compiled and distributed with the result that such original lists and 
amendments are so adopted and adhered to by any of them and their competitors;. . . (4) Participating with competitors in initiating or conducting any investigation for the purpose of ascertaining and reporting for 
their joint benefit if, when and to what extent any competitor has deviated from any price list or any announced or quoted price, 
or otherwise bringing pressure or persuasion to bear upon competitors not to deviate from any such price list or price, provided 
that this paragraph shall not prevent the circulation of reports of the prices, terms, conditions and like particulars of closed 
transactions, when not done for the purpose of policing the activities prohibited in paragraphs (1) or (2);. . . In re National Electrical Manufacturers Ass'n (No. 2565, Dec. 29, 1936). "
51,1," According to plaintiffs, TRW had previously offered to purchase Eagle in 1978 for 70,000 shares of TRW stock, which then sold 
for $60 per share. The deal was never consummated, allegedly because TRW was concerned that the warrants held by the 
SBICs would create problems after the acquisition, and because TRW believed that Eagle lacked the management services that 
Abbott and Lassar were supposed to provide. "
53,2," Kaushal did not address these cases, but it did note that the current antitrust law contains the ""and shall recover"" language in 
a section separate from that specifically authorizing private injunctive relief, a section not contained in RICO.  Kaushal, 556 F. 
Supp. at 583 & n. 22. "
54,3," We do not reach the issue whether preliminary injunctive relief would be available to a private RICO plaintiff in extraordinary 
circumstances, such as where necessary to prevent a disposition or dissipation of assets pending a final money judgment. "
55,4," That the funds happen to be held in trust at present does not affect matters. We would not be ""ordering"" the trustee to pay to 
one party or another but rather permitting one or the other party to receive the funds held in trust."
55,5," In Car Carriers, Inc. v. Ford Motor Co., 583 F. Supp. 221 (N.D. Ill. 1984), Judge Shadur addressed a RICO claim in which 
""equitable rescission"" of a lease was sought.  Id. at 227. Though other grounds for dismissal existed thus obviating the need to 
address the availability of such a remedy under RICO, Judge Shadur suggested that were he called upon to do so, he would 
hold that Kaushal applied to equitable rescission as well. Id. To the extent that Judge Shadur's dictum in Car Carriers conflicts 
with what we state above, we respectfully disagree. "
56,6," We do not hold to the view that a RICO plaintiff must show damages amounting to ""racketeering enterprise injury"" or the like. 
We have previously rejected that view. Addis v. Moser, No. 83 C 6118 (N.D. Ill.  Feb. 15, 1984). "
57,7," We note that Anvil Investment, which upheld an award of punitive damages to a purchaser defrauded in violation of the Illinois 
Act, relied solely on federal case authority for the proposition that awards of punitive damages may be made under a statute 
absent specific legislative authorization. 85 Ill. App. 3d at    , 407 N.E.2d at 653. Further, the court seemingly disregarded a 
federal decision from which it quoted extensively, which held that punitive damages were unavailable under the federal statute 
parallel to the provision of the Illinois Act at issue in Anvil. Id. (citing Globus v. Law Research Service, Inc. 418 F.2d 1276 (2d 
Cir. 1969)). "
71,1, Editors Note: No text for footnote 1 appears on the manuscript copy of the order. 
74,2," The process of defining a relevant market is well stated by Professor Areeda: A vast number of firms might have some actual or potential effect on a defendant's behavior.  Many of them, however, will 
not have a significant effect and we attempt to exclude them from the ""relevant market"" for appraising defendant's power.  
We try to include in the relevant market only those suppliers -- of this same or related product in the same or related 
geographic area -- whose existence significantly restrains defendant's power.  This process of inclusion and exclusion is 
spoken of as ""market definition."" P. Areeda, Antitrust Analysis: Problems, Text, Cases para. 231, at 239-40 (1981). Here, generally speaking, the relevant market is restaurants similar to Waffle House -- those with similar menus, hours, and 
service. "
77,3," Section 4 of the Clayton Act 15 U.S.C. § 15 HN20[
] conditions a private action on this showing. Even if the practice is a per 
se violation of the law, the plaintiff must show economic injury to itself.  Warriner Hermetics, Inc. v. Copeland Refrigeration, 463 
F.2d 1002, 1016 (5th Cir.1972). Said another way, plaintiff must show the fact of injury which means that what the defendant did 
impacted in some way on plaintiff's business.  To show injury means that plaintiff must be able to demonstrate that it suffered 
economic damages which are quantifiable.  McClure v. Undersea Industries, 671 F.2d 1287, 1289 (11th Cir.1982). See also 
Keener v. Sizzler Family Steak Houses, 597 F.2d 453 (5th Cir.1979); H & B Equipment Co. v. International Harvester Co., 577 
F.2d 239 (5th Cir.1978); Kestenbaum v. Falstaff Brewing Corp., 514 F.2d 690, 694-95 (5th Cir.1975), cert. denied, 424 U.S. 943 
[96 S. Ct. 1412, 47 L. Ed. 2d 349] (1976); Pitchford v. Pepi, Inc., 531 F.2d 92, 104-05 (3d Cir.1975), cert. denied, 426 U.S. 935 
[96 S. Ct. 2649, 49 L. Ed. 2d 387] (1976); Terrell v. Household Goods Carriers' Bureau, 494 F.2d 16, 20 (5th Cir.), reh'g en 
banc denied, 496 F.2d 878 (5th Cir.), cert. dismissed, 419 U.S. 987 [95 S. Ct. 246, 42 L. Ed. 2d 260] (1974). "
