Page,Label,Text
20,1," Section 6-4-105, 2 C.R.S. (1973), expressly authorizes injunctive proceedings to restrain or prevent violations of the provisions 
of § 6-4-101, 2 C.R.S. (1984 Supp.). In its prayer for relief, the State requested the following injunctive relief:"
20,3," . That the court enjoin and restrain [the Board], certain of its members and other co-conspirators from, in any manner, 
directly or indirectly, continuing, maintaining, or renewing the alleged combination and conspiracy or from engaging in any 
other combination, conspiracy, contract, agreement, understanding or concert of action having a similar purpose or effect, 
and from adopting or following any practice, plan, program or device having a similar purpose or effect . . . ."
20,5," . That the court enjoin and restrain [the Board] and its members from adopting, maintaining or enforcing any by-law, rule, 
regulation, code of ethics, or any other provision which requires that a licensed real estate broker or salesperson become a 
[Board] member before obtaining access to the MLS and the MLS Catalog."
20,6," . That the court order and direct [the Board] to admit to membership and to allow participation in the MLS to any licensed 
real estate broker or salesperson who pays a pro rata share of the fees necessary to maintain the MLS."
20,7, . That the court order such other relief as it may deem just and proper.
20,2," The district court's order is reported unofficially as State ex rel. MacFarlane v. Colorado Springs Board of Realtors, Inc., 1980-
81 Trade Cases (CCH) Para. 63,653 (Colo. Dist. Ct. 1980)."
20,3," From licensee information provided by the Colorado Real Estate Commission, the Board prepared the following statistics which 
were admitted into evidence: Total number of Licensees"
20,4," ,462 Number of Brokers"
20,752,  Number of Salesmen
20,3," ,710 Also, the Board's membership roster yielded the following evidence: Total Members "
21,1," ,799 Class A Principals [brokers]"
21,334,  Class B [sales agents]
21,1," ,465 Reported Licensees & Applicants Associated with Class A REALTORS"
21,695,"  (Non-Members) At trial, the executive vice president of the Board testified that these totals represented active Board members. It is unclear 
whether the 4,462 licensees included only those active in the real estate trade. Nor was evidence presented on the proportion of 
Board members and their associates that belong to and utilize the MLS."
