Page,Label,Text
28,1," The Court provided this Memorandum Opinion to the parties in final form on October 31, 2011, but public release was delayed 
to ensure that no confidential business information that had been submitted under  [**2] seal was released. Based on input from 
the parties, confidential business information has been redacted from the opinion, with such redactions reflected by the insertion 
of the text ""{redacted}."" In some instances, redacted confidential business information has been replaced by more general 
language that reflects the same underlying concepts without revealing the confidential business information. Such substitutions 
are indicated by braces surrounding the substituted text. "
30,2," In this opinion, the Court will use the abbreviations ""GX"", ""GTX"", ""DX"", and ""DTX"" to refer to the government's exhibits, the 
government's trial exhibits, the defendants' exhibits, and the defendants' trial exhibits, respectively. ""TT"" refers to trial testimony. 
""PFF"" refers the plaintiff's proposed findings of fact. ""DFF"" refers to the defendants' proposed findings of fact."
30,3," The denomination of different years in the tax industry can be somewhat confusing. Tax returns are typically due in the month 
of April following the relevant tax year. Thus, each ""tax season"" refers to the period when returns for the prior ""tax year"" are 
generally completed. For example, ""tax season 2010"" refers to returns filed primarily  [**7] in early 2010, corresponding to 
income earned in ""tax year 2009."" "
32,4," The business model of offering free products and then soliciting customers to purchase additional, related features or services 
is sometimes referred to as ""freemium."" See GX 130 (""H&R Block Strategic Planning Working Session, April 16 &17, 2010"") at 
103 (""'Freemium' is a known market dynamic that has arisen in multiple product categories and will continue to grow.""). "
34,5," Two current Supreme Court justices, in their prior capacities as judges on the Court  [**23] of Appeals, participated in the D.C. 
Circuit's ruling in Baker Hughes. Then-Judge Clarence Thomas wrote the opinion and then-Judge Ruth Bader Ginsburg joined in 
it."
34,6," In their closing argument, the defendants chided the government for citing Clayton Act Section 7 cases brought by the Federal 
Trade Commission for the relevant standard to apply in this case rather than citing to United States v. Baker Hughes Inc., 908 
F.2d 981, 982-83, 285 U.S. App. D.C. 222 (D.C. Cir. 1990), a case brought by the DOJ. Since this Circuit's FTC precedents 
themselves rely heavily on the analytical approach set forth in Baker Hughes, the defendants' distinction on this point is 
ultimately of little import. See FTC v. H.J. Heinz Co., 246 F.3d 708, 715, 345 U.S. App. D.C. 364 (D.C. Cir. 2001) (""In United 
States v. Baker Hughes Inc., 908 F.2d 981, 982-83, 285 U.S. App. D.C. 222 (D.C.Cir.1990), we explained the analytical 
approach by which the government establishes a section 7 violation.""). While a lesser showing is required to obtain preliminary 
relief in an FTC preliminary injunction case, as opposed to a full merits trial like this case, the Court must apply the Baker 
Hughes analytical framework in either type of Section 7 case. "
35,7," HN5[
] ""A relevant market has two components: (1) the relevant product market and (2) the relevant geographic market. . . . 
The 'relevant geographic market' identifies the geographic area in which the defendants compete in marketing their products or 
services."" FTC v. CCC Holdings, Inc., 605 F. Supp. 2d 26, 37 (D.D.C. 2009). The parties have stipulated that the relevant 
geographic market in this case is worldwide. Joint Pre-Hearing Statement ¶ IX, C, 12. DDIY products are provided online and 
can be used by any individual worldwide – either within the United States or abroad – who needs to prepare  [**25] and file a 
U.S. tax return. The products at issue in this case are not used for preparation of foreign tax returns. See Pl.'s Mot. For Prelim. 
Inj. at 29-30. The Court accepts the parties' stipulation as to the relevant geographic market. "
36,8," Courts  [**28] have sometimes referred to such markets-within-markets as ""submarkets."" See Brown Shoe, 370 U.S. at 325; 
Whole Foods, 548 F.3d at 1037-38 (Brown, J.). Other courts and commentators have criticized this ""submarket"" terminology 
as unduly confusing, however. See 5C PHILLIP E. AREEDA & HERBERT HOVENKAMP, ANTITRUST LAW ¶ 533, at 251 (3d ed. 2007) 
(""Courts sometimes describe the closest substitutes as a 'submarket' within a larger 'market' of less-close substitutes. Although 
degrees of constraint do in fact vary, the 'market' for antitrust purposes is the one relevant to the particular legal issue at hand."") 
(internal citations omitted); Geneva Pharms. Tech. Corp. v. Barr Labs, Inc., 386 F.3d 485, 496 (2d Cir. 2004) (""The term 
'submarket' is somewhat of a misnomer, since the 'submarket' analysis simply clarifies whether two products are in fact 
'reasonable' substitutes and are therefore part of the same market."")."
36,9," The D.C. Circuit's decision in Whole Foods lacked a majority opinion. See Whole Foods, 548 F.3d at 1061 n.8 (Kavanaugh, J., 
dissenting). Judges Brown and Tatel filed separate opinions concurring in the judgment to reverse the District Court and Judge 
Kavanaugh, in dissent, would  [**29] have affirmed. See id. at 1032 (Brown, J.); id. at 1041 (Tatel, J.); id. at 1051 n.1 
(Kavanaugh, J., dissenting). Thus, in referring to the opinions in Whole Foods, the Court will indicate the name of the Judge 
whose opinion is cited."
36,10," The Merger Guidelines are not binding upon this Court, but courts in antitrust cases often look to them as persuasive authority. 
See Staples, 970 F. Supp. at 1081-82. "
38,11," The defendants' primary argument for inclusion of both assisted and pen-and-paper in the relevant market is based upon their 
economic expert's analysis of data derived from two consumer surveys commissioned by the defendants. The Court will analyze 
the arguments of the defendants' expert economist separately below. "
