Page,Label,Text
28,1," The Court will not state the extensive factual background of this case here. Instead, the Court incorporates by reference the 
factual background as outlined in this Court's May 9, 2005 Order (Doc. No. 363)."
28,2," Several Defendants, USA Equestrian Trust, Inc., f/k/a USA Equestrian, Inc. (""USAE"")(formerly The American Horse Shows 
Association, Inc.(""AHSA"")), Bob Bell, Classic Company Ltd., Kernan Hodges a/k/a Mrs. George H. Hodges, Jr. and North Florida 
Hunter & Jumper Association, Inc. apparently settled with the Plaintiffs and were dismissed from the case (Doc. Nos. 195, 261, 
267 and 350)."
28,3," The Court notes that as to Plaintiff Gallagher, the Court granted without prejudice the Burton Defendants' Motion to Dismiss the 
First Amended Complaint since Plaintiff Gallagher did not allege compliance with ""the Federation procedures and did not plead 
he sought a waiver of the Mileage Rule from the Burton Defendants"" (Doc. No. 59). "
29,4," The Mileage Rule provides, in part, that in all States other than Maine, New Hampshire, Vermont, Connecticut, Rhode Island, 
New Jersey, New York and Pennsylvania, horse shows offering ""A"" rated hunter and jumper events must be held at least 250 
miles apart on the same date. The Mileage Rule may be waived by a conflicting horse show promoter."
29,5," The Court notes that the Fox Lea Defendants fail to provide any citation of authorities with respect to their entitlement to 
attorneys' fees under the Florida Antitrust Act. Likewise, the Fox Lea Defendants fail to provide any arguments or citation of 
authorities with respect to their entitlement to attorneys' fees pursuant to the Florida Deceptive and Unfair Trade Practices Act. 
Rather, they request this Court reserve ruling on their entitlement to an award of attorneys' fees as the prevailing party under the 
Florida Deceptive and Unfair Trade Practices Act until all appeals have been exhausted."
29,6," Defendant USEF states ""the additional cost entitlement reference in this Motion would simply be costs allowed under the 
Florida Deceptive and Unfair Trade Practices Act, if any, above and beyond those provided by federal law."" Defendant USEF 
fails to provide any citation of authorities with respect to their entitlement to attorneys' fees and costs under the Florida Deceptive 
and Unfair Trade Practices Act or their entitlement to attorneys' fees under the Florida Antitrust Act."
29,7," The Burton Defendants fail to provide any citation of authorities with respect to their entitlement to attorneys' fees and costs 
under the Florida Deceptive and Unfair Trade Practices Act or their entitlement to attorneys' fees under the Florida Antitrust Act."
29,8," The Stadium Jumping Defendants fail to provide any citation of authorities with respect to their entitlement to attorneys' fees 
and costs under the Florida Antitrust Act."
29,9," The HITS Defendants fail to provide any citation of authorities with respect to their entitlement to attorneys' fees under the 
Florida Antitrust Act. Likewise, the HITS Defendants fail to provide any citation of authorities with respect to their entitlement to "
30,," attorneys' fees pursuant to the Florida Deceptive and Unfair Trade Practices Act. Rather, they request this Court reserve ruling 
on their entitlement to an award of attorneys' fees as the prevailing party under the Florida Deceptive and Unfair Trade Practices 
Act until all appeals have been exhausted."
30,10," The Court notes that the Stadium Jumping Defendants subsequently refiled their Bill of Costs on June 8, 2005 (Doc. No. 379)."
30,11, Defendant USEF.
30,12," The Fox Lea Defendants contend that ""the facts of this case establish that no justiciable issue of fact or law ever existed"" with 
respect to them. However, the Court notes that the Fox Lea Defendants did not file dispositive motions and their motion for 
attorneys' fees improperly attempts to introduce new facts for consideration by this Court. "
31,13," The Court notes that prior to 1994, the prevailing party in civil litigation brought under the Florida Deceptive and Unfair 
Practices Act was mandatorily entitled to recover reasonable attorneys' fees and costs from the nonprevailing party. The 
Legislature amended § 501.2105 in 1994 to place an award of such fees and costs within the discretion of the trial court. See 
Hubbel v. Aetna Cas. & Sur. Co., 758 So.2d 94, 101 n.10 (Fla. 2000)(Lewis, J., concurring in part and dissenting in part). "
32,14," Pursuant to the Clayton Act, 15 U.S.C. §§ 15 and 26."
32,15," Counts V-VIII raised claims of violations of the Florida Antitrust Act, FLA. STAT. §§ 542.18 and 542.19. Count IX alleged 
violations of the Florida Deceptive and Unfair Trade Practices Act. "
33,16, 28 U.S.C. § 1367.
33,17, 15 U.S.C. §§ 15 and 26. 
34,18," The Court notes that the discovery cutoff was eventually extended to December 31, 2004, with expert discovery not closing 
until February 28, 2005 (Doc. No. 254). "
35,19," $ 604.40 represents the amount of the second invoice, # 73507, for the transcripts of David O'Connor and John Long (Doc. 
No. 369). "
38,1," Providence has agreed to this fact, and some others, only for purposes of this motion and may take a different position at trial. "
55,1," Lovelock was added as a plaintiff in a second amended complaint filed on January 23, 2006. Lovelock did not submit a 
verification with the second amended complaint. Even assuming, however, that his allegations were verified, they do not show 
an entitlement to injunctive relief. "
57,2," Resolve, Marine Recovery and Salvage and Mayer will not be prejudiced by the Court's decision to consider the merits of 
plaintiffs' request for injunctive relief against them notwithstanding plaintiffs' failure to provide proof of service within the time 
specified by the Court. Resolve has had an opportunity to be heard, as it filed a brief in opposition to plaintiffs' claims. Although 
Marine Recovery and Salvage and Mayer have not responded, the Court finds that plaintiffs have not shown an entitlement to 
injunctive relief against them in any event. "
60,3," Because this opinion addresses only plaintiffs' claims for forward-looking relief, the Court expresses no opinion on the merits of 
any constitutional claim relating to past policies or practices. "
