Page,Label,Text
22,1," Plaintiffs originally named the TMB and fourteen of its members in both their individual and official capacities. The parties 
thereafter stipulated to the dismissal of the TMB and its members in their individual capacities, based on the parties' agreement 
that full relief could be obtained against the TMB's members in their official capacities. For convenience's sake, the Court refers 
herein to the members of the TMB collectively as ""the TMB."" "
23,2," According to Teladoc, its physicians do not prescribe ""DEA-controlled substances (including narcotics) or what are referred to 
as lifestyle drugs (i.e., Viagra, [*6]  or diet pills)."" (Am. Compl. ¶ 82). "
25,3," The TMB further suggests prior lack of standing is insufficient to prevent the application of limitations. No authority is cited for 
that proposition, however. Moreover, Dr. Hood lacked standing to attack the rules governing the practice of medicine in Texas 
prior to his licensure because he had not suffered any injury prior to that date. The TMB provides no explanation as to how his 
ability to seek relief for his alleged injury could have expired prior to his suffering the injury. "
26,4," In opposing Plaintiffs' application for a preliminary injunction the TMB declined to assert any immunity defenses. Accordingly 
this issue is addressed for the first time herein. "
31,5," In addition, the Court notes that, even if the theories are contradictory, a litigant is permitted to offer alternative theories of 
liability."
31,6," It is worth noting that the Fifth Circuit has characterized ""the jurisprudence in the area of the dormant Commerce Clause [as], 
quite simply, a mess,"" based on the Supreme Court's admitted failure to ""produce a readily discernable standard for 
distinguishing between statutes that have discriminatory effects and those that merely create incidental burdens."" Churchill 
Downs Inc. v. Trout, 589 F. App'x 233, 235 (5th Cir. 2014) (citing GMC v. Tracy, 519 U.S. 278, 298 n.12, 117 S. Ct. 811, 136 L. 
Ed. 2d 761 (1997)). "
34,1," The parties stipulated [*2]  in their Joint Stipulated Facts that ""no facts other than the facts contained [in the Stipulated Facts] 
may be submitted or referenced in support of or in opposition to any motion for summary judgment."" Stip. Facts 2:3-5. Defendant 
concedes in its Statement of Genuine Disputes in Opposition to Plaintiff's Motion for Summary Judgment [60] (""Statement of 
Disputes"") that ""all facts submitted in [Plaintiff's] Statement of Uncontroverted Facts were stipulated to by"" Plaintiff and 
Defendant. Def.'s Statement Disputes 1:25-2: 1. Given this concession and the language of the parties Joint Stipulated Facts 
[43] that the parties ""jointly stipulate to the following facts,"" the Court finds that each of the facts contained in the Stipulated Facts 
is undisputed. "
35,2, The parties filed the CPA Contract under seal [56]. 
36,3," For example, the ""Eligible Vehicles"" provision states: ""Vehicles must be registered solely in the United States and must be 
operated in the United States."" Stip. Facts P 14a (citing CPA Contract, p. 4)."
36,4," The CPA Contract also provides for the possibility of fleet incentive chargebacks if the ""In-Service Requirements"" are violated. 
 [*8] See CPA Contract, p. 4. "
38,5," The parties stipulated that ""no facts other than the facts contained [in the Joint Stipulated Facts] may be submitted or 
referenced in support of or in opposition to any motion for summary judgment."" Stip. Facts 2:3-5. The Stipulated Facts makeno 
mention of Defendant's affirmative defense. Only paragraphs 15 and 23 are relevant to the affirmative defense. These 
paragraphs state, in relevant part: ""Ford personnel told Mr. Catoire that, pursuant to the 'In-Service Requirements,' vehicles 
purchased pursuant to the CPA Contract had to be operated in the United States, and Mr. Catoire understood that [*15]  this 
meant the vehicles could not be exported,"" and ""Except for the export prohibition, [Defendant] agrees that the CPA Contract is a 
legally binding and valid contract."" Stip. Facts PP 15, 23. "
42,1," The proposed second amended complaint alleged Bailey [*6]  stopped paying assessments in February 2010 and died in 
March 2011. It further alleged the Unit 8 assessments were $14,000 in arrears as of April 2014. As discussed below, the second 
amended complaint was never filed."
42,2," The court's full explanation was as follows: ""Well, I read the declaration of the banker expert, if you will. I'm not in a position to 
advance that motion to today and grant the motion to amend [*7]  to allege that cause of action. I mean, I looked at it and I 
thought about it, and personally I thought it might be, perhaps, a good way for the plaintiff to go, but I wasn't sure. And I 
understand the plaintiff's position. They're sitting there, they're not getting their money, and they want it. And I—I just can't, in my 
own mind, come up with some legal theory as to how they are going to get it. [¶] . . . [¶] . . . You go ahead and come in here on 
July 28, and you can argue what you want to us at that time."" "
43,3," We deny the Association's motion for judicial notice. The documents attached as Exhibits A through C of the motion are already 
in the appellate record, and the document attached as Exhibit D postdates the judgment and is not necessary [*10]  for our 
determination of the issues on appeal. "
45,4," The Association's reliance on In re Spa at Sunset Isles Condo. Ass'n, Inc. (Bankr. S.D. Fla. 2011) 454 B.R. 898, is misplaced. 
There, the bankruptcy court held federal bankruptcy law preempted Florida's statute relieving lenders of liability for homeowners 
association assessments prior to foreclosure. (Id. at pp. 905-906.) No bankruptcy preemption issues apply here. Moreover, the 
bankruptcy code at issue required only that the association's expenditures benefit the lender; there was no requirement, as there 
is under California law, that the lender's retention of the benefit be unjust. (Id. at p. 908.)"
45,5," (Unif. Common Interest Ownership Act of 1982, § 3-116 (amended 2008), 7 pt. II, U.L.A. 374.) "
49,1," AEIS was originally a joint-venture between Maritz and American Express. (Dkt. 1 at ¶ 17) In February of 2010, Maritz 
purchased the minority shares held by American Express in AEIS. (Id. at ¶ 18) After becoming the 100% owner of AEIS, Maritz 
changed the name from AEIS to Intelispend. (Id.) "
51,2," In Bonner v. City of Prichard, 661 F.2d 1206, 1209 (11th Cir. 1981), the Eleventh Circuit adopted as binding precedent all 
decisions of the former Fifth Circuit handed down prior to the close of business on September 30, 1981. "
52,3," The Court has considered the arguments raised in Bray's Motion, specifically that he was not given an opportunity to file a 
response to the motion requesting extension prior to the Court's ruling. The Court granted the extension of deadlines due to the 
nature of the dispute raised in the motion to transfer. Had the Court awaited Bray's response, its ruling would have been the 
same. Therefore, the Court did not require a response prior to ruling on the motion requesting extension. If the Missouri Court 
declines to accept transfer, Bray will have an opportunity to weigh-in on the setting of case management deadlines in this case. "
56,1," To be more precise, the current iteration of Killian's complaint alleges only 36 individual markets, because Killian's lawyers 
forgot to include the Fresno metropolitan statistical area. However, Killian's lawyers have made clear that this was an inadvertent 
omission, and Killian will not be penalized for this. Killian will be permitted to amend the operative complaint to cure this 
omission. For the sake of efficiency, this discussion assumes that Killian has actually alleged all 37 of the markets it intended to 
allege, because that will be the case once Killian's lawyers fix the mistake. "
57,2," The SAC alleges that although HomeTeam purported to leave the Bakersfield market in 2014 (in an attempt to encourage 
Killian to settle prior state-court litigation between the parties), it merely handed its operations over to Orkin, a company owned 
by HomeTeam's parent company, Rollins. Even if HomeTeam has truly exited the Bakersfield market, its allegedly monopolistic 
conduct before its exit is still a proper basis for an antitrust claim for damages, and also likely does not moot Killian's prayer for 
injunctive relief with respect to that market, given the SAC's allegation that HomeTeam left the market despite that it was 
profitable and could easily return to the same improper tactics as before. See, e.g., United States v. Concentrated Phosphate 
Exp. Ass'n, 393 U.S. 199, 203, 89 S. Ct. 361, 21 L. Ed. 2d 344 (1968) (noting, in an antitrust case, that ""[m]ere voluntary 
cessation of allegedly illegal conduct does not moot a case; if it did, the courts would be compelled to leave '[t]he defendant . . . 
free to return to his old ways.'"" (quoting United States v. W. T. Grant Co., 345 U.S. 629, 632, 73 S. Ct. 894, 97 L. Ed. 1303 
(1953) (alterations original)). In any case, Killian also alleges HomeTeam continues to engage in monopolistic conduct in the 
Fresno market. "
62,1, It would not bar SolarCity's remaining state law tort claims.
62,2," The District presents no additional arguments on the merits of its state-action immunity defense. Instead, it only takes issue 
with the [*8]  Court's finding that whether Arizona has a clearly expressed and articulated policy displacing competition in the 
retail electricity market was a question of fact. "
64,3," Although refined in Hall, the doctrine originated in Keogh v. Chicago & Northwestern Railway, Co., 260 U.S. 156, 43 S. Ct. 47, 
67 L. Ed. 183 (1922), and has been criticized and narrowed by the Ninth Circuit in Cost Management, 99 F.3d at 943-48. "
65,4," If, for instance, SolarCity filed suit challenging the rates for electricity set by the ACC, the doctrine would apply and bar the suit. 
See Hall, 453 U.S. at 584"
65,5," The District argues that its Board approved the prices, and thus they are entitled to deference. But the District cannot self-
police its own rates, especially given the Board is elected by its ""shareholders,"" much like a for-profit corporation. (Doc. [*16]  39, 
PP 24, 25)."
