Page,Label,Text
21,1," .  Definition of terms used in this opinion: Bulk transmission system : higher voltage and higher capacity lines tying together power plants and serving major loads going to 
interconnections Closed connection : switch is closed and power can flow over the interconnection between the two systems Distribution line : serves local loads Generation : the production of electricity Intrastate : electric utilities operating in such a manner that electric energy does not cross state lines Interstate : electric utilities operating in such a manner that electric energy is either transmitted or received across state lines "
22,," Open interconnection : switch at the interconnection is open with no power or energy being able to flow over the interconnection Parallel operation : virtually the same as synchronous operation Radial line : ""single feed"" one electric line to a town; two transmission lines to a town would be ""dual feed"" Reserve : two types of electric energy reserve Spinning reserve reserve that a utility has on line at any time Capacity reserve total generation of the capacity of the utility system less expected peak demand (the maximum amount of 
energy demand on the system during the year), or reserve above the peak demand of generation Synchronous operation : means two or more electric utilities systems interconnected with the generators operating in 
synchronism with each other Transmission line : serves bulk power supply "
23,2, .  Definitions of abbreviations used in this opinion: 
48,3," .  The PUC has deferred a ruling on issues similar to the issues presented in this case pending a ruling by this court on the 
merits of this suit. I therefore think it appropriate to comment on these attorneys fees, even though I cannot award attorneys 
fees, since the PUC will be relying on this court's view of the evidence."
48,4," .  This finding is limited only to this discussion concerning the propriety of passing through these legal expenses to the public in 
the rate structure."
48,5," .  The Defendants may have a valid argument that they should be able to pass through their costs to the public because they did 
not institute this litigation, and were forced to defend it. "
54,1," .  See, e. g., Brinkman v. Gilligan, 583 F.2d 243 (6th Cir. 1978), cert. granted 439 U.S. 1066, 99 S. Ct. 831, 59 L. Ed. 2d 31 
(1979); Penick v. Columbus Board of Education, 583 F.2d 787 (6th Cir. 1978), cert. granted 439 U.S. 1066, 99 S. Ct. 831, 59 L. 
Ed. 2d 31, (1979); Evans v. Buchanan, 582 F.2d 750 (3d Cir. 1978); United States v. Texas Education Agency, 579 F.2d 910 
(5th Cir. 1978) (en banc); Arthur v. Nyquist, 573 F.2d 134 (2d Cir. 1978); United States v. School District of Omaha, 565 F.2d 
127 (8th Cir. 1977) (en banc); Booker v. Special School District No. 1, Minneapolis, Minnesota, 451 F. Supp. 659 (D.Minn.1978); 
Berry v. School District of Benton Harbor, 442 F. Supp. 1280 (W.D.Mich.1977). "
59,2," .  The Court has adapted its findings of fact and conclusions of law from the plaintiffs' proposed findings of fact and conclusions 
of law filed December 8, 1978, with such minor additions and deletions as the Court has considered proper. "
66,1," .  H.R.J. Res. 208, 92d Cong., 2d Sess., 86 Stat. 1523 (1972) provides: Section 1. Equality of rights under the law shall not be denied or abridged by the United States or by any State on account of 
sex. Sec. 2. The Congress shall have the power to enforce, by appropriate legislation, the provisions of this article. Sec. 3. This amendment shall take effect two years after the date of ratification."
66,2, .  U.S.Const. art. V. 
68,3," .  There were two printings of 20,000 copies each.  Several thousand brochures were distributed at the International Women's 
Year Conference in Houston, Texas, in November, 1977.  The small fraction of NOW's 1977 budget ($ 5,000) earmarked for the 
economic boycott campaign went mainly for printing expenses."
68,4," .  The kit contained the brochure and button described above, a list of the members of the national committee with their 
telephone numbers, a ""guidelines for action"" paper, a current list of organizations which had adopted a convention boycott 
resolution, a ""position paper,"" a ""boycott fact sheet,"" a list of convention changes, and a ""contact sheet"" listing the names and 
addresses of legislative leaders in unratified states.  The boycott kit was not being distributed at time of trial because NOW 
officials found it to be prohibitively expensive. "
69,5," .  On February 8, 1977, ERAmerica released a list of 15 national organizations which had adopted boycott resolutions, 
erroneously including the National Organization for Women.  This list reflects activity in the convention boycott movement long 
before NOW took any part."
69,6," .  On the contrary, the evidence shows that NOW did not even respond to correspondence from these individuals."
69,7," .  Groups in this category include the American Nurses Association (in relation to the convention of the International Congress of 
Nursing), the National Council of Senior Citizens, and the American Home Economics Association.  However, there was 
evidence that many groups in this category were considering some sort of participation in the convention boycott movement 
before the initial contact from NOW. "
70,8," .  The convention boycott movement was the subject of a front page article in the New York Times on November 13, 1977."
70,9," .  It was enough that, knowing that concerted action was contemplated and invited, the distributors gave their adherence to the 
scheme and participated in it.  Each distributor was advised that the others were asked to participate; each knew that 
cooperation was essential to successful operation of the plan. Interstate Circuit, Inc. v. United States, supra, at 226, 59 S. Ct. at 474."
70,10," .  Because this substantial legal issue, raised in NOW's motion for summary judgment, was interposed so close to time of trial, 
this Court deferred its ruling until after the trial on the merits."
70,11, .  It is unnecessary to reach other grounds for standing asserted by Missouri. 
71,12," .  In holding that damage to a state's general economy is not an injury to its ""business and property"" necessary for recovery of 
damages under § 4, the Court contrasted the potential of multiple recoveries inherent to a Parens patriae damage claim with the 
unitary effect of an injunction."
71,13," .  In the parlance of the convention industry, a definite booking is the confirmation, probably in writing, of the official decision of 
the organization to designate a certain city or particular facilities for its meeting."
71,14," .  At least one of these cancellations, occurring in 1976, predated NOW's active role in the boycott campaign."
71,15," .  A tentative booking is notification from the organization that it is interested in particular facilities and constitutes a request that 
the space be reserved on a tentative basis pending an official decision.  At this stage, the organization may tentatively book 
several locations, with the result that every tentative booking does not become a definite booking."
71,16," .  NOW's estimate represents revenue loss over the period 1978-1981 and does not include revenue loss resulting from the 
cancellation of the 1981 International Congress of Nursing convention in Kansas City, Missouri.  That convention is estimated to 
represent.$ 3.2 million revenue to the convention site. "
72,17," .  It is NOW's position that whatever injury has been proved is insignificant if compared with the dollar volume of all economic 
activity within the state of Missouri.  In 1977, the convention industry brought $ 183 million in revenue to the state.  Total 
personal income in Missouri in 1977 was in the neighborhood of $ 25 billion."
