Page,Label,Text
29,1," The docket sheet incorrectly refers to Electrolux with the ""Inc."" designation for an incorporated entity."
29,2," Although named as a plaintiff in paragraph 14 of the Amended Complaint, CBS is not listed as a party on the docket. 
Conversely, Viacom, Inc. is listed as a plaintiff on the docket but is not named as a plaintiff in the Amended Complaint. "
31,3," Although not a feature of his brief, Defendant Di Bernardo joins in this argument. (Di Bernardo Br. at 15.)"
31,4, Pl.'s Br. Opp. Carbone refers to the brief filed in opposition  [**9] to the Carbone Defendants' motion to dismiss.
31,5," The parties agree that the FTAIA applies because Plaintiffs allege harm from ""conduct involving trade or commerce . . . with 
foreign nations,"" that is, purchases of electrical carbon products outside the United States. 15 U.S.C. § 6a. "
33,6," On remand, the D.C. Circuit rejected the viability of this theory. Empagran S.A. v. F. Hoffmann-LaRoche, Ltd., 368 U.S. App. 
D.C. 18, 417 F.3d 1267 (D.C. Cir. 2005), cert. denied, 126 S. Ct. 1043, 126 S. Ct. 1043, 163 L. Ed. 2d 857(2006). Holding that 
there could be no jurisdiction over foreign injuries unless domestic conduct was the proximate cause of that  [**16] harm, the 
Court found insufficient the allegation of a single global market. The appellants paint a plausible scenario under which maintaining super-competitive prices in the United States might well 
have been a ""but-for"" cause of the appellants' foreign injury. As the appellants acknowledged at oral argument, however, 
""but-for"" causation between the domestic effects and the foreign injury claim is simply not sufficient to bring anti-competitive 
conduct within the FTAIA exception. The statutory language-""gives rise to""-indicates a direct causal relationship, that is, 
proximate causation, and is not satisfied by the mere but-for ""nexus"" the appellants advanced in their brief. Id. at 1270-71. The Third Circuit has not decided the viability of the global cartel theory or the level of connection a plaintiff must 
allege between American effects and foreign injury. "
34,7," Because the Court is dismissing claims related to purchases abroad, the Court will not decide whether it has personal 
jurisdiction over Defendant  [**21] Le Carbone Lorraine; it appears that all claims against Le Carbone Lorraine are dismissed for 
lack of subject matter jurisdiction under the FTAIA. "
36,8," According to Plaintiffs, Defendant Michel Coniglio, who has not appeared in this matter: simultaneously held executive-level positions in Defendants LCL and Carbone of America during the Relevant Period. On 
behalf of Defendant LCL, Mr. Coniglio served as Vice-President of the Advanced Materials and Technologies Division, 
Vice-President of North America and South America and as a member of the Company's Executive Committee. At the 
same time, Mr. Coniglio served as President and Chief Executive  [**28] Officer of Carbone of America. During the 
Relevant Period, Mr. Coniglio was employed by and acted as an agent for LCL and Carbone of America, during which time 
Mr. Coniglio participated in the worldwide conspiracy to fix prices of Electrical Carbon Products sold in the United States. (Am. Compl. P 30)."
36,9," In addition, Plaintiffs argue that the filing of the class action complaint tolled this action. Although this appears to be true, it also 
appears irrelevant because the claims were filed within four years of November 2002 and the Plaintiffs have stated a claim for 
fraudulent concealment until that date, as discussed below. Therefore, the Court need not address whether Plaintiffs assert 
claims as to new products that were not asserted in and not tolled by the class action."
36,10," Because Plaintiffs have adequately pled that Defendant Di Bernardo was a member of the conspiracy, the Court will also toll 
the statute of limitations on claims against him for fraudulent concealment until November 2002. See Davis v. Grusemeyer, 996 
F.2d 617, 624 (3d Cir. 1993). "
